col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,1
,Jewell Williams,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Tracey L Gordon,Omar Sabir,1
Jewell Williams,0,58,29,16,13,9,6,1
Anthony Clark,,4,21,6,7,5,4,1
Lisa M Deeley,,,1,4,2,1,1,1
Will Mega,,,,2,1,2,0,1
Carol A Jenkins,,,,,1,0,1,1
Tracey L Gordon,,,,,,0,1,1
Omar Sabir,,,,,,,1,1
Total,80,66,32,19,14,10,9,1
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,2
,Jewell Williams,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,2
Jewell Williams,14,88,39,27,24,20,16,2
Anthony Clark,,10,11,10,9,7,5,2
Omar Sabir,,,1,12,3,5,4,2
Lisa M Deeley,,,,1,1,0,2,2
Tracey L Gordon,,,,,2,5,1,2
Carol A Jenkins,,,,,,1,0,2
Will Mega,,,,,,,1,2
Total,164,100,47,34,30,22,19,2
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,3
,Jewell Williams,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,3
Jewell Williams,14,107,43,34,37,28,27,3
Anthony Clark,,10,20,13,10,11,9,3
Lisa M Deeley,,,3,6,11,3,4,3
Tracey L Gordon,,,,4,6,10,3,3
Omar Sabir,,,,,1,2,4,3
Carol A Jenkins,,,,,,0,1,3
Will Mega,,,,,,,1,3
Total,188,121,48,46,40,31,31,3
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,4
,Jewell Williams,Anthony Clark,Will Mega,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,4
Jewell Williams,8,89,26,22,18,13,8,4
Anthony Clark,,7,15,19,13,7,8,4
Will Mega,,,0,4,2,2,0,4
Lisa M Deeley,,,,1,0,2,0,4
Carol A Jenkins,,,,,0,2,0,4
Tracey L Gordon,,,,,,2,1,4
Omar Sabir,,,,,,,0,4
Total,115,99,27,26,19,17,10,4
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,5
,Jewell Williams,Anthony Clark,Will Mega,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Carol A Jenkins,5
Jewell Williams,16,72,19,18,16,16,13,5
Anthony Clark,,11,7,10,4,8,9,5
Will Mega,,,3,3,10,1,0,5
Tracey L Gordon,,,,4,1,2,3,5
Lisa M Deeley,,,,,3,3,0,5
Omar Sabir,,,,,,1,1,5
Carol A Jenkins,,,,,,,1,5
Total,116,85,27,24,23,18,16,5
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,6
