col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Carla M Cain,,,,,,,,,,,,0,6,1,0,1,7,6,4,5,7,7,3,2,2
Marnie Aument Loughrey,,,,,,,,,,,,,0,2,0,2,3,4,3,3,6,8,3,0,2
Ed Neilson,,,,,,,,,,,,,,0,0,1,4,3,3,3,3,4,0,1,2
Frank Rizzo,,,,,,,,,,,,,,,0,0,4,5,2,3,2,0,2,0,2
Wilson Alexander,,,,,,,,,,,,,,,,0,0,2,0,2,2,2,2,1,2
Matthew Perks,,,,,,,,,,,,,,,,,2,70,36,20,7,7,0,2,2
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,39,16,7,7,3,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,3,3,2,5,1,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,13,7,4,2,2
Christine Hope,,,,,,,,,,,,,,,,,,,,,1,19,3,2,2
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,0,4,2,2
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,116,116,90,55,45,43,35,33,26,21,20,16,11,9,9,4,96,89,53,38,31,27,13,6,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Paul Steinke,Helen Gym,Sherrie Cohen,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Thomas Wyatt,Isaiah Thomas,Derek S Green,Jenne Ayers,W Wilson Goode Jr,Carla M Cain,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Wilson Alexander,Matthew Perks,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,3
Paul Steinke,2,93,69,45,43,34,34,25,21,8,9,3,8,6,0,4,50,48,33,28,13,8,9,3,3
Helen Gym,,2,78,36,47,33,26,20,18,15,10,9,7,6,3,6,57,53,28,35,18,11,9,3,3
Sherrie Cohen,,,0,31,52,37,14,14,9,17,6,11,8,6,6,3,47,48,25,28,18,14,10,1,3
Allan Domb,,,,8,11,9,11,9,15,9,5,7,4,10,2,4,23,15,17,11,11,11,14,3,3
William K Greenlee,,,,,0,30,4,4,6,2,2,2,6,2,2,2,29,30,19,12,8,8,5,2,3
Blondell Reynolds Brown,,,,,,1,4,6,5,5,3,4,5,1,4,1,22,24,16,10,10,10,4,1,3
Thomas Wyatt,,,,,,,0,16,15,7,9,1,0,1,3,2,21,15,11,11,8,5,4,1,3
Isaiah Thomas,,,,,,,,0,10,2,11,1,3,2,1,2,13,13,7,10,5,1,1,2,3
Derek S Green,,,,,,,,,1,4,5,3,4,1,1,3,13,10,12,3,7,7,4,3,3
Jenne Ayers,,,,,,,,,,0,0,10,0,0,8,0,10,12,3,8,9,7,1,0,3
W Wilson Goode Jr,,,,,,,,,,,0,1,0,3,1,1,8,8,6,6,1,3,2,2,3
Carla M Cain,,,,,,,,,,,,0,2,2,6,0,3,2,3,3,6,5,3,0,3
Ed Neilson,,,,,,,,,,,,,1,0,0,0,4,1,2,4,3,1,3,1,3
Frank Rizzo,,,,,,,,,,,,,,0,1,2,1,2,5,1,5,2,3,2,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,3,3,2,1,9,6,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,,0,2,1,1,3,3,2,1,2,3
Matthew Perks,,,,,,,,,,,,,,,,,1,48,28,22,11,6,4,2,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,19,29,6,7,3,1,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,3,6,5,8,2,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,4,4,0,0,3
Christine Hope,,,,,,,,,,,,,,,,,,,,,0,10,6,3,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,0,7,2,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,2,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,125,124,102,82,57,51,42,35,32,23,21,17,14,14,11,8,73,67,46,42,29,24,19,7,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Helen Gym,Allan Domb,Sherrie Cohen,Paul Steinke,Derek S Green,Thomas Wyatt,William K Greenlee,Isaiah Thomas,Blondell Reynolds Brown,Jenne Ayers,W Wilson Goode Jr,Marnie Aument Loughrey,Ed Neilson,Frank Rizzo,Wilson Alexander,Carla M Cain,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,4
Helen Gym,0,65,65,54,45,37,39,22,16,18,13,6,4,2,2,4,42,43,39,35,17,17,1,3,4
Allan Domb,,5,43,43,41,27,32,12,4,8,9,1,2,5,1,0,43,22,27,16,7,11,6,4,4
Sherrie Cohen,,,0,28,34,13,37,9,18,15,5,7,1,1,2,4,33,33,26,22,12,12,5,1,4
Paul Steinke,,,,2,14,34,8,19,9,9,11,1,5,4,0,1,21,28,28,28,8,6,4,1,4
Derek S Green,,,,,0,16,32,7,4,9,2,4,1,2,3,0,38,16,17,5,8,11,5,3,4
Thomas Wyatt,,,,,,0,4,15,9,13,8,1,2,3,4,0,16,21,22,24,8,8,3,3,4
William K Greenlee,,,,,,,0,2,8,4,6,3,1,1,1,0,33,15,13,9,6,5,2,0,4
Isaiah Thomas,,,,,,,,1,4,5,4,0,2,1,1,0,11,6,7,7,6,6,2,3,4
Blondell Reynolds Brown,,,,,,,,,0,6,5,5,3,0,1,0,8,12,4,9,12,8,1,0,4
Jenne Ayers,,,,,,,,,,0,1,5,0,0,4,4,4,16,11,10,11,12,3,0,4
W Wilson Goode Jr,,,,,,,,,,,0,2,1,1,0,0,4,10,7,9,3,4,1,0,4
Marnie Aument Loughrey,,,,,,,,,,,,0,0,0,0,3,3,7,3,1,5,6,1,0,4
Ed Neilson,,,,,,,,,,,,,0,0,0,0,3,1,1,3,3,2,0,0,4
Frank Rizzo,,,,,,,,,,,,,,0,0,0,4,2,3,3,0,0,1,0,4
Wilson Alexander,,,,,,,,,,,,,,,0,0,0,3,2,0,3,3,1,0,4
Carla M Cain,,,,,,,,,,,,,,,,0,0,2,1,1,2,3,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,2,11,10,5,7,7,4,4,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,35,34,8,9,0,1,4
Matthew Perks,,,,,,,,,,,,,,,,,,,0,27,5,3,2,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,4
Christine Hope,,,,,,,,,,,,,,,,,,,,,1,12,2,0,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,0,3,3,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,116,100,82,79,60,52,49,29,27,27,20,10,8,7,5,4,63,55,54,46,26,25,9,4,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Allan Domb,Helen Gym,Paul Steinke,Sherrie Cohen,Blondell Reynolds Brown,Derek S Green,Thomas Wyatt,Jenne Ayers,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Frank Rizzo,Carla M Cain,Wilson Alexander,Ed Neilson,Marnie Aument Loughrey,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christine Hope,Christian Dicicco,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,5
Allan Domb,8,21,24,22,16,20,13,13,11,10,9,12,6,4,1,1,24,19,17,14,13,10,9,0,5
Helen Gym,,4,32,28,16,10,13,13,12,10,7,4,5,1,1,2,26,25,19,13,12,6,4,0,5
Paul Steinke,,,2,27,24,9,14,10,11,13,5,2,2,1,3,1,26,25,20,9,9,4,5,0,5
Sherrie Cohen,,,,0,19,12,11,13,10,14,4,4,4,2,2,1,26,18,18,15,13,10,7,0,5
Blondell Reynolds Brown,,,,,0,8,6,3,6,15,8,2,0,1,3,1,23,14,9,8,9,8,2,0,5
Derek S Green,,,,,,1,10,10,9,7,4,4,6,5,1,1,17,12,13,11,9,11,2,0,5
Thomas Wyatt,,,,,,,1,7,10,1,2,2,3,3,1,0,14,14,15,8,4,6,5,0,5
Jenne Ayers,,,,,,,,1,6,2,1,1,7,3,0,2,12,9,7,11,6,7,4,1,5
Isaiah Thomas,,,,,,,,,0,1,7,3,1,0,0,1,11,10,11,7,4,6,2,0,5
William K Greenlee,,,,,,,,,,0,3,3,0,0,2,1,13,7,5,5,6,5,1,0,5
W Wilson Goode Jr,,,,,,,,,,,0,6,0,2,0,0,5,2,5,4,3,7,1,1,5
Frank Rizzo,,,,,,,,,,,,0,2,1,0,0,2,3,3,2,5,1,2,1,5
Carla M Cain,,,,,,,,,,,,,0,1,0,1,3,5,2,6,4,4,2,0,5
Wilson Alexander,,,,,,,,,,,,,,0,0,0,3,3,2,3,2,4,1,0,5
Ed Neilson,,,,,,,,,,,,,,,0,0,3,0,2,1,0,1,0,0,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,1,0,3,1,1,1,0,5
Joffie C Pittman,,,,,,,,,,,,,,,,,0,33,30,10,10,7,3,1,5
Matthew Perks,,,,,,,,,,,,,,,,,,2,26,7,11,4,1,0,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,6,4,5,2,0,5
Christine Hope,,,,,,,,,,,,,,,,,,,,0,4,12,4,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,4,2,0,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,0,2,0,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,70,56,56,49,36,33,30,25,24,21,16,14,10,6,4,3,52,45,39,28,21,21,12,1,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Allan Domb,Paul Steinke,Helen Gym,Thomas Wyatt,Sherrie Cohen,Derek S Green,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Blondell Reynolds Brown,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Carla M Cain,Wilson Alexander,Matthew Perks,Daniel R Sulman,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,6
Allan Domb,17,69,55,37,29,35,29,15,15,12,12,14,12,6,5,6,53,44,40,26,25,26,20,7,6
Paul Steinke,,0,71,51,34,37,40,19,16,12,12,18,5,3,1,0,58,46,46,25,18,12,12,6,6
Helen Gym,,,2,43,33,28,32,19,17,12,11,10,6,2,3,3,45,43,42,22,21,8,8,3,6
Thomas Wyatt,,,,0,9,25,34,16,12,3,1,1,4,2,0,2,38,30,24,12,10,9,7,3,6
Sherrie Cohen,,,,,0,15,8,9,14,12,11,6,6,4,4,3,20,21,22,19,17,7,7,2,6
Derek S Green,,,,,,0,15,7,5,6,5,7,3,2,1,3,20,21,14,14,14,11,10,4,6
Isaiah Thomas,,,,,,,0,13,8,2,2,2,0,2,1,1,27,23,21,10,8,7,5,5,6
Jenne Ayers,,,,,,,,0,4,0,5,2,2,5,3,2,17,15,16,8,5,4,2,0,6
W Wilson Goode Jr,,,,,,,,,0,4,7,3,3,1,2,2,14,12,12,7,8,4,5,2,6
William K Greenlee,,,,,,,,,,0,5,7,2,1,0,1,10,4,8,7,5,4,5,1,6
Blondell Reynolds Brown,,,,,,,,,,,0,4,3,1,1,3,6,5,11,7,8,2,4,0,6
Ed Neilson,,,,,,,,,,,,0,0,1,1,0,8,8,8,10,5,3,4,2,6
Frank Rizzo,,,,,,,,,,,,,1,1,3,1,3,5,3,5,6,3,5,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,0,4,1,4,4,4,4,5,2,0,1,6
Carla M Cain,,,,,,,,,,,,,,,0,0,2,3,4,5,6,1,0,1,6
Wilson Alexander,,,,,,,,,,,,,,,,0,2,2,3,2,4,2,1,0,6
Matthew Perks,,,,,,,,,,,,,,,,,0,42,51,8,7,9,7,4,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,44,10,9,13,3,3,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,11,9,3,0,1,6
Christine Hope,,,,,,,,,,,,,,,,,,,,0,19,4,9,2,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,1,6,9,0,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,1,8,3,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,0,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,144,119,105,71,56,55,50,33,30,24,23,20,14,9,8,8,82,70,67,39,37,30,24,8,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Paul Steinke,Helen Gym,Sherrie Cohen,Thomas Wyatt,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,Jenne Ayers,Frank Rizzo,Wilson Alexander,Carla M Cain,Ed Neilson,Marnie Aument Loughrey,Joffie C Pittman,Matthew Perks,Christian Dicicco,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,7
Paul Steinke,4,71,57,50,42,30,34,25,33,19,11,5,4,3,2,2,59,47,36,24,22,15,8,7,7
Helen Gym,,0,61,37,45,27,40,14,23,24,16,9,5,5,0,4,62,43,35,29,32,13,9,5,7
Sherrie Cohen,,,0,22,44,24,42,19,17,12,21,5,5,6,4,2,54,37,32,26,30,21,11,2,7
Thomas Wyatt,,,,0,12,24,6,30,27,17,9,9,5,5,2,0,26,26,18,14,12,11,10,7,7
William K Greenlee,,,,,2,14,36,8,4,10,6,5,2,2,2,0,40,29,21,13,18,5,4,0,7
Allan Domb,,,,,,5,12,17,10,8,13,11,5,6,1,1,23,18,21,22,11,14,11,4,7
Blondell Reynolds Brown,,,,,,,1,14,5,11,9,4,3,4,2,2,37,25,25,16,16,8,6,1,7
Derek S Green,,,,,,,,4,17,9,11,6,11,4,1,0,27,18,10,16,11,13,8,5,7
Isaiah Thomas,,,,,,,,,0,14,5,4,3,3,2,0,27,17,3,9,9,8,5,3,7
W Wilson Goode Jr,,,,,,,,,,2,3,5,2,2,2,0,16,11,7,8,8,3,3,4,7
Jenne Ayers,,,,,,,,,,,0,3,5,8,1,4,21,10,9,13,8,18,8,3,7
Frank Rizzo,,,,,,,,,,,,0,1,2,1,0,6,6,10,6,1,7,3,1,7
Wilson Alexander,,,,,,,,,,,,,0,4,1,0,9,6,3,4,4,4,4,2,7
Carla M Cain,,,,,,,,,,,,,,0,2,0,7,4,2,6,2,8,5,0,7
Ed Neilson,,,,,,,,,,,,,,,0,0,2,1,0,3,1,1,4,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,2,1,1,2,0,1,1,7
Joffie C Pittman,,,,,,,,,,,,,,,,,1,54,27,20,35,12,11,4,7
Matthew Perks,,,,,,,,,,,,,,,,,,0,23,6,20,5,4,3,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,1,18,6,10,8,3,7
Christine Hope,,,,,,,,,,,,,,,,,,,,0,13,20,7,3,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,4,4,1,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,1,7,2,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,3,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,118,113,99,72,69,68,62,59,48,39,37,22,15,14,7,4,100,69,54,51,46,41,24,10,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Paul Steinke,Allan Domb,Helen Gym,Sherrie Cohen,Blondell Reynolds Brown,Thomas Wyatt,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Jenne Ayers,Carla M Cain,Frank Rizzo,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Gary S Silver,Christine Hope,Sharon Williams Losier,Franklin A Bennett Iii,8
Paul Steinke,2,66,70,52,42,27,14,9,12,13,5,5,5,4,2,0,72,50,23,27,13,10,7,2,8
Allan Domb,,4,48,40,33,20,16,7,8,9,8,7,8,5,1,1,53,34,26,21,20,14,9,4,8
Helen Gym,,,2,49,40,18,11,10,11,8,8,5,3,1,0,3,65,49,23,22,8,11,6,1,8
Sherrie Cohen,,,,0,35,11,8,6,8,9,8,7,6,5,0,3,48,35,17,19,17,13,11,4,8
Blondell Reynolds Brown,,,,,0,7,8,11,6,7,4,2,2,2,1,1,43,34,14,18,4,5,5,0,8
Thomas Wyatt,,,,,,0,12,6,8,2,1,2,1,3,2,0,21,13,8,9,4,8,3,2,8
Derek S Green,,,,,,,0,8,7,6,9,5,4,1,4,0,9,6,7,8,4,10,10,2,8
W Wilson Goode Jr,,,,,,,,0,8,3,5,1,2,2,1,0,8,6,5,7,0,4,6,1,8
Isaiah Thomas,,,,,,,,,0,3,3,1,3,0,1,0,8,10,4,9,3,4,3,2,8
William K Greenlee,,,,,,,,,,0,2,2,2,1,0,0,10,7,4,3,4,3,3,2,8
Jenne Ayers,,,,,,,,,,,0,3,0,0,1,2,4,5,5,5,4,5,7,2,8
Carla M Cain,,,,,,,,,,,,0,5,2,0,2,2,0,5,1,4,6,7,1,8
Frank Rizzo,,,,,,,,,,,,,0,0,1,0,5,2,5,2,6,4,3,0,8
Ed Neilson,,,,,,,,,,,,,,0,0,0,5,2,3,0,1,3,3,0,8
Wilson Alexander,,,,,,,,,,,,,,,0,0,1,0,1,1,1,3,0,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,2,0,0,2,1,0,8
Matthew Perks,,,,,,,,,,,,,,,,,0,50,22,22,9,6,3,1,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,23,24,3,3,3,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,1,2,6,5,5,1,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,2,3,4,1,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,1,9,4,4,8
Christine Hope,,,,,,,,,,,,,,,,,,,,,,0,8,1,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,0,2,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,112,108,91,72,58,35,32,21,20,19,16,14,12,7,4,3,93,62,41,37,27,26,18,5,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Helen Gym,Paul Steinke,Allan Domb,Sherrie Cohen,Isaiah Thomas,Thomas Wyatt,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Jenne Ayers,W Wilson Goode Jr,Frank Rizzo,Carla M Cain,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,9
Helen Gym,4,82,46,50,28,23,33,22,36,18,10,11,9,8,2,5,57,53,42,33,23,15,9,3,9
Paul Steinke,,4,45,36,42,42,31,32,28,13,9,8,4,9,3,1,56,49,31,31,20,10,8,5,9
