col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,All
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,All
Kenyatta Johnson,490,0,964,535,487,462,129,74,All
Ori C Feibush,,74,336,114,160,168,34,47,All
Kevin M Dougherty,,,126,312,358,478,116,102,All
David Wecht,,,,43,160,212,33,26,All
Christine Donohue,,,,,16,250,64,44,All
Anne E Lazarus,,,,,,12,70,57,All
Dwayne D Woodruff,,,,,,,1,10,All
John Henry Foradora,,,,,,,,6,All
Total,"2,017",539,"1,499",735,692,686,174,164,All
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,1
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,1
Kenyatta Johnson,14,0,55,24,21,18,9,0,1
Ori C Feibush,,2,17,9,8,5,1,1,1
Kevin M Dougherty,,,5,28,18,16,7,1,1
Anne E Lazarus,,,,1,17,9,6,2,1
Christine Donohue,,,,,0,3,3,1,1
David Wecht,,,,,,0,4,0,1
Dwayne D Woodruff,,,,,,,0,0,1
John Henry Foradora,,,,,,,,2,1
Total,84,23,78,35,30,24,10,4,1
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,2
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,2
Kenyatta Johnson,31,0,43,34,35,23,11,7,2
Ori C Feibush,,5,10,11,3,5,3,1,2
Kevin M Dougherty,,,4,19,8,16,10,5,2
Christine Donohue,,,,1,5,10,8,2,2
David Wecht,,,,,7,9,1,1,2
Anne E Lazarus,,,,,,0,3,4,2
Dwayne D Woodruff,,,,,,,0,2,2
John Henry Foradora,,,,,,,,0,2
Total,126,23,59,46,46,28,14,9,2
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,3
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,3
Kenyatta Johnson,78,0,42,41,32,23,2,4,3
Ori C Feibush,,4,9,2,5,6,1,0,3
Kevin M Dougherty,,,3,15,23,21,4,2,3
David Wecht,,,,2,13,14,1,1,3
Christine Donohue,,,,,0,15,2,0,3
Anne E Lazarus,,,,,,1,1,3,3
John Henry Foradora,,,,,,,1,0,3
Dwayne D Woodruff,,,,,,,,0,3
Total,166,17,62,51,44,34,6,5,3
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,4
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,4
Kenyatta Johnson,21,0,66,38,30,29,11,7,4
Ori C Feibush,,1,7,3,4,2,2,1,4
Kevin M Dougherty,,,3,30,15,21,7,5,4
Anne E Lazarus,,,,1,16,17,8,3,4
David Wecht,,,,,5,6,2,3,4
Christine Donohue,,,,,,0,2,5,4
Dwayne D Woodruff,,,,,,,0,2,4
John Henry Foradora,,,,,,,,0,4
Total,116,10,80,46,42,31,13,11,4
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,5
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,5
Kenyatta Johnson,22,0,39,16,22,21,6,1,5
Ori C Feibush,,1,16,13,8,3,1,1,5
Kevin M Dougherty,,,4,22,20,8,7,1,5
Anne E Lazarus,,,,1,15,10,1,0,5
Christine Donohue,,,,,1,6,4,0,5
David Wecht,,,,,,3,3,1,5
Dwayne D Woodruff,,,,,,,1,1,5
John Henry Foradora,,,,,,,,1,5
