col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,All
Kevin M Dougherty,"1,131",677,386,292,151,40,654,524,433,285,96,82,All
Anne E Lazarus,,31,313,243,97,22,303,272,194,207,69,52,All
Christine Donohue,,,45,127,66,35,219,170,151,154,65,34,All
David Wecht,,,,25,31,17,161,128,75,89,49,25,All
John Henry Foradora,,,,,5,7,65,54,58,59,34,9,All
Dwayne D Woodruff,,,,,,1,27,16,14,17,14,9,All
Anthony Clark,,,,,,,14,209,88,80,50,21,All
Lisa M Deeley,,,,,,,,4,62,101,16,25,All
Tracey L Gordon,,,,,,,,,34,68,16,11,All
Carol A Jenkins,,,,,,,,,,0,12,10,All
Will Mega,,,,,,,,,,,2,9,All
Omar Sabir,,,,,,,,,,,,1,All
Total,"2,762",868,605,447,217,66,755,600,525,357,149,98,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Tracey L Gordon,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,1
Kevin M Dougherty,73,18,17,8,7,1,33,22,17,9,3,2,1
Anne E Lazarus,,1,11,7,5,0,1,6,9,4,1,0,1
David Wecht,,,1,4,4,0,2,6,9,5,2,1,1
Christine Donohue,,,,2,4,2,1,5,3,5,2,1,1
John Henry Foradora,,,,,0,1,3,3,3,3,1,0,1
Dwayne D Woodruff,,,,,,0,0,1,0,2,1,0,1
Tracey L Gordon,,,,,,,3,2,1,1,0,0,1
Anthony Clark,,,,,,,,0,9,1,2,0,1
Lisa M Deeley,,,,,,,,,0,5,1,0,1
Carol A Jenkins,,,,,,,,,,0,1,2,1
Will Mega,,,,,,,,,,,0,0,1
Omar Sabir,,,,,,,,,,,,0,1
Total,152,24,24,16,12,2,36,26,21,12,4,2,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Tracey L Gordon,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,2
Kevin M Dougherty,96,38,15,20,11,4,72,31,18,18,8,2,2
Anne E Lazarus,,2,13,17,2,1,17,14,9,13,3,1,2
Christine Donohue,,,5,3,3,2,11,12,6,4,1,0,2
