col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Sheriff - Republican,Council At Large - Republican,,,,,,,1
,Christopher Sawyer,Terry Tracy,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,Matt Wolfe,James Williams,1
Christopher Sawyer,0,7,5,6,5,4,4,4,1
Terry Tracy,,0,4,5,5,2,4,4,1
Al Taubenberger,,,0,4,4,4,4,1,1
Daniel Tinney,,,,0,4,2,4,3,1
David Oh,,,,,0,3,4,2,1
Dennis M O Brien,,,,,,0,2,0,1
Matt Wolfe,,,,,,,0,2,1
James Williams,,,,,,,,0,1
Total,10,8,6,6,6,5,5,4,1
,Council At Large - Republican,,,,,,,Sheriff - Republican,2
,Daniel Tinney,James Williams,Al Taubenberger,David Oh,Matt Wolfe,Terry Tracy,Dennis M O Brien,Christopher Sawyer,2
Daniel Tinney,0,5,4,3,4,4,2,4,2
James Williams,,0,4,3,3,3,2,4,2
Al Taubenberger,,,0,2,3,2,1,3,2
David Oh,,,,0,1,1,2,4,2
Matt Wolfe,,,,,0,3,0,2,2
Terry Tracy,,,,,,0,1,2,2
Dennis M O Brien,,,,,,,0,2,2
Christopher Sawyer,,,,,,,,0,2
Total,6,5,4,4,4,4,2,5,2
,Sheriff - Republican,Council At Large - Republican,,,,,,,3
,Christopher Sawyer,Terry Tracy,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,James Williams,Matt Wolfe,3
Christopher Sawyer,0,4,2,2,2,2,2,2,3
Terry Tracy,,0,2,2,2,2,1,2,3
Al Taubenberger,,,0,2,1,1,0,2,3
Daniel Tinney,,,,0,1,1,0,2,3
David Oh,,,,,0,1,1,1,3
Dennis M O Brien,,,,,,0,1,1,3
James Williams,,,,,,,0,0,3
Matt Wolfe,,,,,,,,0,3
Total,5,4,2,2,2,2,2,2,3
,Sheriff - Republican,Council At Large - Republican,,,,,,,5
,Christopher Sawyer,David Oh,James Williams,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,Matt Wolfe,5
Christopher Sawyer,0,2,2,1,1,1,0,0,5
David Oh,,0,1,1,1,1,1,0,5
James Williams,,,0,1,1,1,0,0,5
Al Taubenberger,,,,0,1,1,0,0,5
Daniel Tinney,,,,,0,1,0,0,5
Dennis M O Brien,,,,,,0,0,0,5
Terry Tracy,,,,,,,0,0,5
Matt Wolfe,,,,,,,,0,5
Total,3,3,2,1,1,1,1,0,5
,Sheriff - Republican,Council At Large - Republican,,,,,,,6
,Christopher Sawyer,Al Taubenberger,Dennis M O Brien,Matt Wolfe,Terry Tracy,Daniel Tinney,David Oh,James Williams,6
Christopher Sawyer,0,5,4,4,3,3,2,1,6
Al Taubenberger,,0,4,4,3,3,1,1,6
Dennis M O Brien,,,0,4,2,2,1,1,6
Matt Wolfe,,,,0,2,2,1,1,6
Terry Tracy,,,,,1,2,1,0,6
Daniel Tinney,,,,,,0,0,1,6
David Oh,,,,,,,0,0,6
James Williams,,,,,,,,0,6
Total,6,5,4,4,4,3,2,1,6
,Sheriff - Republican,Council At Large - Republican,,,,,,,7
,Christopher Sawyer,Terry Tracy,James Williams,Matt Wolfe,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,7
Christopher Sawyer,0,8,3,3,2,2,2,2,7
Terry Tracy,,1,2,3,2,2,2,2,7
James Williams,,,0,2,2,0,1,1,7
