col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,Carol A Jenkins,All
Kevin M Dougherty,80,135,194,122,40,30,264,96,89,97,63,70,All
David Wecht,,39,86,47,11,16,180,19,38,66,44,31,All
Anne E Lazarus,,,8,102,22,22,133,67,63,52,44,54,All
Christine Donohue,,,,11,26,12,142,55,41,35,42,38,All
Dwayne D Woodruff,,,,,10,5,35,17,18,10,13,6,All
John Henry Foradora,,,,,,1,26,21,9,7,10,14,All
Anthony Clark,,,,,,,24,47,48,65,37,27,All
Tracey L Gordon,,,,,,,,4,13,10,13,26,All
Omar Sabir,,,,,,,,,4,5,17,10,All
Lisa M Deeley,,,,,,,,,,1,20,14,All
Will Mega,,,,,,,,,,,5,6,All
Carol A Jenkins,,,,,,,,,,,,2,All
Total,528,296,261,238,71,52,440,137,128,124,116,103,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,Omar Sabir,1
Kevin M Dougherty,8,25,12,12,0,1,16,12,8,7,6,3,1
Anne E Lazarus,,1,15,12,4,1,13,12,9,9,6,4,1
Christine Donohue,,,1,5,2,1,11,5,5,5,8,2,1
David Wecht,,,,0,2,1,12,5,3,5,3,2,1
John Henry Foradora,,,,,0,0,1,2,1,1,1,0,1
Dwayne D Woodruff,,,,,,0,1,1,0,1,1,0,1
Anthony Clark,,,,,,,2,4,4,2,2,1,1
Tracey L Gordon,,,,,,,,1,3,4,2,1,1
Carol A Jenkins,,,,,,,,,1,1,1,0,1
Lisa M Deeley,,,,,,,,,,0,2,0,1
Will Mega,,,,,,,,,,,0,1,1
Omar Sabir,,,,,,,,,,,,0,1
Total,39,35,25,21,4,3,26,17,12,10,10,5,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,Omar Sabir,2
Kevin M Dougherty,6,14,20,14,4,4,31,14,10,8,5,7,2
David Wecht,,2,10,4,1,1,19,6,7,1,3,5,2
Anne E Lazarus,,,1,11,3,2,13,7,5,6,7,8,2
Christine Donohue,,,,0,2,2,14,8,4,10,4,1,2
Dwayne D Woodruff,,,,,0,1,2,0,4,2,2,2,2
John Henry Foradora,,,,,,0,4,0,1,3,0,2,2
Anthony Clark,,,,,,,0,9,4,6,2,6,2
Lisa M Deeley,,,,,,,,0,3,2,3,0,2
Will Mega,,,,,,,,,1,0,1,3,2
Tracey L Gordon,,,,,,,,,,0,3,0,2
Carol A Jenkins,,,,,,,,,,,0,0,2
Omar Sabir,,,,,,,,,,,,0,2
Total,52,30,27,23,7,5,42,17,17,13,10,10,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Carol A Jenkins,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,3
Kevin M Dougherty,2,25,14,9,8,0,21,8,12,6,7,7,3
Anne E Lazarus,,0,16,11,7,3,19,8,9,5,7,7,3
David Wecht,,,2,5,2,2,15,7,6,2,4,3,3
Christine Donohue,,,,0,2,1,13,7,4,3,4,3,3
Dwayne D Woodruff,,,,,0,0,7,1,2,3,1,3,3
John Henry Foradora,,,,,,0,1,2,2,0,0,0,3
Anthony Clark,,,,,,,1,5,6,4,4,6,3
Carol A Jenkins,,,,,,,,0,1,0,3,0,3
Omar Sabir,,,,,,,,,0,3,0,2,3
Will Mega,,,,,,,,,,1,1,0,3
Lisa M Deeley,,,,,,,,,,,0,0,3
Tracey L Gordon,,,,,,,,,,,,0,3
Total,40,32,25,23,10,3,36,15,14,10,9,8,3
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,4
Kevin M Dougherty,8,20,17,12,2,1,25,15,5,5,6,4,4
David Wecht,,3,9,6,2,0,17,15,6,2,2,5,4
Anne E Lazarus,,,0,8,1,1,8,8,5,4,5,2,4
Christine Donohue,,,,2,0,2,9,4,5,6,4,2,4
John Henry Foradora,,,,,0,0,1,0,3,1,1,1,4
Dwayne D Woodruff,,,,,,0,1,0,0,1,1,0,4
Anthony Clark,,,,,,,1,13,1,2,2,2,4
Lisa M Deeley,,,,,,,,1,2,1,1,0,4
Carol A Jenkins,,,,,,,,,0,2,1,1,4
Omar Sabir,,,,,,,,,,0,2,0,4
Tracey L Gordon,,,,,,,,,,,0,1,4
Will Mega,,,,,,,,,,,,0,4
Total,46,31,20,20,4,2,31,19,10,9,7,5,4
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,David Wecht,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,5
David Wecht,18,9,2,3,0,0,22,2,6,0,0,3,5
Kevin M Dougherty,,8,9,7,3,0,20,8,5,5,4,0,5
Anne E Lazarus,,,0,5,1,0,7,5,1,4,1,1,5
Christine Donohue,,,,0,0,0,9,3,0,3,0,1,5
John Henry Foradora,,,,,0,0,1,2,1,0,2,0,5
Dwayne D Woodruff,,,,,,0,0,0,0,0,0,0,5
Anthony Clark,,,,,,,4,4,6,2,1,2,5
