col_1,col_2,division
,Mayor - Republican,1
,Melissa Murray Bailey,1
Melissa Murray Bailey,1,1
Total,1,1
,Mayor - Republican,2
,Melissa Murray Bailey,2
Melissa Murray Bailey,7,2
Total,7,2
,Mayor - Republican,3
,Melissa Murray Bailey,3
Melissa Murray Bailey,5,3
Total,5,3
,Mayor - Republican,4
,Melissa Murray Bailey,4
Melissa Murray Bailey,13,4
Total,13,4
,Mayor - Republican,5
,Melissa Murray Bailey,5
Melissa Murray Bailey,6,5
Total,6,5
,Mayor - Republican,6
,Melissa Murray Bailey,6
Melissa Murray Bailey,5,6
Total,5,6
,Mayor - Republican,7
,Melissa Murray Bailey,7
Melissa Murray Bailey,11,7
Total,11,7
,Mayor - Republican,8
,Melissa Murray Bailey,8
Melissa Murray Bailey,9,8
Total,9,8
,Mayor - Republican,9
,Melissa Murray Bailey,9
Melissa Murray Bailey,5,9
Total,5,9
,Mayor - Republican,10
,Melissa Murray Bailey,10
Melissa Murray Bailey,6,10
Total,6,10
,Mayor - Republican,11
,Melissa Murray Bailey,11
Melissa Murray Bailey,12,11
Total,12,11
,Mayor - Republican,12
,Melissa Murray Bailey,12
Melissa Murray Bailey,10,12
Total,10,12
,Mayor - Republican,13
,Melissa Murray Bailey,13
Melissa Murray Bailey,19,13
Total,19,13
,Mayor - Republican,14
,Melissa Murray Bailey,14
Melissa Murray Bailey,4,14
Total,4,14
,Mayor - Republican,15
,Melissa Murray Bailey,15
Melissa Murray Bailey,16,15
Total,16,15
,Mayor - Republican,16
,Melissa Murray Bailey,16
Melissa Murray Bailey,5,16
Total,5,16
,Mayor - Republican,17
,Melissa Murray Bailey,17
Melissa Murray Bailey,17,17
Total,17,17
,Mayor - Republican,18
,Melissa Murray Bailey,18
Melissa Murray Bailey,14,18
Total,14,18
,Mayor - Republican,19
,Melissa Murray Bailey,19
Melissa Murray Bailey,14,19
Total,14,19
,Mayor - Republican,20
,Melissa Murray Bailey,20
Melissa Murray Bailey,6,20
Total,6,20
,Mayor - Republican,21
,Melissa Murray Bailey,21
Melissa Murray Bailey,10,21
Total,10,21
,Mayor - Republican,22
,Melissa Murray Bailey,22
Melissa Murray Bailey,9,22
Total,9,22
,Mayor - Republican,23
,Melissa Murray Bailey,23
Melissa Murray Bailey,12,23
Total,12,23
,Mayor - Republican,24
,Melissa Murray Bailey,24
Melissa Murray Bailey,6,24
Total,6,24
,Mayor - Republican,25
,Melissa Murray Bailey,25
Melissa Murray Bailey,14,25
Total,14,25
,Mayor - Republican,26
,Melissa Murray Bailey,26
Melissa Murray Bailey,6,26
Total,6,26
,Mayor - Republican,All
,Melissa Murray Bailey,All
Melissa Murray Bailey,242,All
Total,242,All
