col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Mark F Squilla,Helen Gym,Sherrie Cohen,Allan Domb,Paul Steinke,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Ed Neilson,W Wilson Goode Jr,Carla M Cain,Derek S Green,Jenne Ayers,Thomas Wyatt,Isaiah Thomas,Wilson Alexander,Marnie Aument Loughrey,All
Mark F Squilla,9,33,34,28,27,27,24,22,21,21,14,16,15,14,12,8,10,All
Helen Gym,,1,19,12,19,11,11,7,5,7,7,2,9,5,7,4,5,All
Sherrie Cohen,,,0,10,13,17,11,12,9,13,4,5,5,7,5,3,3,All
Allan Domb,,,,1,9,6,6,13,2,6,5,5,6,6,1,3,3,All
Paul Steinke,,,,,0,5,3,5,2,4,2,6,5,9,6,4,1,All
William K Greenlee,,,,,,0,15,6,14,12,2,3,2,4,4,1,0,All
Blondell Reynolds Brown,,,,,,,0,4,11,14,4,2,3,3,7,1,5,All
Frank Rizzo,,,,,,,,1,4,4,6,5,5,4,1,3,3,All
Ed Neilson,,,,,,,,,0,9,2,3,2,5,2,1,0,All
W Wilson Goode Jr,,,,,,,,,,0,0,3,2,3,5,2,0,All
Carla M Cain,,,,,,,,,,,0,6,8,3,2,2,5,All
Derek S Green,,,,,,,,,,,,0,2,5,2,2,0,All
Jenne Ayers,,,,,,,,,,,,,0,0,3,1,3,All
Thomas Wyatt,,,,,,,,,,,,,,0,3,1,1,All
Isaiah Thomas,,,,,,,,,,,,,,,0,0,2,All
Wilson Alexander,,,,,,,,,,,,,,,,0,1,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,All
Total,96,40,37,32,31,28,26,25,22,22,16,16,16,16,13,11,10,All
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Mark F Squilla,Helen Gym,Sherrie Cohen,Allan Domb,Paul Steinke,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Ed Neilson,W Wilson Goode Jr,Carla M Cain,Derek S Green,Jenne Ayers,Thomas Wyatt,Isaiah Thomas,Wilson Alexander,Marnie Aument Loughrey,5
Mark F Squilla,9,33,34,28,27,27,24,22,21,21,14,16,15,14,12,8,10,5
Helen Gym,,1,19,12,19,11,11,7,5,7,7,2,9,5,7,4,5,5
Sherrie Cohen,,,0,10,13,17,11,12,9,13,4,5,5,7,5,3,3,5
Allan Domb,,,,1,9,6,6,13,2,6,5,5,6,6,1,3,3,5
Paul Steinke,,,,,0,5,3,5,2,4,2,6,5,9,6,4,1,5
William K Greenlee,,,,,,0,15,6,14,12,2,3,2,4,4,1,0,5
Blondell Reynolds Brown,,,,,,,0,4,11,14,4,2,3,3,7,1,5,5
Frank Rizzo,,,,,,,,1,4,4,6,5,5,4,1,3,3,5
Ed Neilson,,,,,,,,,0,9,2,3,2,5,2,1,0,5
W Wilson Goode Jr,,,,,,,,,,0,0,3,2,3,5,2,0,5
Carla M Cain,,,,,,,,,,,0,6,8,3,2,2,5,5
Derek S Green,,,,,,,,,,,,0,2,5,2,2,0,5
Jenne Ayers,,,,,,,,,,,,,0,0,3,1,3,5
Thomas Wyatt,,,,,,,,,,,,,,0,3,1,1,5
Isaiah Thomas,,,,,,,,,,,,,,,0,0,2,5
Wilson Alexander,,,,,,,,,,,,,,,,0,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,5
Total,96,40,37,32,31,28,26,25,22,22,16,16,16,16,13,11,10,5
