col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Democrat,,Mayor - Democrat,,,,,,All
,Kenyatta Johnson,Ori C Feibush,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,All
Kenyatta Johnson,98,0,"2,088","1,216",118,131,72,44,All
Ori C Feibush,,83,476,"1,265",118,56,34,32,All
Anthony Hardy Williams,,,454,0,0,0,0,0,All
Jim Kenney,,,,432,0,0,0,0,All
Lynne M Abraham,,,,,54,0,0,0,All
Doug Oliver,,,,,,33,0,0,All
T Milton Street Sr,,,,,,,14,0,All
Nelson Diaz,,,,,,,,13,All
Total,"3,767","2,064","3,018","2,913",290,220,120,89,All
,District Council 2nd District - Democrat,,Mayor - Democrat,,,,,,1
,Kenyatta Johnson,Ori C Feibush,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,1
Kenyatta Johnson,2,0,31,18,4,1,0,1,1
Ori C Feibush,,0,6,11,2,1,2,0,1
Anthony Hardy Williams,,,4,0,0,0,0,0,1
Jim Kenney,,,,5,0,0,0,0,1
Lynne M Abraham,,,,,1,0,0,0,1
Doug Oliver,,,,,,0,0,0,1
Nelson Diaz,,,,,,,0,0,1
T Milton Street Sr,,,,,,,,0,1
Total,57,22,41,34,7,2,2,1,1
,Mayor - Democrat,,,,,,District Council 2nd District - Democrat,,2
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Kenyatta Johnson,Ori C Feibush,2
Anthony Hardy Williams,23,0,0,0,0,0,63,8,2
Jim Kenney,,10,0,0,0,0,19,10,2
Lynne M Abraham,,,1,0,0,0,6,1,2
T Milton Street Sr,,,,2,0,0,0,1,2
Doug Oliver,,,,,0,0,2,0,2
Nelson Diaz,,,,,,0,0,0,2
Kenyatta Johnson,,,,,,,4,0,2
Ori C Feibush,,,,,,,,0,2
Total,94,39,8,3,2,0,94,20,2
,District Council 2nd District - Democrat,,Mayor - Democrat,,,,,,3
,Ori C Feibush,Kenyatta Johnson,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,3
