col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 7th District - Democrat,,Mayor - Democrat,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,T Milton Street Sr,Doug Oliver,All
Maria Quinones Sanchez,9,0,24,20,21,8,1,0,All
Manny Morales,,1,18,6,4,2,2,0,All
Anthony Hardy Williams,,,8,0,0,0,0,0,All
Jim Kenney,,,,6,0,0,0,0,All
Nelson Diaz,,,,,1,0,0,0,All
Lynne M Abraham,,,,,,1,0,0,All
T Milton Street Sr,,,,,,,0,0,All
Doug Oliver,,,,,,,,0,All
Total,83,33,50,32,26,11,3,0,All
,District Council 7th District - Democrat,,Mayor - Democrat,,,,,,1
,Maria Quinones Sanchez,Manny Morales,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,T Milton Street Sr,Doug Oliver,1
Maria Quinones Sanchez,9,0,24,20,21,8,1,0,1
Manny Morales,,1,18,6,4,2,2,0,1
Anthony Hardy Williams,,,8,0,0,0,0,0,1
Jim Kenney,,,,6,0,0,0,0,1
Nelson Diaz,,,,,1,0,0,0,1
Lynne M Abraham,,,,,,1,0,0,1
T Milton Street Sr,,,,,,,0,0,1
Doug Oliver,,,,,,,,0,1
Total,83,33,50,32,26,11,3,0,1
