col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Sherrie Cohen,Blondell Reynolds Brown,Helen Gym,Jenne Ayers,Allan Domb,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Paul Steinke,Isaiah Thomas,Carla M Cain,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,Wilson Alexander,All
Maria Quinones Sanchez,91,0,61,68,61,78,66,53,33,41,23,47,39,36,33,29,18,25,All
Manny Morales,,112,78,49,49,24,40,37,49,42,58,17,18,24,25,26,30,25,All
Derek S Green,,,0,30,43,25,35,34,23,19,23,21,22,21,28,18,22,26,All
Sherrie Cohen,,,,0,49,57,36,24,40,38,29,27,23,27,20,14,14,10,All
Blondell Reynolds Brown,,,,,0,26,27,31,51,39,35,18,20,16,15,21,18,12,All
Helen Gym,,,,,,4,34,17,13,21,4,33,24,25,22,8,18,3,All
Jenne Ayers,,,,,,,0,23,9,11,5,13,7,39,22,11,18,22,All
Allan Domb,,,,,,,,8,18,14,8,19,11,13,22,17,13,15,All
William K Greenlee,,,,,,,,,0,37,40,10,17,3,9,12,18,3,All
W Wilson Goode Jr,,,,,,,,,,0,26,9,17,7,5,23,3,7,All
Ed Neilson,,,,,,,,,,,0,5,10,8,3,8,16,5,All
Paul Steinke,,,,,,,,,,,,1,9,7,24,7,6,4,All
Isaiah Thomas,,,,,,,,,,,,,1,7,9,10,7,5,All
Carla M Cain,,,,,,,,,,,,,,0,9,10,16,9,All
Thomas Wyatt,,,,,,,,,,,,,,,2,5,6,11,All
Frank Rizzo,,,,,,,,,,,,,,,,2,6,11,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,1,2,All
Wilson Alexander,,,,,,,,,,,,,,,,,,0,All
Total,310,299,142,125,121,115,112,102,87,86,82,72,65,63,63,60,51,50,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Ed Neilson,Sherrie Cohen,W Wilson Goode Jr,William K Greenlee,Carla M Cain,Jenne Ayers,Allan Domb,Frank Rizzo,Wilson Alexander,Helen Gym,Isaiah Thomas,Thomas Wyatt,Paul Steinke,Marnie Aument Loughrey,3
Maria Quinones Sanchez,21,0,10,11,10,9,8,6,5,5,5,5,4,5,3,3,3,1,3
Manny Morales,,7,6,3,4,1,2,3,3,3,2,2,3,0,1,3,0,1,3
Derek S Green,,,0,7,2,4,3,3,2,3,5,1,3,3,3,5,1,0,3
Blondell Reynolds Brown,,,,0,7,7,5,6,2,1,2,2,1,2,3,1,0,1,3
Ed Neilson,,,,,0,5,4,5,3,1,1,2,1,1,0,0,0,1,3
Sherrie Cohen,,,,,,0,3,5,4,4,1,0,1,4,2,1,1,1,3
W Wilson Goode Jr,,,,,,,0,6,1,0,1,3,2,1,1,0,1,0,3
William K Greenlee,,,,,,,,0,1,1,1,3,1,0,1,1,1,1,3
Carla M Cain,,,,,,,,,0,4,1,2,1,2,1,0,1,1,3
Jenne Ayers,,,,,,,,,,0,3,0,3,2,0,2,1,1,3
Allan Domb,,,,,,,,,,,0,2,3,1,1,3,2,0,3
Frank Rizzo,,,,,,,,,,,,0,2,0,1,1,1,0,3
Wilson Alexander,,,,,,,,,,,,,0,1,1,2,1,0,3
Helen Gym,,,,,,,,,,,,,,0,2,1,1,1,3
Isaiah Thomas,,,,,,,,,,,,,,,0,0,0,0,3
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,0,3
Paul Steinke,,,,,,,,,,,,,,,,,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,3
Total,47,19,16,15,14,11,10,10,8,8,7,7,7,6,6,6,3,2,3
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Manny Morales,Maria Quinones Sanchez,Derek S Green,Ed Neilson,Paul Steinke,William K Greenlee,Allan Domb,Jenne Ayers,Marnie Aument Loughrey,W Wilson Goode Jr,Blondell Reynolds Brown,Thomas Wyatt,Carla M Cain,Helen Gym,Isaiah Thomas,Wilson Alexander,Frank Rizzo,Sherrie Cohen,8
Manny Morales,19,0,9,7,0,7,3,4,7,5,6,0,3,1,1,2,0,0,8
Maria Quinones Sanchez,,8,1,3,8,1,3,3,0,2,0,3,0,2,2,1,1,0,8
Derek S Green,,,0,3,0,4,2,1,5,1,3,0,2,1,0,1,0,0,8
Ed Neilson,,,,0,0,5,0,0,5,1,4,0,2,0,1,1,0,0,8
Paul Steinke,,,,,0,1,1,1,0,1,0,1,0,1,1,1,0,0,8
William K Greenlee,,,,,,0,2,1,5,2,6,1,1,0,1,1,0,0,8
Allan Domb,,,,,,,1,1,1,2,2,0,0,1,1,0,0,0,8
Jenne Ayers,,,,,,,,0,1,0,0,2,1,1,0,1,0,0,8
Marnie Aument Loughrey,,,,,,,,,0,0,4,0,3,1,0,1,0,0,8
W Wilson Goode Jr,,,,,,,,,,0,2,0,0,1,2,0,1,0,8
Blondell Reynolds Brown,,,,,,,,,,,0,0,1,0,1,0,0,0,8
Thomas Wyatt,,,,,,,,,,,,1,0,0,0,1,0,0,8
Carla M Cain,,,,,,,,,,,,,0,1,0,1,0,0,8
Helen Gym,,,,,,,,,,,,,,0,1,0,0,0,8
Isaiah Thomas,,,,,,,,,,,,,,,0,0,0,0,8
Wilson Alexander,,,,,,,,,,,,,,,,0,0,0,8
Frank Rizzo,,,,,,,,,,,,,,,,,1,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,8
Total,40,27,10,10,8,8,7,7,7,7,6,4,3,3,3,3,2,0,8
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,13
,Manny Morales,Maria Quinones Sanchez,Derek S Green,Blondell Reynolds Brown,Allan Domb,Ed Neilson,Sherrie Cohen,Paul Steinke,William K Greenlee,Helen Gym,Marnie Aument Loughrey,Jenne Ayers,W Wilson Goode Jr,Carla M Cain,Frank Rizzo,Isaiah Thomas,Thomas Wyatt,Wilson Alexander,13
Manny Morales,28,0,16,7,8,13,9,6,9,2,6,1,5,3,4,3,3,2,13
Maria Quinones Sanchez,,6,3,7,3,1,4,2,2,6,2,6,1,1,1,2,1,1,13
Derek S Green,,,0,7,6,4,6,6,4,2,4,1,3,2,2,2,2,1,13
Blondell Reynolds Brown,,,,0,4,3,7,5,3,4,2,4,4,3,3,1,1,0,13
Allan Domb,,,,,2,3,4,1,4,1,4,2,0,1,1,2,1,0,13
Ed Neilson,,,,,,0,6,4,8,1,4,0,1,1,2,2,1,1,13
Sherrie Cohen,,,,,,,0,4,5,4,2,1,3,1,1,1,1,1,13
Paul Steinke,,,,,,,,1,2,3,1,1,1,1,1,0,3,1,13
William K Greenlee,,,,,,,,,0,1,4,1,3,0,2,2,2,0,13
Helen Gym,,,,,,,,,,0,3,3,2,1,0,2,2,1,13
Marnie Aument Loughrey,,,,,,,,,,,0,2,0,1,0,2,1,0,13
Jenne Ayers,,,,,,,,,,,,0,0,2,2,0,1,0,13
W Wilson Goode Jr,,,,,,,,,,,,,0,1,1,1,1,0,13
Carla M Cain,,,,,,,,,,,,,,0,2,0,1,1,13
Frank Rizzo,,,,,,,,,,,,,,,0,0,1,1,13
Isaiah Thomas,,,,,,,,,,,,,,,,0,0,1,13
Thomas Wyatt,,,,,,,,,,,,,,,,,0,0,13
Wilson Alexander,,,,,,,,,,,,,,,,,,0,13
Total,57,18,20,15,14,14,13,11,11,8,8,7,6,5,5,5,5,3,13
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,14
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Sherrie Cohen,Helen Gym,Jenne Ayers,Blondell Reynolds Brown,Allan Domb,Carla M Cain,Paul Steinke,W Wilson Goode Jr,William K Greenlee,Isaiah Thomas,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,Wilson Alexander,Ed Neilson,14
Maria Quinones Sanchez,14,0,17,17,15,14,13,14,10,10,12,8,6,6,8,4,6,4,14
Manny Morales,,4,16,10,7,9,8,4,5,5,4,6,5,7,3,5,4,5,14
Derek S Green,,,0,10,5,13,11,10,6,5,2,4,6,6,4,6,5,6,14
Sherrie Cohen,,,,0,17,12,9,6,7,9,6,4,4,7,4,3,3,3,14
