col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Allan Domb,William K Greenlee,Isaiah Thomas,Jenne Ayers,Sherrie Cohen,Frank Rizzo,Wilson Alexander,Carla M Cain,Ed Neilson,Thomas Wyatt,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,1
Blondell Reynolds Brown,9,58,36,34,41,18,13,15,11,6,6,7,4,5,1,1,47,19,22,12,10,13,1
W Wilson Goode Jr,,0,33,29,34,20,12,16,11,6,6,7,4,3,2,2,43,16,21,15,8,11,1
Derek S Green,,,2,28,29,6,11,2,2,7,2,2,4,3,2,0,46,6,20,9,8,3,1
Allan Domb,,,,0,25,9,4,1,6,2,3,0,5,1,2,1,31,11,15,9,4,5,1
William K Greenlee,,,,,0,4,5,9,1,3,1,7,1,2,0,0,34,4,22,7,3,3,1
Isaiah Thomas,,,,,,1,5,5,8,3,3,1,2,0,2,0,10,8,1,7,5,7,1
Jenne Ayers,,,,,,,1,3,2,7,4,0,1,0,1,1,15,6,3,6,8,2,1
Sherrie Cohen,,,,,,,,0,3,1,2,7,0,1,1,1,8,5,4,3,3,2,1
Frank Rizzo,,,,,,,,,1,2,2,0,1,0,0,1,4,7,0,3,4,5,1
Wilson Alexander,,,,,,,,,,0,2,0,2,1,0,0,13,4,0,4,4,0,1
Carla M Cain,,,,,,,,,,,0,0,2,2,0,1,4,8,1,5,1,1,1
Ed Neilson,,,,,,,,,,,,0,0,0,1,0,4,0,2,1,0,2,1
Thomas Wyatt,,,,,,,,,,,,,0,1,0,0,3,4,1,3,1,1,1
Helen Gym,,,,,,,,,,,,,,0,0,0,2,3,0,0,2,1,1
Paul Steinke,,,,,,,,,,,,,,,0,0,2,2,0,1,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1
Anthony Clark,,,,,,,,,,,,,,,,,3,7,25,11,5,4,1
