col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,Omar Sabir,Todd Eagen,Michael Wojcik,1
Anthony Clark,3,4,4,2,2,1,14,9,1
Tracey L Gordon,,3,3,4,2,1,6,4,1
Carol A Jenkins,,,1,1,1,0,3,6,1
Lisa M Deeley,,,,1,2,0,5,3,1
Will Mega,,,,,1,1,3,4,1
Omar Sabir,,,,,,0,3,1,1
Todd Eagen,,,,,,,1,0,1
Michael Wojcik,,,,,,,,2,1
Total,26,17,12,10,10,5,22,19,1
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Todd Eagen,Michael Wojcik,2
Anthony Clark,6,9,4,6,2,6,19,14,2
Lisa M Deeley,,0,3,2,3,0,11,2,2
Will Mega,,,1,0,1,3,5,7,2
Tracey L Gordon,,,,1,3,0,7,4,2
Carol A Jenkins,,,,,0,0,4,3,2
Omar Sabir,,,,,,0,4,3,2
Todd Eagen,,,,,,,1,0,2
Michael Wojcik,,,,,,,,2,2
Total,42,17,17,13,10,10,30,23,2
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Anthony Clark,Carol A Jenkins,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Michael Wojcik,Todd Eagen,3
Anthony Clark,7,5,6,4,4,6,10,14,3
Carol A Jenkins,,4,1,0,3,0,6,4,3
Omar Sabir,,,1,3,0,2,5,7,3
Will Mega,,,,1,1,0,2,5,3
Lisa M Deeley,,,,,0,0,7,1,3
Tracey L Gordon,,,,,,0,5,1,3
Michael Wojcik,,,,,,,1,0,3
Todd Eagen,,,,,,,,2,3
Total,36,15,14,10,9,8,21,20,3
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,Todd Eagen,Michael Wojcik,4
Anthony Clark,3,13,1,2,2,2,23,4,4
Lisa M Deeley,,1,2,1,1,0,15,3,4
Carol A Jenkins,,,1,2,1,1,1,7,4
Omar Sabir,,,,1,2,0,3,4,4
Tracey L Gordon,,,,,0,1,2,4,4
Will Mega,,,,,,1,2,2,4
