col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,Allan Domb,W Wilson Goode Jr,Ed Neilson,Jenne Ayers,Wilson Alexander,Thomas Wyatt,Sherrie Cohen,Helen Gym,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,All
Derek S Green,74,405,370,352,178,171,282,196,170,120,81,62,58,42,50,33,273,296,All
Blondell Reynolds Brown,,28,395,356,164,245,281,107,69,76,125,92,65,61,57,35,200,174,All
Isaiah Thomas,,,48,325,141,196,281,65,30,67,59,75,45,50,35,26,152,142,All
William K Greenlee,,,,31,126,128,295,45,21,46,68,56,22,30,28,25,112,110,All
Allan Domb,,,,,42,85,80,75,56,79,57,49,56,28,38,18,110,114,All
W Wilson Goode Jr,,,,,,20,68,63,36,38,95,62,35,65,34,14,148,109,All
Ed Neilson,,,,,,,4,15,12,18,24,32,4,16,13,15,52,59,All
Jenne Ayers,,,,,,,,28,128,60,47,36,59,19,19,18,142,160,All
Wilson Alexander,,,,,,,,,10,48,25,12,26,14,20,11,97,117,All
Thomas Wyatt,,,,,,,,,,9,48,25,42,12,31,19,87,79,All
Sherrie Cohen,,,,,,,,,,,4,43,41,25,20,21,89,63,All
Helen Gym,,,,,,,,,,,,16,27,17,24,19,56,50,All
Carla M Cain,,,,,,,,,,,,,9,15,13,15,80,50,All
Frank Rizzo,,,,,,,,,,,,,,4,11,9,52,33,All
Paul Steinke,,,,,,,,,,,,,,,3,12,36,37,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,10,32,26,All
Michael Wojcik,,,,,,,,,,,,,,,,,34,0,All
Todd Eagen,,,,,,,,,,,,,,,,,,24,All
Total,990,774,687,571,428,424,391,390,263,233,217,207,168,123,116,93,570,513,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Jenne Ayers,William K Greenlee,Thomas Wyatt,Ed Neilson,Helen Gym,Frank Rizzo,Sherrie Cohen,Carla M Cain,Paul Steinke,Marnie Aument Loughrey,Wilson Alexander,Michael Wojcik,Todd Eagen,1
Derek S Green,2,7,9,6,2,5,6,5,6,3,1,3,1,1,3,0,6,10,1
Blondell Reynolds Brown,,1,10,14,6,6,7,5,6,5,9,6,2,0,2,0,5,6,1
Isaiah Thomas,,,2,8,5,3,6,4,7,1,4,2,3,1,2,0,3,7,1
W Wilson Goode Jr,,,,0,3,3,4,3,2,2,8,2,2,0,0,0,3,7,1
Allan Domb,,,,,2,3,5,3,4,3,2,3,2,2,0,0,6,2,1
Jenne Ayers,,,,,,0,3,3,1,3,1,3,3,0,0,0,7,7,1
William K Greenlee,,,,,,,1,3,7,3,2,3,2,0,0,0,5,4,1
Thomas Wyatt,,,,,,,,0,1,4,3,4,2,3,2,1,3,7,1
Ed Neilson,,,,,,,,,0,1,0,1,1,1,1,1,3,2,1
Helen Gym,,,,,,,,,,0,1,3,1,3,2,1,6,1,1
Frank Rizzo,,,,,,,,,,,0,1,0,0,0,0,2,3,1
Sherrie Cohen,,,,,,,,,,,,0,0,2,0,0,4,3,1
Carla M Cain,,,,,,,,,,,,,1,0,0,0,3,1,1
Paul Steinke,,,,,,,,,,,,,,0,0,1,2,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,1,1
Wilson Alexander,,,,,,,,,,,,,,,,0,1,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,4,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,1,1
Total,27,26,19,18,16,16,16,12,11,10,9,9,7,4,3,1,23,19,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Isaiah Thomas,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Allan Domb,Jenne Ayers,Wilson Alexander,Sherrie Cohen,Carla M Cain,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Frank Rizzo,Paul Steinke,Todd Eagen,Michael Wojcik,2
Isaiah Thomas,11,14,17,12,14,13,6,4,1,2,1,3,1,3,0,0,7,6,2
Derek S Green,,2,11,8,14,12,6,7,7,3,2,2,4,2,2,0,14,9,2
Blondell Reynolds Brown,,,2,18,15,13,4,3,4,9,2,5,1,4,2,1,12,6,2
W Wilson Goode Jr,,,,1,9,7,3,3,3,6,2,3,0,1,4,1,9,7,2
William K Greenlee,,,,,2,14,5,0,0,5,0,3,3,3,1,0,9,5,2
Ed Neilson,,,,,,0,4,0,1,3,0,2,0,1,0,0,6,5,2
Allan Domb,,,,,,,3,2,2,2,4,1,5,0,2,1,3,4,2
Jenne Ayers,,,,,,,,1,5,1,1,1,1,0,0,0,7,5,2
