col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,All
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,All
Alice Beck Dubow,"2,837",0,"73,015","35,007","12,150","6,407","4,098","2,068",All
Robert Colville,,490,"7,704","4,363","1,436",766,689,694,All
Jim Kenney,,,"48,429",0,0,0,0,0,All
Anthony Hardy Williams,,,,"21,061",0,0,0,0,All
Lynne M Abraham,,,,,"5,834",0,0,0,All
Doug Oliver,,,,,,"2,643",0,0,All
Nelson Diaz,,,,,,,"3,796",0,All
T Milton Street Sr,,,,,,,,"1,135",All
Total,"135,582","16,142","129,148","60,431","19,420","9,816","8,583","3,897",All
