col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Omar Sabir,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,All
Jim Kenney,"1,125",0,0,0,0,0,"1,187",765,"1,172",469,335,149,All
Anthony Hardy Williams,,471,0,0,0,0,387,724,247,201,137,149,All
Doug Oliver,,,98,0,0,0,120,106,74,60,44,29,All
Lynne M Abraham,,,,64,0,0,55,95,50,49,40,16,All
T Milton Street Sr,,,,,27,0,25,42,9,13,13,25,All
Nelson Diaz,,,,,,33,24,26,19,19,15,12,All
Omar Sabir,,,,,,,6,263,"1,099",81,56,67,All
Anthony Clark,,,,,,,,21,108,270,231,132,All
Lisa M Deeley,,,,,,,,,10,93,56,54,All
Tracey L Gordon,,,,,,,,,,6,135,43,All
Carol A Jenkins,,,,,,,,,,,4,10,All
Will Mega,,,,,,,,,,,,3,All
Total,"3,569","1,672",363,243,110,102,"1,833","1,787","1,607",821,591,387,All
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,1
Jim Kenney,61,0,0,0,0,0,24,26,23,18,6,7,1
Anthony Hardy Williams,,11,0,0,0,0,30,14,7,8,9,7,1
Lynne M Abraham,,,4,0,0,0,8,2,1,3,0,2,1
Doug Oliver,,,,5,0,0,2,0,0,1,0,0,1
Nelson Diaz,,,,,1,0,1,1,2,0,0,0,1
T Milton Street Sr,,,,,,1,1,0,1,0,3,0,1
Anthony Clark,,,,,,,0,7,2,17,5,8,1
Omar Sabir,,,,,,,,0,24,3,5,1,1
Lisa M Deeley,,,,,,,,,1,1,3,1,1
Tracey L Gordon,,,,,,,,,,1,1,3,1
Will Mega,,,,,,,,,,,1,0,1
Carol A Jenkins,,,,,,,,,,,,0,1
Total,125,56,13,7,4,4,66,43,35,31,19,16,1
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Lisa M Deeley,Omar Sabir,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,2
Jim Kenney,49,0,0,0,0,0,66,61,29,13,11,9,2
Anthony Hardy Williams,,18,0,0,0,0,6,10,26,4,6,7,2
Lynne M Abraham,,,7,0,0,0,5,2,2,1,0,0,2
Doug Oliver,,,,1,0,0,3,3,2,2,1,0,2
Nelson Diaz,,,,,3,0,1,0,0,0,0,0,2
T Milton Street Sr,,,,,,0,0,1,1,0,0,0,2
Lisa M Deeley,,,,,,,0,61,5,1,1,1,2
Omar Sabir,,,,,,,,1,7,3,1,3,2
Anthony Clark,,,,,,,,,1,6,7,5,2
Tracey L Gordon,,,,,,,,,,1,4,1,2
Carol A Jenkins,,,,,,,,,,,0,0,2
Will Mega,,,,,,,,,,,,1,2
Total,162,59,14,8,4,1,84,81,62,21,18,18,2
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,3
Jim Kenney,79,0,0,0,0,0,26,29,26,18,13,3,3
Anthony Hardy Williams,,13,0,0,0,0,21,6,4,4,1,3,3
Doug Oliver,,,3,0,0,0,4,7,4,1,1,4,3
Lynne M Abraham,,,,3,0,0,1,6,2,2,1,1,3
T Milton Street Sr,,,,,0,0,2,2,1,1,1,2,3
Nelson Diaz,,,,,,2,1,0,0,0,1,0,3
Anthony Clark,,,,,,,0,8,2,11,5,2,3
Omar Sabir,,,,,,,,0,25,4,4,3,3
Lisa M Deeley,,,,,,,,,1,1,2,2,3
Tracey L Gordon,,,,,,,,,,0,4,2,3
Carol A Jenkins,,,,,,,,,,,0,0,3
Will Mega,,,,,,,,,,,,0,3
Total,151,41,16,10,5,3,56,51,39,27,18,13,3
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,4
Jim Kenney,32,0,0,0,0,0,29,27,23,14,11,4,4
Anthony Hardy Williams,,23,0,0,0,0,30,19,9,1,2,5,4
Doug Oliver,,,3,0,0,0,6,4,2,2,2,0,4
Lynne M Abraham,,,,0,0,0,3,2,0,2,2,2,4
Nelson Diaz,,,,,3,0,1,2,0,1,2,0,4
T Milton Street Sr,,,,,,2,1,0,0,1,0,1,4
Anthony Clark,,,,,,,2,13,2,6,5,5,4
Omar Sabir,,,,,,,,0,26,3,1,3,4
Lisa M Deeley,,,,,,,,,0,2,2,1,4
Carol A Jenkins,,,,,,,,,,0,8,1,4
Tracey L Gordon,,,,,,,,,,,0,0,4
Will Mega,,,,,,,,,,,,0,4
Total,96,71,13,7,6,4,72,56,35,22,19,12,4
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Omar Sabir,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,5
Jim Kenney,43,0,0,0,0,0,48,49,32,11,11,6,5
Anthony Hardy Williams,,16,0,0,0,0,18,11,22,5,4,4,5
Doug Oliver,,,2,0,0,0,4,2,2,2,0,0,5
