col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,1
Jim Kenney,28,0,0,0,0,0,130,90,63,66,19,8,1
Nelson Diaz,,4,0,0,0,0,7,5,8,6,1,1,1
Anthony Hardy Williams,,,4,0,0,0,5,4,5,2,2,0,1
Doug Oliver,,,,1,0,0,8,8,5,6,0,2,1
Lynne M Abraham,,,,,2,0,2,2,1,2,0,0,1
T Milton Street Sr,,,,,,1,0,1,0,0,1,0,1
Anne E Lazarus,,,,,,,0,79,66,65,17,5,1
Kevin M Dougherty,,,,,,,,0,39,32,8,4,1
David Wecht,,,,,,,,,0,35,7,4,1
Christine Donohue,,,,,,,,,,0,11,7,1
John Henry Foradora,,,,,,,,,,,0,2,1
Dwayne D Woodruff,,,,,,,,,,,,0,1
Total,191,15,13,11,5,2,153,111,83,82,23,11,1
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,2
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,2
Anne E Lazarus,1,76,53,37,10,7,85,27,10,8,5,0,2
Kevin M Dougherty,,0,40,27,8,5,54,25,8,9,2,0,2
David Wecht,,,0,27,6,2,42,18,6,5,3,0,2
Christine Donohue,,,,1,3,2,28,12,8,6,2,0,2
John Henry Foradora,,,,,0,1,8,1,3,2,0,0,2
Dwayne D Woodruff,,,,,,0,3,4,1,1,0,0,2
Jim Kenney,,,,,,,14,0,0,0,0,0,2
Anthony Hardy Williams,,,,,,,,8,0,0,0,0,2
Lynne M Abraham,,,,,,,,,1,0,0,0,2
Doug Oliver,,,,,,,,,,1,0,0,2
Nelson Diaz,,,,,,,,,,,3,0,2
T Milton Street Sr,,,,,,,,,,,,1,2
Total,137,98,74,57,14,10,114,51,16,12,9,1,2
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,3
Kevin M Dougherty,0,50,39,18,9,5,46,38,4,4,3,1,3
Anne E Lazarus,,0,48,24,11,6,52,25,2,4,7,0,3
Christine Donohue,,,1,17,5,2,31,28,3,5,2,4,3
David Wecht,,,,1,5,2,24,14,1,1,3,2,3
John Henry Foradora,,,,,1,0,11,3,1,1,1,0,3
Dwayne D Woodruff,,,,,,0,4,3,0,0,2,0,3
Jim Kenney,,,,,,,15,0,0,0,0,0,3
Anthony Hardy Williams,,,,,,,,20,0,0,0,0,3
Doug Oliver,,,,,,,,,2,0,0,0,3
Lynne M Abraham,,,,,,,,,,0,0,0,3
Nelson Diaz,,,,,,,,,,,0,0,3
T Milton Street Sr,,,,,,,,,,,,0,3
Total,96,90,74,46,18,9,90,80,9,7,7,4,3
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,4
Kevin M Dougherty,2,21,21,26,10,2,30,23,10,5,1,4,4
David Wecht,,1,12,16,2,3,24,13,3,2,1,2,4
Christine Donohue,,,0,18,8,1,19,12,5,1,3,2,4
Anne E Lazarus,,,,0,4,0,15,18,4,2,0,1,4
Dwayne D Woodruff,,,,,0,1,8,2,3,1,1,1,4
John Henry Foradora,,,,,,0,0,3,0,0,1,0,4
Anthony Hardy Williams,,,,,,,12,0,0,0,0,0,4
Jim Kenney,,,,,,,,9,0,0,0,0,4
Lynne M Abraham,,,,,,,,,3,0,0,0,4
Doug Oliver,,,,,,,,,,1,0,0,4
T Milton Street Sr,,,,,,,,,,,2,0,4
Nelson Diaz,,,,,,,,,,,,0,4
Total,75,48,43,41,16,5,72,43,15,6,6,4,4
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,5
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,5
Anthony Hardy Williams,28,0,0,0,0,0,49,40,28,18,6,4,5
Jim Kenney,,9,0,0,0,0,35,23,17,17,5,4,5
Lynne M Abraham,,,2,0,0,0,4,2,2,2,2,0,5
Doug Oliver,,,,1,0,0,2,0,2,2,0,1,5
Nelson Diaz,,,,,0,0,4,1,1,2,0,0,5
T Milton Street Sr,,,,,,0,1,0,0,0,0,0,5
Kevin M Dougherty,,,,,,,2,39,36,32,11,6,5
David Wecht,,,,,,,,0,15,16,4,3,5
Christine Donohue,,,,,,,,,1,16,5,2,5
Anne E Lazarus,,,,,,,,,,0,3,5,5
Dwayne D Woodruff,,,,,,,,,,,0,0,5
John Henry Foradora,,,,,,,,,,,,0,5
Total,103,56,9,4,4,1,98,68,52,41,13,9,5
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,6
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,6
Kevin M Dougherty,3,48,37,27,9,4,46,47,8,3,1,1,6
Anne E Lazarus,,0,28,17,10,5,25,28,6,2,1,2,6
Christine Donohue,,,0,16,4,3,27,24,4,4,0,2,6
David Wecht,,,,3,4,1,29,23,2,2,1,1,6
Dwayne D Woodruff,,,,,0,0,8,6,1,0,0,0,6
John Henry Foradora,,,,,,0,4,2,0,0,0,1,6
Anthony Hardy Williams,,,,,,,16,0,0,0,0,0,6
Jim Kenney,,,,,,,,14,0,0,0,0,6
Lynne M Abraham,,,,,,,,,1,0,0,0,6
Doug Oliver,,,,,,,,,,0,0,0,6
Nelson Diaz,,,,,,,,,,,2,0,6
T Milton Street Sr,,,,,,,,,,,,0,6
Total,110,64,61,61,16,7,96,76,10,7,4,3,6
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,7
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,7
Anne E Lazarus,0,68,55,38,13,11,77,19,6,4,6,0,7
Kevin M Dougherty,,1,38,30,10,4,63,20,4,3,2,0,7
David Wecht,,,0,13,3,5,47,7,3,1,4,0,7
Christine Donohue,,,,0,4,3,30,12,3,1,2,1,7
Dwayne D Woodruff,,,,,0,2,10,5,1,1,0,0,7
John Henry Foradora,,,,,,0,11,1,1,0,0,0,7
Jim Kenney,,,,,,,12,0,0,0,0,0,7
Anthony Hardy Williams,,,,,,,,7,0,0,0,0,7
Doug Oliver,,,,,,,,,2,0,0,0,7
Lynne M Abraham,,,,,,,,,,2,0,0,7
Nelson Diaz,,,,,,,,,,,0,0,7
T Milton Street Sr,,,,,,,,,,,,1,7
Total,114,96,66,51,17,13,114,32,9,6,6,2,7
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,8
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,8
Anne E Lazarus,0,69,44,40,9,6,93,20,7,4,4,0,8
Kevin M Dougherty,,0,28,14,6,6,59,21,5,3,2,0,8
Christine Donohue,,,0,15,1,1,35,9,4,2,3,0,8
David Wecht,,,,0,6,1,36,7,0,0,1,0,8
John Henry Foradora,,,,,0,0,9,3,0,1,0,0,8
Dwayne D Woodruff,,,,,,0,3,2,2,1,0,0,8
Jim Kenney,,,,,,,14,0,0,0,0,0,8
Anthony Hardy Williams,,,,,,,,10,0,0,0,0,8
Lynne M Abraham,,,,,,,,,1,0,0,0,8
Doug Oliver,,,,,,,,,,2,0,0,8
Nelson Diaz,,,,,,,,,,,1,0,8
T Milton Street Sr,,,,,,,,,,,,0,8
