col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Derek S Green,Allan Domb,Sherrie Cohen,William K Greenlee,Ed Neilson,Isaiah Thomas,Blondell Reynolds Brown,Frank Rizzo,Helen Gym,W Wilson Goode Jr,Jenne Ayers,Thomas Wyatt,Paul Steinke,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Derek S Green,28,455,401,406,329,175,139,92,93,108,113,128,81,103,60,39,435,274,118,133,126,99,All
Allan Domb,,44,450,374,316,122,106,156,115,75,97,123,113,57,87,36,336,280,148,143,102,65,All
Sherrie Cohen,,,32,364,311,109,127,163,130,107,104,82,80,40,89,42,296,299,138,132,95,53,All
William K Greenlee,,,,4,358,123,135,94,66,86,30,45,57,22,33,26,249,270,67,91,111,37,All
Ed Neilson,,,,,17,94,77,73,57,64,26,38,53,17,27,19,183,251,51,61,92,30,All
Isaiah Thomas,,,,,,21,120,48,77,113,37,67,61,21,27,19,139,132,67,70,132,32,All
Blondell Reynolds Brown,,,,,,,3,64,81,144,52,40,27,36,39,28,155,111,81,75,100,30,All
Frank Rizzo,,,,,,,,14,49,51,50,57,64,25,42,27,133,131,87,69,32,29,All
Helen Gym,,,,,,,,,11,72,53,51,73,15,36,29,88,113,84,65,54,23,All
W Wilson Goode Jr,,,,,,,,,,3,33,37,27,23,19,9,123,83,63,59,76,29,All
Jenne Ayers,,,,,,,,,,,6,61,39,67,65,32,124,82,81,74,36,59,All
Thomas Wyatt,,,,,,,,,,,,4,92,49,38,17,107,79,96,73,28,38,All
Paul Steinke,,,,,,,,,,,,,5,16,18,30,80,95,70,45,27,26,All
Wilson Alexander,,,,,,,,,,,,,,10,20,10,109,26,36,51,25,49,All
Carla M Cain,,,,,,,,,,,,,,,0,30,58,68,75,78,19,28,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,48,42,34,31,13,14,All
Anthony Clark,,,,,,,,,,,,,,,,,27,166,99,90,63,65,All
Lisa M Deeley,,,,,,,,,,,,,,,,,,9,78,59,101,21,All
Carol A Jenkins,,,,,,,,,,,,,,,,,,,4,69,18,12,All
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,3,15,21,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,6,19,All
Will Mega,,,,,,,,,,,,,,,,,,,,,,6,All
Total,912,868,800,612,547,395,353,345,304,285,279,271,242,190,180,106,764,569,333,326,277,171,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Allan Domb,Sherrie Cohen,Derek S Green,Isaiah Thomas,William K Greenlee,Frank Rizzo,W Wilson Goode Jr,Thomas Wyatt,Blondell Reynolds Brown,Ed Neilson,Jenne Ayers,Carla M Cain,Paul Steinke,Helen Gym,Wilson Alexander,Marnie Aument Loughrey,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,1
Allan Domb,1,14,13,8,10,7,3,8,1,5,8,6,5,3,1,1,13,10,9,11,3,0,1
Sherrie Cohen,,0,9,10,11,12,7,3,5,6,7,6,5,3,2,1,11,14,10,6,7,1,1
Derek S Green,,,0,9,9,6,7,5,3,5,4,3,3,2,2,1,16,10,6,3,6,1,1
Isaiah Thomas,,,,0,6,4,8,2,6,4,4,2,5,1,0,1,10,5,3,4,11,1,1
William K Greenlee,,,,,0,5,0,2,5,4,2,1,4,3,0,1,9,9,3,4,5,0,1
Frank Rizzo,,,,,,1,4,0,3,2,2,2,0,1,1,0,7,5,5,2,4,0,1
W Wilson Goode Jr,,,,,,,0,1,4,1,1,1,2,1,2,0,8,3,3,2,5,1,1
Thomas Wyatt,,,,,,,,0,0,2,4,6,1,0,1,0,2,4,8,7,1,0,1
Blondell Reynolds Brown,,,,,,,,,0,2,2,1,2,2,0,1,6,3,2,2,4,0,1
Ed Neilson,,,,,,,,,,1,1,1,1,0,1,1,4,4,2,2,4,0,1
Jenne Ayers,,,,,,,,,,,0,5,1,2,1,0,4,5,4,5,2,0,1
Carla M Cain,,,,,,,,,,,,0,0,0,0,0,2,2,8,6,1,1,1
Paul Steinke,,,,,,,,,,,,,0,1,0,0,2,4,1,2,2,0,1
Helen Gym,,,,,,,,,,,,,,0,0,1,2,2,2,3,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,2,0,3,2,1,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,1
Anthony Clark,,,,,,,,,,,,,,,,,2,7,3,4,5,1,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,1,3,2,5,0,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,0,6,1,1,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,0,1,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,0,0,1
Will Mega,,,,,,,,,,,,,,,,,,,,,,1,1
Total,29,29,25,19,16,15,13,12,11,11,11,10,8,6,6,2,28,20,16,14,13,4,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
,Derek S Green,Allan Domb,Sherrie Cohen,William K Greenlee,Blondell Reynolds Brown,Ed Neilson,Isaiah Thomas,Wilson Alexander,Helen Gym,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Thomas Wyatt,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,2
Derek S Green,1,20,15,14,9,10,7,13,7,6,9,3,6,0,2,1,21,12,12,7,4,6,2
Allan Domb,,1,18,15,6,7,2,5,5,5,6,8,6,4,1,2,13,9,9,7,4,4,2
Sherrie Cohen,,,1,12,3,9,4,2,3,3,4,4,1,3,1,0,10,6,4,4,5,4,2
William K Greenlee,,,,0,9,10,5,0,3,5,1,2,1,2,0,2,7,10,4,4,5,2,2
Blondell Reynolds Brown,,,,,0,6,8,2,7,10,1,3,1,1,1,1,7,7,2,2,5,4,2
Ed Neilson,,,,,,0,7,1,2,4,0,1,0,0,1,0,7,7,3,2,4,2,2
Isaiah Thomas,,,,,,,2,1,7,5,0,1,1,0,2,0,8,6,4,2,4,2,2
Wilson Alexander,,,,,,,,1,2,2,7,2,3,0,0,0,9,1,7,2,2,5,2
Helen Gym,,,,,,,,,0,6,1,3,3,1,3,0,5,6,3,6,3,2,2
W Wilson Goode Jr,,,,,,,,,,0,0,2,1,2,1,0,6,5,2,2,3,3,2
