col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,,,,,,District Council 3rd District - Democrat,1
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jannie L Blackwell,1
Anne E Lazarus,10,79,66,65,17,5,91,1
Kevin M Dougherty,,10,39,32,8,4,71,1
David Wecht,,,0,35,7,4,50,1
Christine Donohue,,,,3,11,7,52,1
John Henry Foradora,,,,,0,2,11,1
Dwayne D Woodruff,,,,,,0,9,1
Jannie L Blackwell,,,,,,,4,1
Total,153,111,83,82,23,11,121,1
,Justice Of The Supreme Court - Democrat,,,,,,District Council 3rd District - Democrat,2
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jannie L Blackwell,2
Anne E Lazarus,19,76,53,37,10,7,81,2
Kevin M Dougherty,,7,40,27,8,5,63,2
David Wecht,,,3,27,6,2,45,2
Christine Donohue,,,,0,3,2,45,2
John Henry Foradora,,,,,0,1,9,2
Dwayne D Woodruff,,,,,,0,9,2
Jannie L Blackwell,,,,,,,16,2
Total,137,98,74,57,14,10,124,2
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,3
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,3
Jannie L Blackwell,16,73,63,62,33,15,6,3
Kevin M Dougherty,,9,50,39,18,9,5,3
Anne E Lazarus,,,8,48,24,11,6,3
Christine Donohue,,,,3,17,5,2,3
David Wecht,,,,,2,5,2,3
John Henry Foradora,,,,,,0,0,3
Dwayne D Woodruff,,,,,,,0,3
Total,134,96,90,74,46,18,9,3
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,4
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,4
Jannie L Blackwell,7,56,35,35,27,14,4,4
Kevin M Dougherty,,12,21,21,26,10,2,4
David Wecht,,,4,12,16,2,3,4
Christine Donohue,,,,2,18,8,1,4
Anne E Lazarus,,,,,3,4,0,4
Dwayne D Woodruff,,,,,,0,1,4
John Henry Foradora,,,,,,,0,4
Total,96,75,48,43,41,16,5,4
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,5
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,5
Jannie L Blackwell,16,71,53,43,29,12,6,5
Kevin M Dougherty,,11,39,36,32,11,6,5
David Wecht,,,4,15,16,4,3,5
Christine Donohue,,,,2,16,5,2,5
Anne E Lazarus,,,,,1,3,5,5
Dwayne D Woodruff,,,,,,0,0,5
John Henry Foradora,,,,,,,0,5
Total,121,98,68,52,41,13,9,5
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,6
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,6
Jannie L Blackwell,10,93,57,52,55,14,6,6
Kevin M Dougherty,,13,48,37,27,9,4,6
Anne E Lazarus,,,2,28,17,10,5,6
Christine Donohue,,,,4,16,4,3,6
David Wecht,,,,,4,4,1,6
Dwayne D Woodruff,,,,,,1,0,6
