col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court - Democrat,,,,,,District Council 2nd District - Democrat,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Kenyatta Johnson,Ori C Feibush,All
Kevin M Dougherty,266,"1,208",867,737,351,214,"2,138","1,495",All
Anne E Lazarus,,27,554,460,184,119,"1,014",434,All
Christine Donohue,,,35,335,159,82,"1,043",415,All
David Wecht,,,,64,86,66,969,344,All
Dwayne D Woodruff,,,,,9,48,333,147,All
John Henry Foradora,,,,,,6,188,100,All
Kenyatta Johnson,,,,,,,619,0,All
Ori C Feibush,,,,,,,,281,All
Total,"4,028","1,556","1,541","1,442",514,324,"3,767","2,064",All
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,1
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,1
Kenyatta Johnson,7,0,30,17,18,19,3,0,1
Ori C Feibush,,3,10,8,8,6,1,1,1
Kevin M Dougherty,,,2,13,11,14,2,0,1
Anne E Lazarus,,,,1,11,10,3,0,1
Christine Donohue,,,,,0,10,1,0,1
David Wecht,,,,,,0,1,0,1
Dwayne D Woodruff,,,,,,,0,0,1
John Henry Foradora,,,,,,,,0,1
Total,57,22,42,27,26,26,4,1,1
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,2
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,2
Kenyatta Johnson,23,0,43,30,26,15,6,6,2
Ori C Feibush,,2,15,3,7,3,0,0,2
Kevin M Dougherty,,,9,16,14,20,6,5,2
David Wecht,,,,3,9,6,2,3,2
Christine Donohue,,,,,0,10,3,1,2
Anne E Lazarus,,,,,,0,1,1,2
Dwayne D Woodruff,,,,,,,0,0,2
John Henry Foradora,,,,,,,,0,2
Total,94,20,71,39,34,23,6,6,2
,Justice Of The Supreme Court - Democrat,,,,,,District Council 2nd District - Democrat,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Ori C Feibush,Kenyatta Johnson,3
Kevin M Dougherty,6,35,26,26,7,4,109,50,3
David Wecht,,2,17,8,1,1,29,23,3
Christine Donohue,,,1,15,4,2,27,27,3
Anne E Lazarus,,,,0,1,2,15,15,3
Dwayne D Woodruff,,,,,0,0,3,4,3
John Henry Foradora,,,,,,0,3,2,3
Ori C Feibush,,,,,,,16,0,3
Kenyatta Johnson,,,,,,,,11,3
Total,170,60,58,32,7,5,147,81,3
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,5
,Kenyatta Johnson,Ori C Feibush,David Wecht,Kevin M Dougherty,Christine Donohue,John Henry Foradora,Anne E Lazarus,Dwayne D Woodruff,5
Kenyatta Johnson,30,0,88,45,26,12,12,3,5
Ori C Feibush,,7,13,16,7,3,1,1,5
David Wecht,,,5,19,12,6,7,1,5
Kevin M Dougherty,,,,9,13,8,9,5,5
Christine Donohue,,,,,2,4,4,2,5
John Henry Foradora,,,,,,0,2,0,5
Anne E Lazarus,,,,,,,1,0,5
Dwayne D Woodruff,,,,,,,,0,5
Total,160,37,108,74,36,15,14,5,5
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,6
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,6
Kenyatta Johnson,9,0,39,22,18,11,3,3,6
Ori C Feibush,,9,4,3,5,2,1,0,6
Kevin M Dougherty,,,5,15,9,8,4,2,6
Christine Donohue,,,,1,7,6,2,2,6
David Wecht,,,,,1,4,2,1,6
Anne E Lazarus,,,,,,1,3,1,6
John Henry Foradora,,,,,,,0,0,6
Dwayne D Woodruff,,,,,,,,0,6
Total,64,19,49,27,24,15,6,3,6
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,7
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,7
Kenyatta Johnson,31,0,51,36,25,25,3,2,7
Ori C Feibush,,6,15,3,10,7,3,2,7
Kevin M Dougherty,,,9,21,31,15,6,3,7
David Wecht,,,,2,20,11,0,0,7
Anne E Lazarus,,,,,1,13,4,1,7
Christine Donohue,,,,,,0,2,2,7
Dwayne D Woodruff,,,,,,,1,1,7
John Henry Foradora,,,,,,,,2,7
Total,111,26,81,43,41,34,8,6,7
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,8
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,8
Kenyatta Johnson,16,0,36,21,17,15,9,5,8
Ori C Feibush,,4,10,3,3,2,1,0,8
Kevin M Dougherty,,,2,12,15,10,6,4,8
Christine Donohue,,,,0,10,4,3,0,8
Anne E Lazarus,,,,,0,6,4,1,8
David Wecht,,,,,,2,2,4,8
Dwayne D Woodruff,,,,,,,0,2,8
John Henry Foradora,,,,,,,,0,8
Total,71,17,51,25,21,20,10,6,8
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,9
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,9
Kenyatta Johnson,17,0,50,18,26,17,8,5,9
Ori C Feibush,,2,26,13,6,13,3,1,9
Kevin M Dougherty,,,4,19,17,27,8,3,9
David Wecht,,,,2,7,13,2,0,9
Christine Donohue,,,,,0,7,4,2,9
Anne E Lazarus,,,,,,1,4,1,9
Dwayne D Woodruff,,,,,,,0,2,9
John Henry Foradora,,,,,,,,0,9
Total,94,33,82,36,33,32,11,6,9
,Justice Of The Supreme Court - Democrat,,,,,,District Council 2nd District - Democrat,,10
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Kenyatta Johnson,Ori C Feibush,10
Kevin M Dougherty,2,14,14,8,6,2,28,9,10
Christine Donohue,,1,7,4,5,2,13,5,10
Anne E Lazarus,,,1,5,1,1,9,4,10
David Wecht,,,,2,1,2,10,4,10
Dwayne D Woodruff,,,,,0,2,5,3,10
John Henry Foradora,,,,,,0,2,2,10
Kenyatta Johnson,,,,,,,5,0,10
Ori C Feibush,,,,,,,,0,10
Total,46,21,17,17,10,5,41,14,10
,District Council 2nd District - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,11
,Kenyatta Johnson,Ori C Feibush,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,11
Kenyatta Johnson,19,0,41,16,10,10,2,2,11
Ori C Feibush,,3,10,5,6,7,2,2,11
Kevin M Dougherty,,,9,8,9,13,3,3,11
Christine Donohue,,,,0,4,5,2,1,11
David Wecht,,,,,3,6,0,1,11
