col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Thomas Wyatt,,,,,,,,,,,,,1,1,0,0,2,2,2,0,4,2,0,1,3
Carla M Cain,,,,,,,,,,,,,,0,1,0,1,1,3,0,2,2,0,0,3
Frank Rizzo,,,,,,,,,,,,,,,0,0,2,0,2,0,0,1,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,26,22,11,4,2,2,0,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,19,6,5,2,1,1,3
Christine Hope,,,,,,,,,,,,,,,,,,,0,4,5,4,3,1,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,4,0,2,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,61,40,32,32,32,31,22,15,15,12,11,6,6,4,3,2,48,36,32,22,12,6,4,2,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Thomas Wyatt,Wilson Alexander,Sherrie Cohen,Paul Steinke,Carla M Cain,Helen Gym,Marnie Aument Loughrey,Frank Rizzo,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,4
Derek S Green,6,8,8,9,8,5,8,10,5,7,3,1,0,0,0,0,14,5,7,8,1,1,2,1,4
Blondell Reynolds Brown,,1,6,7,5,14,7,6,4,2,6,4,3,3,1,1,13,10,8,5,4,4,6,1,4
Allan Domb,,,2,8,4,3,8,8,4,2,3,1,2,1,1,0,6,9,1,2,3,4,0,0,4
Isaiah Thomas,,,,1,3,6,8,7,3,0,4,3,1,2,2,0,6,6,4,3,3,1,1,2,4
Jenne Ayers,,,,,1,5,1,2,5,4,5,1,1,1,1,0,7,6,4,3,0,1,2,1,4
W Wilson Goode Jr,,,,,,0,7,6,3,0,4,3,2,2,0,1,8,5,7,4,2,2,4,1,4
William K Greenlee,,,,,,,1,9,2,2,2,2,2,2,2,1,8,4,5,1,2,2,3,0,4
Ed Neilson,,,,,,,,0,0,1,3,3,0,0,0,0,4,4,3,4,0,0,2,1,4
Thomas Wyatt,,,,,,,,,0,2,1,1,2,0,1,0,4,7,3,1,2,1,1,1,4
Wilson Alexander,,,,,,,,,,1,1,0,1,0,0,0,6,1,4,5,1,0,1,0,4
Sherrie Cohen,,,,,,,,,,,0,1,2,1,1,0,6,7,2,3,1,2,2,1,4
Paul Steinke,,,,,,,,,,,,0,0,0,0,0,3,2,4,2,0,0,2,1,4
Carla M Cain,,,,,,,,,,,,,0,1,1,0,2,4,2,1,1,0,1,0,4
Helen Gym,,,,,,,,,,,,,,1,2,1,3,2,3,0,0,1,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,3,3,2,0,0,1,0,0,4
Frank Rizzo,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,10,11,8,3,4,4,1,4
Christine Hope,,,,,,,,,,,,,,,,,,0,6,3,3,3,2,2,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,5,0,1,3,0,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,2,1,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,37,25,24,21,18,18,17,16,11,11,10,6,5,5,3,1,30,22,15,15,9,6,6,2,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Derek S Green,W Wilson Goode Jr,Blondell Reynolds Brown,Isaiah Thomas,Allan Domb,Sherrie Cohen,William K Greenlee,Ed Neilson,Paul Steinke,Jenne Ayers,Thomas Wyatt,Helen Gym,Wilson Alexander,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,5
Derek S Green,7,42,37,36,25,29,28,22,7,13,20,15,19,5,8,4,52,52,45,30,12,10,6,9,5
W Wilson Goode Jr,,1,50,36,14,24,33,26,19,7,3,10,5,4,7,2,45,44,49,16,9,11,6,7,5
Blondell Reynolds Brown,,,3,38,19,18,23,19,21,10,9,11,10,6,7,5,43,45,42,20,11,14,10,5,5
Isaiah Thomas,,,,5,17,21,19,11,20,7,9,13,4,3,4,2,39,37,38,14,9,10,4,6,5
Allan Domb,,,,,2,8,8,6,8,9,13,7,11,6,3,3,14,21,18,14,9,7,6,3,5
Sherrie Cohen,,,,,,0,21,13,5,6,10,9,3,7,3,2,29,31,27,6,9,5,3,2,5
William K Greenlee,,,,,,,0,25,5,4,2,3,3,1,3,3,31,27,26,10,5,5,7,4,5
Ed Neilson,,,,,,,,0,8,2,2,3,2,0,1,0,26,24,24,10,2,1,5,2,5
Paul Steinke,,,,,,,,,1,5,10,6,1,2,1,3,24,22,24,5,6,3,4,3,5
Jenne Ayers,,,,,,,,,,2,7,6,10,5,2,3,20,15,17,14,6,4,3,0,5
Thomas Wyatt,,,,,,,,,,,0,7,9,3,2,5,13,16,15,14,6,7,4,5,5
Helen Gym,,,,,,,,,,,,1,4,6,3,7,15,18,12,9,9,7,1,2,5
Wilson Alexander,,,,,,,,,,,,,0,2,1,1,16,10,9,15,4,7,3,1,5
Carla M Cain,,,,,,,,,,,,,,0,2,2,8,11,6,5,6,2,1,0,5
Frank Rizzo,,,,,,,,,,,,,,,1,1,8,9,5,3,2,2,1,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,8,5,3,3,6,2,1,1,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,53,56,21,10,8,5,2,5
Christine Hope,,,,,,,,,,,,,,,,,,1,45,15,17,11,6,6,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,19,8,5,4,5,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,1,2,5,4,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,7,2,1,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,1,2,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,3,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,111,88,82,76,49,48,48,37,36,35,32,31,29,16,13,12,96,91,83,45,24,21,14,12,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Allan Domb,William K Greenlee,Jenne Ayers,Ed Neilson,Isaiah Thomas,Thomas Wyatt,Frank Rizzo,Helen Gym,Paul Steinke,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,Daniel R Sulman,6
Derek S Green,3,19,22,20,15,17,12,19,10,10,6,3,4,6,5,5,33,26,20,12,11,7,5,4,6
Blondell Reynolds Brown,,5,18,11,16,11,8,10,14,8,7,7,4,4,1,5,17,13,14,14,10,7,6,4,6
W Wilson Goode Jr,,,1,18,9,18,1,18,8,3,4,4,0,0,0,0,19,16,11,9,4,4,3,0,6
Sherrie Cohen,,,,0,1,18,7,14,3,4,5,10,3,3,5,0,17,14,10,8,4,4,3,2,6
Allan Domb,,,,,2,6,3,4,6,7,5,2,4,2,1,4,8,8,12,9,6,4,3,3,6
William K Greenlee,,,,,,0,1,18,6,4,2,3,3,2,1,2,17,15,8,8,4,4,3,1,6
Jenne Ayers,,,,,,,2,1,4,6,3,3,3,6,4,2,11,8,3,12,5,2,4,2,6
Ed Neilson,,,,,,,,0,8,0,1,1,1,0,0,1,14,13,9,6,4,0,1,1,6
Isaiah Thomas,,,,,,,,,1,2,4,2,3,1,1,0,8,9,7,10,5,4,0,2,6
Thomas Wyatt,,,,,,,,,,0,4,0,1,5,4,2,4,6,6,6,7,4,4,1,6
Frank Rizzo,,,,,,,,,,,0,2,1,0,1,1,5,5,3,5,4,5,1,2,6
Helen Gym,,,,,,,,,,,,0,3,0,2,0,4,3,1,3,3,1,1,1,6
Paul Steinke,,,,,,,,,,,,,0,0,1,0,3,0,4,4,2,2,0,0,6
Wilson Alexander,,,,,,,,,,,,,,0,0,2,5,6,1,6,2,2,2,1,6
Carla M Cain,,,,,,,,,,,,,,,1,0,2,3,3,4,0,1,1,1,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,3,4,1,3,1,2,2,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,3,23,12,14,5,7,4,1,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,9,14,6,2,3,3,6
Christine Hope,,,,,,,,,,,,,,,,,,,1,6,8,5,2,3,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,1,3,4,1,2,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,0,3,3,1,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,1,0,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,2,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,1,6
Total,63,44,38,35,30,30,27,25,22,17,15,12,10,10,9,6,52,39,30,30,16,12,10,8,6
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Jenne Ayers,Sherrie Cohen,Allan Domb,Isaiah Thomas,Helen Gym,William K Greenlee,Thomas Wyatt,Ed Neilson,Carla M Cain,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,7
Sharon Williams Losier,2,33,23,10,4,10,8,8,32,26,21,32,20,15,15,16,16,10,9,12,13,7,9,4,7
Christine Hope,,2,22,4,11,10,9,3,21,26,19,16,21,14,17,17,16,9,9,13,9,5,7,3,7
Joffie C Pittman,,,2,8,9,2,3,3,18,19,19,13,17,11,12,16,12,10,6,5,6,2,7,0,7
Matthew Perks,,,,0,3,0,2,2,14,5,7,9,5,5,4,8,1,7,4,3,4,0,5,1,7
Daniel R Sulman,,,,,0,2,1,1,7,6,8,6,8,7,3,9,3,4,0,3,2,1,4,1,7
Christian Dicicco,,,,,,0,4,3,9,7,6,3,5,8,5,4,6,6,3,2,3,4,4,0,7
Franklin A Bennett Iii,,,,,,,0,5,8,7,7,4,4,6,8,3,3,7,4,6,4,5,4,0,7
Gary S Silver,,,,,,,,0,5,3,3,4,6,5,2,3,2,8,5,6,1,2,4,2,7
Derek S Green,,,,,,,,,0,17,17,17,9,18,17,10,16,12,13,4,12,8,7,2,7
Blondell Reynolds Brown,,,,,,,,,,3,22,9,18,7,18,11,19,4,13,7,5,3,3,1,7
W Wilson Goode Jr,,,,,,,,,,,3,6,18,13,10,12,16,8,8,5,5,6,4,0,7
Jenne Ayers,,,,,,,,,,,,2,11,9,5,11,4,8,2,10,8,2,5,3,7
Sherrie Cohen,,,,,,,,,,,,,0,9,11,16,15,8,9,7,4,2,5,3,7
Allan Domb,,,,,,,,,,,,,,2,6,10,10,10,6,7,4,9,5,1,7
Isaiah Thomas,,,,,,,,,,,,,,,2,11,12,6,7,6,2,3,4,0,7
Helen Gym,,,,,,,,,,,,,,,,0,7,9,4,4,2,2,7,2,7
William K Greenlee,,,,,,,,,,,,,,,,,1,2,13,1,1,6,2,1,7
Thomas Wyatt,,,,,,,,,,,,,,,,,,1,5,7,4,4,8,0,7
Ed Neilson,,,,,,,,,,,,,,,,,,,0,2,0,4,1,1,7
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,3,4,6,2,7
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,0,4,4,2,7
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,0,3,0,7
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,0,2,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,75,54,46,23,19,17,16,16,64,47,46,43,40,39,38,36,34,27,25,22,18,17,17,5,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Blondell Reynolds Brown,W Wilson Goode Jr,Helen Gym,Sherrie Cohen,Derek S Green,Isaiah Thomas,William K Greenlee,Allan Domb,Jenne Ayers,Thomas Wyatt,Carla M Cain,Paul Steinke,Wilson Alexander,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,8
Blondell Reynolds Brown,1,44,35,34,17,22,26,13,7,9,6,3,7,4,6,1,30,27,19,21,12,9,7,8,8
W Wilson Goode Jr,,2,33,31,18,22,29,15,9,7,5,2,1,9,6,2,31,27,19,21,11,9,5,5,8
Helen Gym,,,4,30,10,12,20,11,11,5,5,5,1,2,3,2,30,19,12,26,9,5,2,3,8
Sherrie Cohen,,,,1,13,14,25,7,6,6,8,3,3,5,5,2,29,22,17,19,7,10,5,5,8
Derek S Green,,,,,5,14,10,17,8,8,7,4,8,4,2,2,23,24,17,9,11,5,4,6,8
Isaiah Thomas,,,,,,2,11,11,7,6,5,4,2,1,3,1,11,20,16,12,5,7,5,4,8
William K Greenlee,,,,,,,0,10,2,2,1,3,2,8,2,0,20,15,10,11,6,6,2,2,8
Allan Domb,,,,,,,,1,5,6,4,3,4,2,4,1,9,18,10,5,10,7,3,5,8
Jenne Ayers,,,,,,,,,1,2,5,1,4,1,0,2,9,9,12,6,4,4,0,0,8
Thomas Wyatt,,,,,,,,,,0,4,2,5,0,2,2,10,8,8,5,6,1,1,5,8
Carla M Cain,,,,,,,,,,,1,0,0,0,1,4,6,12,10,4,3,3,0,2,8
Paul Steinke,,,,,,,,,,,,0,0,0,0,1,2,1,1,3,1,0,0,0,8
Wilson Alexander,,,,,,,,,,,,,0,0,0,0,7,3,6,1,3,1,2,3,8
Ed Neilson,,,,,,,,,,,,,,0,0,0,6,7,5,1,2,2,0,0,8
Frank Rizzo,,,,,,,,,,,,,,,0,0,4,3,1,3,2,2,1,2,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,4,3,1,1,1,0,0,8
Joffie C Pittman,,,,,,,,,,,,,,,,,3,22,17,28,13,2,2,3,8
Christine Hope,,,,,,,,,,,,,,,,,,1,24,12,6,10,3,4,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,1,6,3,7,1,3,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,8,2,1,1,8
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,3,4,5,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,2,1,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,4,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,72,70,66,58,55,42,42,34,23,18,16,11,11,9,9,5,63,51,40,39,24,17,11,11,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,William K Greenlee,Helen Gym,Sherrie Cohen,Thomas Wyatt,Jenne Ayers,Carla M Cain,Wilson Alexander,Paul Steinke,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,9
Derek S Green,6,21,13,12,12,12,8,9,10,10,4,7,6,5,3,1,29,23,19,15,8,5,6,4,9
Blondell Reynolds Brown,,0,23,19,13,19,11,9,6,8,5,5,6,6,4,2,22,18,15,9,9,5,9,5,9
W Wilson Goode Jr,,,1,10,13,16,12,10,6,3,3,3,4,7,3,2,14,15,13,7,8,4,6,4,9
Isaiah Thomas,,,,1,5,9,8,7,5,3,2,4,6,3,2,2,17,15,10,5,4,4,8,3,9
Allan Domb,,,,,1,7,8,6,8,4,6,7,2,3,0,1,12,7,12,10,2,6,2,3,9
William K Greenlee,,,,,,0,12,10,1,1,0,0,2,6,1,0,9,16,9,5,9,1,5,2,9
Helen Gym,,,,,,,1,10,2,2,4,2,4,1,1,3,5,16,6,7,13,2,3,0,9
Sherrie Cohen,,,,,,,,0,2,2,2,1,2,2,3,0,7,10,8,3,8,2,4,1,9
Thomas Wyatt,,,,,,,,,0,4,7,5,6,0,4,0,9,3,13,7,4,9,3,5,9
Jenne Ayers,,,,,,,,,,0,6,5,2,1,1,3,12,7,6,6,1,3,3,3,9
Carla M Cain,,,,,,,,,,,0,2,2,1,0,3,5,2,11,4,2,6,1,2,9
Wilson Alexander,,,,,,,,,,,,1,0,1,1,0,8,6,5,8,1,6,1,3,9
Paul Steinke,,,,,,,,,,,,,0,0,2,1,4,6,8,5,4,2,5,2,9
Ed Neilson,,,,,,,,,,,,,,1,0,0,4,2,3,2,0,1,1,0,9
Frank Rizzo,,,,,,,,,,,,,,,0,0,2,0,2,2,2,2,4,1,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,1,2,1,0,1,1,1,9
Sharon Williams Losier,,,,,,,,,,,,,,,,,2,17,18,12,2,3,7,6,9
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,10,15,14,0,4,0,9
Christine Hope,,,,,,,,,,,,,,,,,,,1,5,4,8,5,7,9
Matthew Perks,,,,,,,,,,,,,,,,,,,,1,7,3,4,0,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,1,1,0,9
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,1,2,4,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,0,1,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,57,48,39,36,32,28,27,23,21,17,16,16,13,11,8,5,53,43,41,30,18,15,13,9,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Derek S Green,W Wilson Goode Jr,Ed Neilson,William K Greenlee,Sherrie Cohen,Allan Domb,Blondell Reynolds Brown,Isaiah Thomas,Jenne Ayers,Wilson Alexander,Carla M Cain,Thomas Wyatt,Helen Gym,Marnie Aument Loughrey,Paul Steinke,Frank Rizzo,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,10
Derek S Green,3,74,75,74,68,11,15,14,11,10,4,6,1,2,1,0,85,84,62,13,5,3,2,1,10
W Wilson Goode Jr,,3,75,72,69,5,14,8,4,1,1,2,3,2,2,1,67,67,53,4,4,5,2,2,10
Ed Neilson,,,0,79,72,10,11,8,2,0,1,1,3,1,0,0,66,67,58,5,3,4,3,1,10
