col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Ronald R Donatucci,Derek S Green,Blondell Reynolds Brown,Jenne Ayers,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,William K Greenlee,Wilson Alexander,Carla M Cain,Sherrie Cohen,Thomas Wyatt,Ed Neilson,Frank Rizzo,Paul Steinke,Helen Gym,Marnie Aument Loughrey,1
Ronald R Donatucci,2,19,9,10,4,4,7,5,9,4,5,5,3,2,3,3,3,1
Derek S Green,,2,10,10,7,3,5,6,7,4,3,6,4,3,2,0,2,1
Blondell Reynolds Brown,,,1,7,5,6,2,4,2,3,4,4,3,3,2,2,2,1
Jenne Ayers,,,,1,2,0,3,3,4,1,1,2,2,1,1,1,0,1
Isaiah Thomas,,,,,0,8,2,2,2,2,3,2,2,2,0,0,0,1
W Wilson Goode Jr,,,,,,1,1,3,1,1,3,2,2,2,1,1,1,1
Allan Domb,,,,,,,3,4,2,1,1,1,3,0,0,1,2,1
William K Greenlee,,,,,,,,0,1,0,0,0,5,1,2,0,2,1
Wilson Alexander,,,,,,,,,0,1,3,3,0,0,1,0,0,1
Carla M Cain,,,,,,,,,,1,2,2,0,2,2,1,0,1
Sherrie Cohen,,,,,,,,,,,1,1,0,1,1,1,0,1
Thomas Wyatt,,,,,,,,,,,,0,1,0,0,1,1,1
Ed Neilson,,,,,,,,,,,,,0,0,1,0,1,1
Frank Rizzo,,,,,,,,,,,,,,0,1,0,0,1
Paul Steinke,,,,,,,,,,,,,,,0,1,0,1
Helen Gym,,,,,,,,,,,,,,,,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,1
Total,30,28,18,14,13,13,12,9,9,8,8,8,6,4,4,3,3,1
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Ronald R Donatucci,Blondell Reynolds Brown,William K Greenlee,Derek S Green,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Isaiah Thomas,Ed Neilson,Sherrie Cohen,Paul Steinke,Helen Gym,Wilson Alexander,Frank Rizzo,Carla M Cain,Thomas Wyatt,Marnie Aument Loughrey,2
Ronald R Donatucci,1,24,19,20,20,14,13,11,10,8,7,6,4,4,2,2,0,2
Blondell Reynolds Brown,,1,22,8,19,12,5,8,12,9,6,4,1,3,1,0,1,2
William K Greenlee,,,0,4,20,10,4,10,12,8,4,2,1,3,0,1,0,2
Derek S Green,,,,0,5,3,8,6,0,1,2,1,5,2,2,1,0,2
W Wilson Goode Jr,,,,,0,7,2,10,12,8,2,1,2,3,1,1,0,2
Allan Domb,,,,,,4,3,7,4,2,6,2,0,0,1,0,0,2
Jenne Ayers,,,,,,,0,1,1,2,3,0,2,2,0,0,1,2
Isaiah Thomas,,,,,,,,0,0,1,3,2,2,1,2,2,0,2
Ed Neilson,,,,,,,,,0,8,3,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,0,3,1,0,0,0,0,1,2
Paul Steinke,,,,,,,,,,,0,2,0,0,2,1,1,2
Helen Gym,,,,,,,,,,,,0,0,0,0,0,0,2
Wilson Alexander,,,,,,,,,,,,,0,0,0,0,0,2
Frank Rizzo,,,,,,,,,,,,,,0,0,0,0,2
Carla M Cain,,,,,,,,,,,,,,,0,1,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,2
Total,54,34,28,26,26,21,17,16,13,11,10,7,6,4,3,3,1,2
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Ronald R Donatucci,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,William K Greenlee,Jenne Ayers,Allan Domb,Ed Neilson,Isaiah Thomas,Wilson Alexander,Thomas Wyatt,Frank Rizzo,Carla M Cain,Helen Gym,Paul Steinke,Marnie Aument Loughrey,3
Ronald R Donatucci,7,35,27,20,21,21,19,15,14,9,10,9,5,4,7,4,5,3
Derek S Green,,1,9,3,6,4,12,12,1,7,11,9,2,3,2,3,3,3
Blondell Reynolds Brown,,,2,23,19,20,5,9,16,8,2,2,4,3,5,3,2,3
W Wilson Goode Jr,,,,0,16,17,3,4,16,3,1,0,4,1,1,2,1,3
Sherrie Cohen,,,,,0,16,4,4,13,3,1,4,0,0,2,1,2,3
William K Greenlee,,,,,,0,0,7,15,3,0,1,2,1,1,2,1,3
Jenne Ayers,,,,,,,0,3,0,2,6,5,1,2,3,2,3,3
Allan Domb,,,,,,,,0,0,4,1,6,3,3,1,3,2,3
Ed Neilson,,,,,,,,,0,5,1,0,2,0,0,2,0,3
Isaiah Thomas,,,,,,,,,,1,1,1,2,2,1,2,1,3
Wilson Alexander,,,,,,,,,,,2,3,1,1,2,1,0,3
Thomas Wyatt,,,,,,,,,,,,0,1,3,3,5,2,3
Frank Rizzo,,,,,,,,,,,,,0,0,0,0,0,3
Carla M Cain,,,,,,,,,,,,,,0,3,1,0,3
Helen Gym,,,,,,,,,,,,,,,0,2,1,3
Paul Steinke,,,,,,,,,,,,,,,,0,2,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,3
Total,76,41,40,28,24,24,22,19,18,14,14,13,9,8,8,8,5,3
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Ronald R Donatucci,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,William K Greenlee,Ed Neilson,Sherrie Cohen,Jenne Ayers,Helen Gym,Paul Steinke,Wilson Alexander,Carla M Cain,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,4
Ronald R Donatucci,5,31,26,21,17,11,14,12,13,12,6,7,6,4,3,2,2,4
Blondell Reynolds Brown,,0,10,22,18,9,16,14,14,1,4,5,1,3,2,0,2,4
Derek S Green,,,4,5,9,8,6,3,2,7,3,2,6,2,1,1,1,4
W Wilson Goode Jr,,,,0,11,5,11,8,10,1,2,5,1,2,1,2,1,4
Isaiah Thomas,,,,,0,7,11,7,7,4,6,2,2,0,3,0,0,4
Allan Domb,,,,,,1,5,5,5,1,4,1,3,4,2,2,1,4
William K Greenlee,,,,,,,0,14,8,0,0,3,2,0,1,0,1,4
Ed Neilson,,,,,,,,0,8,0,0,3,0,1,0,1,0,4
Sherrie Cohen,,,,,,,,,0,0,1,0,1,2,0,0,1,4
Jenne Ayers,,,,,,,,,,0,1,1,3,0,0,0,0,4
Helen Gym,,,,,,,,,,,1,2,2,1,3,1,0,4
Paul Steinke,,,,,,,,,,,,0,1,1,2,1,0,4
Wilson Alexander,,,,,,,,,,,,,0,2,2,0,0,4
Carla M Cain,,,,,,,,,,,,,,1,3,1,1,4
Thomas Wyatt,,,,,,,,,,,,,,,0,0,0,4
Frank Rizzo,,,,,,,,,,,,,,,,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,4
Total,65,42,35,28,26,20,20,17,15,13,9,9,9,8,7,3,2,4
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Ronald R Donatucci,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,William K Greenlee,Jenne Ayers,Sherrie Cohen,Ed Neilson,Wilson Alexander,Frank Rizzo,Carla M Cain,Helen Gym,Paul Steinke,Thomas Wyatt,Marnie Aument Loughrey,5
Ronald R Donatucci,4,40,32,18,20,19,15,20,15,10,12,10,8,8,5,4,4,5
Derek S Green,,5,17,17,7,15,13,12,4,7,10,3,4,6,4,4,3,5
Blondell Reynolds Brown,,,4,15,22,8,15,10,12,8,4,7,5,3,3,2,3,5
Isaiah Thomas,,,,0,14,9,9,5,6,8,2,6,3,4,3,1,3,5
W Wilson Goode Jr,,,,,2,5,14,5,9,7,2,8,2,4,1,1,2,5
Allan Domb,,,,,,2,6,8,5,5,6,4,3,2,2,4,1,5
William K Greenlee,,,,,,,0,2,9,10,2,2,1,3,3,0,1,5
Jenne Ayers,,,,,,,,1,1,2,7,4,5,4,0,4,0,5
Sherrie Cohen,,,,,,,,,0,5,1,6,2,2,3,0,1,5
Ed Neilson,,,,,,,,,,0,0,0,0,1,1,0,2,5
Wilson Alexander,,,,,,,,,,,0,1,1,1,1,3,1,5
Frank Rizzo,,,,,,,,,,,,0,2,2,1,0,0,5
Carla M Cain,,,,,,,,,,,,,2,1,0,2,0,5
Helen Gym,,,,,,,,,,,,,,0,0,0,0,5
Paul Steinke,,,,,,,,,,,,,,,1,1,1,5
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,5
Total,77,56,48,32,32,27,25,23,18,15,14,12,11,11,8,7,5,5
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Ronald R Donatucci,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Jenne Ayers,Sherrie Cohen,Ed Neilson,Allan Domb,Wilson Alexander,Frank Rizzo,Carla M Cain,Thomas Wyatt,Helen Gym,Paul Steinke,Marnie Aument Loughrey,6
Ronald R Donatucci,7,29,36,20,21,16,18,13,7,9,10,11,8,8,5,3,0,6
Blondell Reynolds Brown,,2,13,21,15,20,5,13,14,3,1,8,3,4,2,2,0,6
Derek S Green,,,3,9,9,9,10,6,4,9,8,5,7,7,3,2,0,6
W Wilson Goode Jr,,,,2,12,14,2,9,10,4,2,6,0,1,3,0,0,6
Isaiah Thomas,,,,,0,8,2,6,5,2,1,6,5,2,2,2,0,6
William K Greenlee,,,,,,0,1,9,11,1,0,4,2,2,2,0,0,6
Jenne Ayers,,,,,,,1,1,0,5,7,2,4,3,0,2,0,6
Sherrie Cohen,,,,,,,,0,6,1,1,5,1,2,4,1,0,6
Ed Neilson,,,,,,,,,0,1,0,0,1,1,0,0,0,6
Allan Domb,,,,,,,,,,0,4,3,6,5,0,1,0,6
Wilson Alexander,,,,,,,,,,,2,1,2,2,1,1,0,6
Frank Rizzo,,,,,,,,,,,,0,1,1,3,2,0,6
Carla M Cain,,,,,,,,,,,,,0,5,0,1,0,6
Thomas Wyatt,,,,,,,,,,,,,,0,0,1,0,6
Helen Gym,,,,,,,,,,,,,,,1,1,0,6
Paul Steinke,,,,,,,,,,,,,,,,0,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,6
Total,72,42,41,31,24,23,20,17,15,13,13,12,11,10,8,4,0,6
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Ronald R Donatucci,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Jenne Ayers,Sherrie Cohen,Carla M Cain,Thomas Wyatt,Wilson Alexander,Isaiah Thomas,Ed Neilson,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Frank Rizzo,7
Ronald R Donatucci,3,16,8,8,6,6,9,4,6,4,8,5,2,2,2,2,0,7
Derek S Green,,0,8,5,2,4,7,2,2,6,4,3,1,0,1,1,0,7
Allan Domb,,,2,4,5,4,2,2,4,7,2,2,2,1,1,0,0,7
Blondell Reynolds Brown,,,,1,10,8,3,8,3,2,2,3,6,2,2,0,1,7
W Wilson Goode Jr,,,,,2,9,2,5,3,0,0,3,6,1,1,1,0,7
William K Greenlee,,,,,,0,2,5,1,1,0,2,6,0,0,1,0,7
Jenne Ayers,,,,,,,0,2,3,3,3,1,1,1,1,2,0,7
Sherrie Cohen,,,,,,,,0,2,1,2,1,3,3,2,1,1,7
Carla M Cain,,,,,,,,,1,4,1,1,1,2,0,1,0,7
Thomas Wyatt,,,,,,,,,,0,2,0,0,1,0,0,1,7
Wilson Alexander,,,,,,,,,,,0,2,0,0,0,0,0,7
Isaiah Thomas,,,,,,,,,,,,0,2,1,1,0,0,7
Ed Neilson,,,,,,,,,,,,,0,0,0,0,0,7
Helen Gym,,,,,,,,,,,,,,1,2,1,1,7
Paul Steinke,,,,,,,,,,,,,,,0,0,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,7
