col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Bobby Henon,Allan Domb,Sherrie Cohen,Derek S Green,Ed Neilson,Frank Rizzo,Blondell Reynolds Brown,Paul Steinke,Isaiah Thomas,Helen Gym,William K Greenlee,Jenne Ayers,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,All
Bobby Henon,31,236,214,221,139,143,137,127,122,112,122,123,108,95,72,87,47,All
Allan Domb,,29,122,85,80,94,52,108,55,60,70,42,59,29,40,25,28,All
Sherrie Cohen,,,11,74,74,70,65,73,61,74,67,45,51,37,45,25,25,All
Derek S Green,,,,13,55,41,71,49,65,23,62,60,62,43,21,53,13,All
Ed Neilson,,,,,26,45,40,46,49,51,61,15,28,31,15,10,11,All
Frank Rizzo,,,,,,13,32,52,24,31,41,23,36,29,21,21,14,All
Blondell Reynolds Brown,,,,,,,7,23,46,44,61,28,26,58,22,16,13,All
Paul Steinke,,,,,,,,1,26,50,34,17,62,16,10,11,13,All
Isaiah Thomas,,,,,,,,,8,27,43,15,28,50,23,16,5,All
Helen Gym,,,,,,,,,,11,27,31,34,27,22,6,21,All
William K Greenlee,,,,,,,,,,,2,17,22,40,10,11,8,All
Jenne Ayers,,,,,,,,,,,,6,27,12,32,37,10,All
Thomas Wyatt,,,,,,,,,,,,,2,13,20,28,9,All
W Wilson Goode Jr,,,,,,,,,,,,,,5,6,11,2,All
Carla M Cain,,,,,,,,,,,,,,,4,15,18,All
Wilson Alexander,,,,,,,,,,,,,,,,1,10,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,1,All
Total,645,345,281,275,220,195,178,172,169,165,160,152,150,123,98,95,55,All
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Bobby Henon,Allan Domb,Derek S Green,Isaiah Thomas,Ed Neilson,Frank Rizzo,William K Greenlee,Paul Steinke,Sherrie Cohen,Thomas Wyatt,Blondell Reynolds Brown,Jenne Ayers,Carla M Cain,Helen Gym,Wilson Alexander,W Wilson Goode Jr,Marnie Aument Loughrey,7
Bobby Henon,0,15,12,9,6,8,6,7,7,7,5,7,4,3,5,4,2,7
Allan Domb,,2,14,7,6,5,9,6,5,5,4,5,4,1,4,0,1,7
Derek S Green,,,1,10,7,3,9,3,3,4,5,4,2,0,3,2,0,7
Isaiah Thomas,,,,2,7,3,8,0,2,1,3,2,1,1,0,3,0,7
Ed Neilson,,,,,2,1,5,2,2,3,1,0,0,3,1,1,0,7
Frank Rizzo,,,,,,3,1,4,1,1,2,2,2,1,0,1,1,7
William K Greenlee,,,,,,,0,1,3,1,1,0,1,0,1,1,0,7
Paul Steinke,,,,,,,,0,1,5,1,0,3,2,0,0,0,7
Sherrie Cohen,,,,,,,,,1,1,0,1,1,0,2,0,2,7
Thomas Wyatt,,,,,,,,,,0,2,2,3,2,2,1,0,7
Blondell Reynolds Brown,,,,,,,,,,,2,2,1,1,1,1,0,7
