col_1,col_2,division
,District Council 3rd District - Democrat,1
,Jannie L Blackwell,1
Jannie L Blackwell,88,1
Total,88,1
,District Council 3rd District - Democrat,2
,Jannie L Blackwell,2
Jannie L Blackwell,98,2
Total,98,2
,District Council 3rd District - Democrat,3
,Jannie L Blackwell,3
Jannie L Blackwell,69,3
Total,69,3
,District Council 3rd District - Democrat,4
,Jannie L Blackwell,4
Jannie L Blackwell,91,4
Total,91,4
,District Council 3rd District - Democrat,5
,Jannie L Blackwell,5
Jannie L Blackwell,75,5
Total,75,5
,District Council 3rd District - Democrat,6
,Jannie L Blackwell,6
Jannie L Blackwell,108,6
Total,108,6
,District Council 3rd District - Democrat,7
,Jannie L Blackwell,7
Jannie L Blackwell,77,7
Total,77,7
,District Council 3rd District - Democrat,8
,Jannie L Blackwell,8
Jannie L Blackwell,66,8
Total,66,8
,District Council 3rd District - Democrat,9
,Jannie L Blackwell,9
Jannie L Blackwell,82,9
Total,82,9
,District Council 3rd District - Democrat,10
,Jannie L Blackwell,10
Jannie L Blackwell,65,10
Total,65,10
,District Council 3rd District - Democrat,11
,Jannie L Blackwell,11
Jannie L Blackwell,70,11
Total,70,11
,District Council 3rd District - Democrat,12
,Jannie L Blackwell,12
Jannie L Blackwell,114,12
Total,114,12
,District Council 3rd District - Democrat,13
,Jannie L Blackwell,13
Jannie L Blackwell,103,13
Total,103,13
,District Council 3rd District - Democrat,14
,Jannie L Blackwell,14
Jannie L Blackwell,131,14
Total,131,14
,District Council 3rd District - Democrat,15
,Jannie L Blackwell,15
Jannie L Blackwell,142,15
Total,142,15
,District Council 3rd District - Democrat,16
,Jannie L Blackwell,16
Jannie L Blackwell,99,16
Total,99,16
,District Council 3rd District - Democrat,17
,Jannie L Blackwell,17
Jannie L Blackwell,126,17
Total,126,17
,District Council 3rd District - Democrat,18
,Jannie L Blackwell,18
Jannie L Blackwell,121,18
Total,121,18
,District Council 3rd District - Democrat,19
,Jannie L Blackwell,19
Jannie L Blackwell,91,19
Total,91,19
,District Council 3rd District - Democrat,20
,Jannie L Blackwell,20
Jannie L Blackwell,94,20
Total,94,20
,District Council 3rd District - Democrat,21
,Jannie L Blackwell,21
Jannie L Blackwell,65,21
Total,65,21
,District Council 3rd District - Democrat,22
,Jannie L Blackwell,22
Jannie L Blackwell,91,22
Total,91,22
,District Council 3rd District - Democrat,23
,Jannie L Blackwell,23
Jannie L Blackwell,84,23
Total,84,23
,District Council 3rd District - Democrat,24
,Jannie L Blackwell,24
Jannie L Blackwell,102,24
Total,102,24
,District Council 3rd District - Democrat,25
,Jannie L Blackwell,25
Jannie L Blackwell,99,25
Total,99,25
,District Council 3rd District - Democrat,26
,Jannie L Blackwell,26
Jannie L Blackwell,113,26
Total,113,26
,District Council 3rd District - Democrat,27
,Jannie L Blackwell,27
Jannie L Blackwell,76,27
Total,76,27
,District Council 3rd District - Democrat,28
,Jannie L Blackwell,28
Jannie L Blackwell,100,28
Total,100,28
,District Council 3rd District - Democrat,All
,Jannie L Blackwell,All
Jannie L Blackwell,"2,640",All
Total,"2,640",All
