col_1,col_2,col_3,division
,City Commissioners - Republican,Judge Of The Superior Court - Republican,1
,Al Schmidt,Emil Giordano,1
Al Schmidt,3,26,1
Emil Giordano,,1,1
Total,29,27,1
,Judge Of The Superior Court - Republican,City Commissioners - Republican,2
,Emil Giordano,Al Schmidt,2
Emil Giordano,2,6,2
Al Schmidt,,1,2
Total,8,7,2
,City Commissioners - Republican,Judge Of The Superior Court - Republican,3
,Al Schmidt,Emil Giordano,3
Al Schmidt,6,24,3
Emil Giordano,,1,3
Total,30,25,3
,City Commissioners - Republican,Judge Of The Superior Court - Republican,4
,Al Schmidt,Emil Giordano,4
Al Schmidt,3,13,4
Emil Giordano,,1,4
Total,16,14,4
,City Commissioners - Republican,Judge Of The Superior Court - Republican,5
,Al Schmidt,Emil Giordano,5
Al Schmidt,3,11,5
Emil Giordano,,2,5
Total,14,13,5
,City Commissioners - Republican,Judge Of The Superior Court - Republican,6
,Al Schmidt,Emil Giordano,6
Al Schmidt,1,10,6
Emil Giordano,,1,6
Total,11,11,6
,Judge Of The Superior Court - Republican,City Commissioners - Republican,7
,Emil Giordano,Al Schmidt,7
Emil Giordano,1,8,7
Al Schmidt,,0,7
Total,9,8,7
,City Commissioners - Republican,Judge Of The Superior Court - Republican,8
,Al Schmidt,Emil Giordano,8
Al Schmidt,0,8,8
Emil Giordano,,0,8
Total,8,8,8
,City Commissioners - Republican,Judge Of The Superior Court - Republican,9
,Al Schmidt,Emil Giordano,9
Al Schmidt,3,15,9
Emil Giordano,,0,9
Total,18,15,9
,City Commissioners - Republican,Judge Of The Superior Court - Republican,10
,Al Schmidt,Emil Giordano,10
Al Schmidt,3,14,10
Emil Giordano,,2,10
Total,17,16,10
,City Commissioners - Republican,Judge Of The Superior Court - Republican,11
,Al Schmidt,Emil Giordano,11
Al Schmidt,2,8,11
Emil Giordano,,0,11
Total,10,8,11
,Judge Of The Superior Court - Republican,City Commissioners - Republican,12
,Emil Giordano,Al Schmidt,12
Emil Giordano,1,9,12
Al Schmidt,,0,12
Total,10,9,12
,City Commissioners - Republican,Judge Of The Superior Court - Republican,13
,Al Schmidt,Emil Giordano,13
Al Schmidt,0,2,13
Emil Giordano,,0,13
Total,2,2,13
,Judge Of The Superior Court - Republican,City Commissioners - Republican,14
,Emil Giordano,Al Schmidt,14
Emil Giordano,1,6,14
Al Schmidt,,0,14
Total,7,6,14
,City Commissioners - Republican,Judge Of The Superior Court - Republican,15
,Al Schmidt,Emil Giordano,15
Al Schmidt,1,6,15
Emil Giordano,,1,15
Total,7,7,15
,Judge Of The Superior Court - Republican,City Commissioners - Republican,16
,Emil Giordano,Al Schmidt,16
Emil Giordano,1,7,16
Al Schmidt,,0,16
Total,8,7,16
,City Commissioners - Republican,Judge Of The Superior Court - Republican,17
,Al Schmidt,Emil Giordano,17
Al Schmidt,1,5,17
Emil Giordano,,0,17
Total,6,5,17
,City Commissioners - Republican,Judge Of The Superior Court - Republican,18
,Al Schmidt,Emil Giordano,18
Al Schmidt,6,35,18
Emil Giordano,,2,18
Total,41,37,18
,Judge Of The Superior Court - Republican,City Commissioners - Republican,19
,Emil Giordano,Al Schmidt,19
Emil Giordano,4,17,19
Al Schmidt,,0,19
Total,21,17,19
,City Commissioners - Republican,Judge Of The Superior Court - Republican,20
,Al Schmidt,Emil Giordano,20
Al Schmidt,1,2,20
Emil Giordano,,0,20
Total,3,2,20
,City Commissioners - Republican,Judge Of The Superior Court - Republican,21
,Al Schmidt,Emil Giordano,21
Al Schmidt,1,11,21
Emil Giordano,,1,21
Total,12,12,21
,City Commissioners - Republican,Judge Of The Superior Court - Republican,22
,Al Schmidt,Emil Giordano,22
Al Schmidt,1,10,22
Emil Giordano,,0,22
Total,11,10,22
,City Commissioners - Republican,Judge Of The Superior Court - Republican,23
,Al Schmidt,Emil Giordano,23
Al Schmidt,0,3,23
Emil Giordano,,0,23
Total,3,3,23
,City Commissioners - Republican,Judge Of The Superior Court - Republican,24
,Al Schmidt,Emil Giordano,24
Al Schmidt,5,5,24
Emil Giordano,,1,24
Total,10,6,24
,City Commissioners - Republican,Judge Of The Superior Court - Republican,25
,Al Schmidt,Emil Giordano,25
Al Schmidt,1,2,25
Emil Giordano,,0,25
Total,3,2,25
,Judge Of The Superior Court - Republican,City Commissioners - Republican,26
,Emil Giordano,Al Schmidt,26
Emil Giordano,2,10,26
Al Schmidt,,1,26
Total,12,11,26
,City Commissioners - Republican,Judge Of The Superior Court - Republican,27
,Al Schmidt,Emil Giordano,27
Al Schmidt,4,13,27
Emil Giordano,,1,27
Total,17,14,27
,Judge Of The Superior Court - Republican,City Commissioners - Republican,28
,Emil Giordano,Al Schmidt,28
Emil Giordano,1,3,28
Al Schmidt,,0,28
Total,4,3,28
,City Commissioners - Republican,Judge Of The Superior Court - Republican,All
,Al Schmidt,Emil Giordano,All
Al Schmidt,47,289,All
Emil Giordano,,27,All
Total,336,316,All
