col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,All
Anthony Clark,121,50,86,56,63,53,326,235,185,111,75,63,65,39,All
Omar Sabir,,35,23,17,13,9,74,50,57,26,29,23,32,19,All
Lisa M Deeley,,,5,22,4,19,99,90,108,28,20,31,19,21,All
Carol A Jenkins,,,,5,26,5,57,58,65,43,38,36,32,29,All
Tracey L Gordon,,,,,8,9,72,40,72,33,33,24,31,20,All
Will Mega,,,,,,15,59,52,22,56,17,16,17,9,All
Sharon Williams Losier,,,,,,,17,188,174,82,44,46,36,19,All
Joffie C Pittman,,,,,,,,12,121,80,28,20,27,39,All
Christine Hope,,,,,,,,,9,38,40,52,47,20,All
Matthew Perks,,,,,,,,,,10,30,24,22,30,All
Gary S Silver,,,,,,,,,,,7,22,25,12,All
Christian Dicicco,,,,,,,,,,,,6,27,12,All
Franklin A Bennett Iii,,,,,,,,,,,,,1,10,All
Daniel R Sulman,,,,,,,,,,,,,,4,All
Total,642,181,177,152,139,130,459,338,311,185,126,118,115,84,All
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,1
Anthony Clark,11,8,6,4,7,4,28,20,13,12,6,7,8,4,1
Carol A Jenkins,,1,6,3,1,3,10,16,11,8,10,6,7,3,1
Lisa M Deeley,,,0,3,2,4,12,10,7,13,4,11,5,3,1
Omar Sabir,,,,2,6,2,13,9,6,10,3,3,3,5,1
Tracey L Gordon,,,,,0,2,15,8,8,10,4,2,5,2,1
Will Mega,,,,,,1,9,5,9,8,2,4,5,3,1
Sharon Williams Losier,,,,,,,2,21,12,21,4,8,10,3,1
Joffie C Pittman,,,,,,,,1,17,10,13,5,3,3,1
Matthew Perks,,,,,,,,,2,9,12,4,6,2,1
Christine Hope,,,,,,,,,,0,2,7,5,6,1
Daniel R Sulman,,,,,,,,,,,3,1,3,0,1
Christian Dicicco,,,,,,,,,,,,1,5,4,1
Gary S Silver,,,,,,,,,,,,,1,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,53,28,23,23,21,17,51,43,35,33,21,20,18,13,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Omar Sabir,Carol A Jenkins,Tracey L Gordon,Will Mega,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,2
Anthony Clark,18,22,7,13,10,11,60,54,36,21,13,12,11,3,2
Lisa M Deeley,,0,3,1,0,0,21,17,23,1,4,3,3,1,2
Omar Sabir,,,2,2,2,2,11,5,7,2,7,3,5,3,2
Carol A Jenkins,,,,0,3,0,8,8,9,2,4,7,6,0,2
Tracey L Gordon,,,,,2,0,9,7,8,3,5,2,2,1,2
Will Mega,,,,,,0,10,11,1,10,2,0,3,0,2
Sharon Williams Losier,,,,,,,2,41,29,15,6,6,5,0,2
Joffie C Pittman,,,,,,,,0,23,13,8,6,4,3,2
Christine Hope,,,,,,,,,1,4,8,7,7,1,2
Matthew Perks,,,,,,,,,,2,4,2,2,0,2
Gary S Silver,,,,,,,,,,,0,1,4,3,2
Christian Dicicco,,,,,,,,,,,,2,5,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,0,2
Total,108,29,21,19,18,15,74,60,48,26,19,16,16,4,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Omar Sabir,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Matthew Perks,Daniel R Sulman,3
Anthony Clark,12,7,10,8,8,2,33,30,20,8,8,11,12,4,3
Omar Sabir,,7,2,1,2,0,9,10,8,3,4,4,1,3,3
Carol A Jenkins,,,0,4,4,0,10,15,10,8,8,6,6,4,3
Tracey L Gordon,,,,1,1,1,13,10,3,7,6,4,4,3,3
Lisa M Deeley,,,,,1,1,10,16,10,4,2,1,3,5,3
Will Mega,,,,,,1,3,3,2,2,2,0,2,1,3
Sharon Williams Losier,,,,,,,5,30,18,7,5,5,8,4,3
Christine Hope,,,,,,,,1,22,10,5,7,6,7,3
Joffie C Pittman,,,,,,,,,2,1,4,4,5,7,3
Christian Dicicco,,,,,,,,,,1,5,4,3,2,3
Franklin A Bennett Iii,,,,,,,,,,,0,5,5,3,3
Gary S Silver,,,,,,,,,,,,1,3,0,3
Matthew Perks,,,,,,,,,,,,,0,1,3
Daniel R Sulman,,,,,,,,,,,,,,0,3
Total,68,27,23,20,19,7,58,54,36,18,18,17,17,13,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Anthony Clark,Omar Sabir,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Christian Dicicco,4
Anthony Clark,15,9,7,5,11,6,44,30,24,14,9,7,7,5,4
Omar Sabir,,5,9,0,1,3,10,7,16,4,3,6,3,3,4
Lisa M Deeley,,,2,4,0,0,10,10,11,3,2,4,2,1,4
Will Mega,,,,5,1,0,8,6,1,8,2,1,0,0,4
Tracey L Gordon,,,,,1,3,6,5,9,3,4,5,4,2,4
Carol A Jenkins,,,,,,1,4,4,5,4,7,2,3,3,4
Sharon Williams Losier,,,,,,,0,24,21,12,3,5,3,4,4
Joffie C Pittman,,,,,,,,3,15,13,3,3,2,1,4
Christine Hope,,,,,,,,,2,5,6,8,2,4,4
Matthew Perks,,,,,,,,,,1,2,2,3,1,4
Gary S Silver,,,,,,,,,,,2,3,3,2,4
Franklin A Bennett Iii,,,,,,,,,,,,1,3,1,4
Daniel R Sulman,,,,,,,,,,,,,1,1,4
Christian Dicicco,,,,,,,,,,,,,,1,4
Total,85,29,24,21,18,17,56,43,41,23,18,15,11,8,4
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Anthony Clark,Lisa M Deeley,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,5
Anthony Clark,20,11,3,4,3,0,24,13,11,8,5,5,2,1,5
Lisa M Deeley,,0,2,1,0,0,11,9,8,3,1,1,2,1,5
Omar Sabir,,,1,1,0,1,8,3,5,2,3,1,2,0,5
Will Mega,,,,0,0,0,4,5,0,4,0,1,1,1,5
Carol A Jenkins,,,,,1,1,3,1,2,1,0,1,2,0,5
Tracey L Gordon,,,,,,0,2,1,2,1,0,0,1,0,5
