col_1,col_2,col_3,division
,Judge Of The Commonwealth Court - Democrat,,1
,Todd Eagen,Michael Wojcik,1
Todd Eagen,15,0,1
Michael Wojcik,,14,1
Total,15,14,1
,Judge Of The Commonwealth Court - Democrat,,2
,Todd Eagen,Michael Wojcik,2
Todd Eagen,22,0,2
Michael Wojcik,,17,2
Total,22,17,2
,Judge Of The Commonwealth Court - Democrat,,3
,Todd Eagen,Michael Wojcik,3
Todd Eagen,18,0,3
Michael Wojcik,,12,3
Total,18,12,3
,Judge Of The Commonwealth Court - Democrat,,4
,Todd Eagen,Michael Wojcik,4
Todd Eagen,16,0,4
Michael Wojcik,,11,4
Total,16,11,4
,Judge Of The Commonwealth Court - Democrat,,5
,Todd Eagen,Michael Wojcik,5
Todd Eagen,33,0,5
Michael Wojcik,,15,5
Total,33,15,5
,Judge Of The Commonwealth Court - Democrat,,6
,Todd Eagen,Michael Wojcik,6
Todd Eagen,21,0,6
Michael Wojcik,,15,6
Total,21,15,6
,Judge Of The Commonwealth Court - Democrat,,7
,Michael Wojcik,Todd Eagen,7
Michael Wojcik,25,0,7
Todd Eagen,,20,7
Total,25,20,7
,Judge Of The Commonwealth Court - Democrat,,8
,Todd Eagen,Michael Wojcik,8
Todd Eagen,24,0,8
Michael Wojcik,,14,8
Total,24,14,8
,Judge Of The Commonwealth Court - Democrat,,9
,Michael Wojcik,Todd Eagen,9
Michael Wojcik,30,0,9
Todd Eagen,,27,9
Total,30,27,9
,Judge Of The Commonwealth Court - Democrat,,10
,Todd Eagen,Michael Wojcik,10
Todd Eagen,60,0,10
Michael Wojcik,,40,10
Total,60,40,10
,Judge Of The Commonwealth Court - Democrat,,11
,Todd Eagen,Michael Wojcik,11
Todd Eagen,50,0,11
Michael Wojcik,,22,11
Total,50,22,11
,Judge Of The Commonwealth Court - Democrat,,12
,Todd Eagen,Michael Wojcik,12
Todd Eagen,39,0,12
Michael Wojcik,,11,12
Total,39,11,12
,Judge Of The Commonwealth Court - Democrat,,13
,Todd Eagen,Michael Wojcik,13
Todd Eagen,31,0,13
Michael Wojcik,,17,13
Total,31,17,13
,Judge Of The Commonwealth Court - Democrat,,14
,Todd Eagen,Michael Wojcik,14
Todd Eagen,57,0,14
Michael Wojcik,,41,14
Total,57,41,14
,Judge Of The Commonwealth Court - Democrat,,15
,Todd Eagen,Michael Wojcik,15
Todd Eagen,11,0,15
Michael Wojcik,,10,15
Total,11,10,15
,Judge Of The Commonwealth Court - Democrat,,16
,Michael Wojcik,Todd Eagen,16
Michael Wojcik,18,0,16
Todd Eagen,,6,16
Total,18,6,16
,Judge Of The Commonwealth Court - Democrat,,17
,Todd Eagen,Michael Wojcik,17
Todd Eagen,21,0,17
Michael Wojcik,,11,17
Total,21,11,17
,Judge Of The Commonwealth Court - Democrat,,18
,Todd Eagen,Michael Wojcik,18
Todd Eagen,42,0,18
Michael Wojcik,,39,18
Total,42,39,18
,Judge Of The Commonwealth Court - Democrat,,19
,Todd Eagen,Michael Wojcik,19
Todd Eagen,22,0,19
Michael Wojcik,,20,19
Total,22,20,19
,Judge Of The Commonwealth Court - Democrat,,20
,Michael Wojcik,Todd Eagen,20
Michael Wojcik,10,0,20
Todd Eagen,,10,20
Total,10,10,20
,Judge Of The Commonwealth Court - Democrat,,21
,Todd Eagen,Michael Wojcik,21
Todd Eagen,40,0,21
Michael Wojcik,,21,21
Total,40,21,21
,Judge Of The Commonwealth Court - Democrat,,All
,Todd Eagen,Michael Wojcik,All
Todd Eagen,585,0,All
Michael Wojcik,,413,All
Total,585,413,All
