col_1,col_2,division
,Judge Of The Commonwealth Court - Republican,1
,Paul Lalley,1
Paul Lalley,31,1
Total,31,1
,Judge Of The Commonwealth Court - Republican,2
,Paul Lalley,2
Paul Lalley,18,2
Total,18,2
,Judge Of The Commonwealth Court - Republican,3
,Paul Lalley,3
Paul Lalley,80,3
Total,80,3
,Judge Of The Commonwealth Court - Republican,4
,Paul Lalley,4
Paul Lalley,31,4
Total,31,4
,Judge Of The Commonwealth Court - Republican,5
,Paul Lalley,5
Paul Lalley,23,5
Total,23,5
,Judge Of The Commonwealth Court - Republican,6
,Paul Lalley,6
Paul Lalley,19,6
Total,19,6
,Judge Of The Commonwealth Court - Republican,7
,Paul Lalley,7
Paul Lalley,19,7
Total,19,7
,Judge Of The Commonwealth Court - Republican,8
,Paul Lalley,8
Paul Lalley,7,8
Total,7,8
,Judge Of The Commonwealth Court - Republican,9
,Paul Lalley,9
Paul Lalley,5,9
Total,5,9
,Judge Of The Commonwealth Court - Republican,10
,Paul Lalley,10
Paul Lalley,3,10
Total,3,10
,Judge Of The Commonwealth Court - Republican,11
,Paul Lalley,11
Paul Lalley,5,11
Total,5,11
,Judge Of The Commonwealth Court - Republican,12
,Paul Lalley,12
Paul Lalley,3,12
Total,3,12
,Judge Of The Commonwealth Court - Republican,13
,Paul Lalley,13
Paul Lalley,5,13
Total,5,13
,Judge Of The Commonwealth Court - Republican,14
,Paul Lalley,14
Paul Lalley,4,14
Total,4,14
,Judge Of The Commonwealth Court - Republican,15
,Paul Lalley,15
Paul Lalley,19,15
Total,19,15
,Judge Of The Commonwealth Court - Republican,16
,Paul Lalley,16
Paul Lalley,5,16
Total,5,16
,Judge Of The Commonwealth Court - Republican,17
,Paul Lalley,17
Paul Lalley,8,17
Total,8,17
,Judge Of The Commonwealth Court - Republican,19
,Paul Lalley,19
Paul Lalley,4,19
Total,4,19
,Judge Of The Commonwealth Court - Republican,20
,Paul Lalley,20
Paul Lalley,34,20
Total,34,20
,Judge Of The Commonwealth Court - Republican,21
,Paul Lalley,21
Paul Lalley,3,21
Total,3,21
,Judge Of The Commonwealth Court - Republican,22
,Paul Lalley,22
Paul Lalley,21,22
Total,21,22
,Judge Of The Commonwealth Court - Republican,23
,Paul Lalley,23
Paul Lalley,25,23
Total,25,23
,Judge Of The Commonwealth Court - Republican,24
,Paul Lalley,24
Paul Lalley,38,24
Total,38,24
,Judge Of The Commonwealth Court - Republican,25
,Paul Lalley,25
Paul Lalley,29,25
Total,29,25
,Judge Of The Commonwealth Court - Republican,All
,Paul Lalley,All
Paul Lalley,439,All
Total,439,All
