col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,6,3,3,5,0,2,3,2,2,3,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,3,0,1,3,2,1,2,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,0,0,4,2,0,2,0,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,6,1,4,1,0,0,1,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,4,2,5,3,1,3,2,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,2,1,1,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,1,2,3,2,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,189,124,123,123,120,108,106,101,96,94,90,82,68,48,44,44,41,38,35,31,29,29,27,26,26,26,24,22,21,20,20,19,18,17,17,16,16,15,13,12,9,8,8,7,1
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ronald R Donatucci,Ken Powell,Abbe Fletman,Rainy Papademetriou,Kai Scott,Stella Tsai,Chris Mallios,Betsy Wahl,Lucretia Clemons,Anthony Kyriakakis,Brian T Ortelere,Jodi Lobel,Scott Diclaudio,Mia Roberts Perez,Sandjai Weaver,Jon Marshall,Stephanie M Sawyer,Tracy B Roman,Jennifer Schultz,Daine Grey Jr,Frances Fattah,Joshua Hill,Lynne M Summers,Lyris Younge,Thomas Martin,Chris Mccabe,Leon Goodman,Edward William Louden Jr,Marissa Brumbach,Michael Fanning,Rania Major,Deborah Watson Stokes,James F Berardinelli,Vincent N Melchiorre,Vince Giusini,Wayne M D Bennett,Leon A King Ii,Shanese Johnson,Tangie M Boston,Sherman Toppin,Vincent Furlong,Franklin A Bennett Iii,Starr Marshall Cash,William J Ciancaglini,2
Ronald R Donatucci,8,48,45,45,38,37,33,33,33,34,32,25,32,24,23,20,18,20,18,15,18,18,18,12,13,12,14,14,12,12,14,12,11,10,10,11,9,8,7,5,5,5,4,3,2
Ken Powell,,2,41,34,35,31,31,31,30,29,31,29,9,9,26,9,8,8,7,6,7,7,7,8,4,5,8,9,4,4,9,6,8,4,2,3,4,2,2,4,2,3,1,1,2
Abbe Fletman,,,0,40,40,40,41,32,31,36,33,30,6,14,25,2,8,7,8,11,4,6,7,6,3,8,4,3,4,4,4,1,5,4,2,5,4,1,1,1,1,1,0,2,2
Rainy Papademetriou,,,,2,37,36,37,32,31,33,33,26,3,12,23,5,6,6,6,9,7,5,3,2,5,7,4,3,4,6,3,4,5,6,1,5,5,2,3,1,2,2,2,1,2
Kai Scott,,,,,0,34,38,31,30,32,31,27,1,12,24,2,8,2,8,7,6,7,3,5,4,7,4,2,3,2,2,2,5,1,2,4,3,2,1,3,3,0,1,1,2
Stella Tsai,,,,,,0,32,32,29,30,26,27,1,14,23,2,8,5,9,6,4,3,4,3,3,7,1,1,6,2,2,3,2,1,1,5,3,0,2,0,3,1,0,2,2
Chris Mallios,,,,,,,0,28,26,30,27,26,2,11,23,1,4,3,4,6,0,6,1,1,3,4,2,0,1,2,0,0,6,1,0,2,3,1,0,0,0,0,0,1,2
Betsy Wahl,,,,,,,,0,29,28,27,27,1,13,25,1,7,4,7,4,5,5,6,4,2,3,2,3,6,1,5,5,2,2,1,1,4,2,0,1,1,0,0,0,2
Lucretia Clemons,,,,,,,,,0,28,31,29,1,7,25,4,9,5,4,3,6,3,6,3,7,2,3,2,7,3,4,3,0,1,4,2,2,4,1,1,1,2,1,1,2
Anthony Kyriakakis,,,,,,,,,,0,28,28,2,7,24,4,7,3,5,6,1,6,3,3,4,4,2,1,5,6,1,1,5,2,3,1,4,0,1,1,2,1,2,3,2
Brian T Ortelere,,,,,,,,,,,0,26,6,5,26,1,4,3,4,7,3,2,2,2,3,5,2,4,2,6,6,0,3,4,3,4,1,2,3,1,1,3,0,1,2
Jodi Lobel,,,,,,,,,,,,0,1,7,24,3,7,4,6,2,1,4,4,2,3,3,1,2,5,3,2,4,2,0,1,1,0,0,1,0,0,1,2,2,2
Scott Diclaudio,,,,,,,,,,,,,1,3,3,8,1,9,3,4,2,1,5,8,2,0,7,6,2,6,3,0,3,5,3,4,1,2,2,1,0,2,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,0,0,2,12,8,6,9,6,8,8,5,5,5,3,2,8,5,6,7,6,3,2,7,6,4,4,3,2,1,1,2,2
Sandjai Weaver,,,,,,,,,,,,,,,0,2,1,0,3,0,3,1,1,2,1,2,1,2,1,2,1,1,0,1,2,1,2,2,0,0,0,1,1,1,2
Jon Marshall,,,,,,,,,,,,,,,,3,4,8,6,4,5,5,5,6,6,3,10,5,5,4,2,4,2,2,2,3,4,3,2,1,3,1,2,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,8,4,9,8,7,7,5,6,5,4,0,6,3,2,8,1,2,1,4,5,2,3,1,1,1,3,2,2
Tracy B Roman,,,,,,,,,,,,,,,,,,0,6,6,5,5,11,7,5,1,9,4,5,4,5,5,2,4,2,4,2,3,1,0,1,1,1,1,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,3,4,6,6,2,3,3,6,3,7,2,3,5,3,1,1,3,3,4,0,2,1,0,2,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,0,5,5,3,4,4,6,3,2,1,4,1,3,3,4,1,7,3,1,3,1,2,2,0,1,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,4,4,4,5,3,3,3,4,2,4,6,0,3,1,5,4,4,3,3,2,1,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,0,5,0,6,3,4,1,1,2,4,7,5,2,1,4,4,3,2,2,1,2,2,2,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,7,2,6,3,6,5,2,3,5,4,3,5,1,2,0,1,1,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,6,4,3,2,1,0,1,2,2,1,2,2,0,2,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,6,3,3,3,2,3,2,5,2,2,1,0,2,1,1,1,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,2,1,3,0,5,0,2,2,0,2,0,2,0,1,2,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,2,3,3,0,2,2,3,5,1,2,1,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,2,3,3,2,0,1,0,0,2,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,4,1,2,3,3,1,3,1,1,1,0,2,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,6,3,5,0,1,4,1,2,3,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,3,2,0,2,3,2,1,3,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,3,2,4,1,2,1,2,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,3,1,1,3,0,1,0,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,1,1,0,2,1,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,1,2,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,2,3,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,130,61,60,59,53,47,46,43,43,42,41,37,35,29,29,24,23,23,21,19,19,19,19,17,16,15,15,14,14,14,14,13,13,13,12,12,10,9,9,6,6,5,4,3,2
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Ronald R Donatucci,Rainy Papademetriou,Abbe Fletman,Kai Scott,Stella Tsai,Chris Mallios,Betsy Wahl,Jodi Lobel,Ken Powell,Brian T Ortelere,Anthony Kyriakakis,Lucretia Clemons,Sandjai Weaver,Jennifer Schultz,Mia Roberts Perez,James F Berardinelli,Tracy B Roman,Chris Mccabe,Lynne M Summers,Daine Grey Jr,Stephanie M Sawyer,Deborah Watson Stokes,Frances Fattah,Leon A King Ii,Joshua Hill,Vincent N Melchiorre,Leon Goodman,Scott Diclaudio,Jon Marshall,Lyris Younge,Michael Fanning,Marissa Brumbach,Rania Major,Thomas Martin,Vince Giusini,Vincent Furlong,Franklin A Bennett Iii,Shanese Johnson,Sherman Toppin,Edward William Louden Jr,Wayne M D Bennett,Tangie M Boston,Starr Marshall Cash,William J Ciancaglini,3
Ronald R Donatucci,9,61,57,55,56,54,48,52,50,47,43,45,36,15,9,13,12,8,8,8,7,5,6,6,5,4,5,6,4,5,4,3,1,3,4,2,3,3,3,2,1,1,0,0,3
Rainy Papademetriou,,4,58,60,61,58,60,53,53,57,51,49,39,11,9,8,7,8,6,5,6,3,4,6,4,5,4,2,3,1,4,1,3,4,2,0,0,0,0,2,1,0,0,0,3
Abbe Fletman,,,0,60,55,59,52,49,48,49,47,46,35,10,9,10,5,8,4,5,7,5,3,5,1,5,2,3,2,2,4,1,1,3,2,0,0,0,0,2,2,0,0,0,3
Kai Scott,,,,0,56,59,56,52,45,46,46,47,34,12,13,8,2,9,6,5,6,5,3,6,5,5,2,1,0,2,4,1,1,4,2,0,0,2,1,0,2,0,0,0,3
Stella Tsai,,,,,1,58,57,55,49,49,48,48,40,13,10,8,6,5,6,5,6,5,4,5,4,1,2,1,1,2,3,2,1,1,1,0,1,3,2,1,0,1,0,0,3
Chris Mallios,,,,,,0,54,51,50,46,47,46,38,8,9,7,1,6,2,4,6,6,2,6,2,1,2,1,1,0,4,1,0,1,2,1,0,0,0,1,2,0,0,0,3
Betsy Wahl,,,,,,,0,51,45,45,46,44,37,10,9,7,4,4,4,6,6,4,1,4,3,3,1,0,0,0,3,2,2,1,2,0,0,1,0,0,1,1,0,0,3
Jodi Lobel,,,,,,,,0,48,46,45,45,39,9,8,8,5,7,7,4,4,6,3,3,6,2,2,0,1,1,1,1,1,2,0,2,0,2,2,0,0,1,0,0,3
Ken Powell,,,,,,,,,0,48,45,44,38,6,1,7,5,4,3,4,2,4,1,3,2,2,4,2,3,2,2,0,1,1,2,3,1,0,1,2,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,0,46,45,36,5,4,3,3,5,4,3,2,1,2,3,3,3,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,1,45,37,7,2,4,1,3,4,2,2,3,2,4,2,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,0,37,6,5,3,2,5,5,2,2,2,3,1,3,2,0,0,0,2,0,2,0,2,1,1,1,2,1,0,0,0,0,0,3
Sandjai Weaver,,,,,,,,,,,,,0,2,1,2,2,0,1,1,1,1,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,0,6,8,5,4,4,7,3,2,2,4,2,1,3,2,1,3,0,2,1,0,1,1,2,2,2,1,0,1,0,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,0,3,2,3,4,4,3,1,5,4,5,2,1,0,1,0,0,2,1,1,0,1,1,1,1,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,0,4,3,2,6,3,6,1,4,1,1,2,2,3,3,2,0,0,0,1,3,0,0,1,1,1,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,0,2,4,4,3,1,3,1,2,1,3,3,4,2,0,1,2,0,1,1,1,2,2,2,0,1,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,0,3,1,1,2,2,1,1,3,1,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,0,2,1,1,4,1,4,0,1,0,2,1,0,1,1,1,0,2,1,2,2,0,0,0,0,0,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,2,2,2,1,2,1,1,2,1,0,2,2,2,1,1,1,1,1,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,1,1,1,0,1,3,2,0,1,0,0,1,0,1,2,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,1,1,2,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,0,1,0,1,0,2,1,1,2,0,0,0,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,0,0,0,1,1,1,0,2,2,0,0,0,0,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,0,1,2,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,1,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,1,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,95,85,73,73,70,68,64,62,60,59,54,54,41,18,17,16,14,11,11,10,10,9,9,9,7,7,6,6,5,5,5,4,4,4,4,4,3,3,3,2,2,1,0,0,3
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Ronald R Donatucci,Ken Powell,Kai Scott,Rainy Papademetriou,Abbe Fletman,Betsy Wahl,Brian T Ortelere,Chris Mallios,Anthony Kyriakakis,Lucretia Clemons,Stella Tsai,Jodi Lobel,Joshua Hill,Jennifer Schultz,Sandjai Weaver,Tracy B Roman,Leon Goodman,Stephanie M Sawyer,Leon A King Ii,Deborah Watson Stokes,Frances Fattah,Daine Grey Jr,Edward William Louden Jr,Lyris Younge,Rania Major,Shanese Johnson,Lynne M Summers,Marissa Brumbach,Mia Roberts Perez,Wayne M D Bennett,Chris Mccabe,Franklin A Bennett Iii,James F Berardinelli,Jon Marshall,Thomas Martin,Vince Giusini,Vincent Furlong,Vincent N Melchiorre,Michael Fanning,Scott Diclaudio,Tangie M Boston,William J Ciancaglini,Sherman Toppin,Starr Marshall Cash,4
Ronald R Donatucci,13,24,21,25,20,17,20,15,15,17,16,15,17,16,16,15,13,14,11,12,10,10,8,7,10,8,6,8,7,5,6,4,6,5,3,5,6,5,5,4,5,4,3,1,4
Ken Powell,,2,18,22,18,18,21,16,16,15,15,16,9,7,11,6,8,7,7,5,3,5,5,7,4,4,2,4,5,2,1,3,2,5,0,2,2,3,3,3,2,2,0,0,4
Kai Scott,,,0,21,24,18,18,21,19,15,18,13,9,6,14,3,4,7,8,3,3,6,1,0,4,0,0,2,5,5,2,1,4,1,1,1,2,3,4,0,2,3,2,1,4
Rainy Papademetriou,,,,0,22,17,22,18,17,14,17,17,11,9,12,7,7,6,7,3,5,7,4,4,4,4,2,4,5,2,1,1,3,2,1,2,3,4,2,3,0,2,0,0,4
Abbe Fletman,,,,,0,18,19,22,19,14,18,13,9,8,14,3,3,6,6,3,1,3,0,2,3,1,2,3,4,1,1,0,1,1,0,0,1,3,2,1,2,2,1,0,4
Betsy Wahl,,,,,,0,16,15,18,16,17,15,7,8,10,4,3,6,6,4,4,1,1,2,4,2,3,4,2,1,0,1,0,1,2,2,1,1,1,0,2,2,2,0,4
Brian T Ortelere,,,,,,,0,16,16,12,16,14,7,5,12,4,5,5,8,3,1,4,3,2,1,3,0,4,3,0,4,0,2,2,1,1,0,4,3,2,0,0,0,0,4
Chris Mallios,,,,,,,,0,17,9,14,12,5,3,9,1,2,3,6,2,0,2,1,0,1,1,0,1,3,0,1,0,1,0,0,1,1,3,4,0,0,3,0,1,4
Anthony Kyriakakis,,,,,,,,,0,14,16,15,5,4,13,2,2,2,5,2,1,0,1,1,3,2,1,3,1,1,2,0,2,1,0,1,1,0,2,0,0,3,1,1,4
Lucretia Clemons,,,,,,,,,,0,13,13,7,6,11,7,2,4,2,5,6,2,1,2,6,5,3,5,3,2,1,2,2,1,2,1,1,1,1,1,3,1,2,0,4
Stella Tsai,,,,,,,,,,,0,13,7,3,13,2,4,4,8,5,3,1,1,1,2,0,2,2,2,1,2,2,1,1,1,1,1,3,0,1,2,1,0,0,4
