col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,All
Kevin M Dougherty,333,764,599,445,299,95,706,478,All
Anne E Lazarus,,95,355,380,91,92,424,373,All
David Wecht,,,81,243,217,51,620,267,All
Christine Donohue,,,,62,84,43,361,318,All
Dwayne D Woodruff,,,,,18,22,243,109,All
John Henry Foradora,,,,,,4,76,63,All
Todd Eagen,,,,,,,9,0,All
Michael Wojcik,,,,,,,,17,All
Total,"1,814","1,128","1,110",850,420,177,"1,090",776,All
,Judge Of The Commonwealth Court - Democrat,,Justice Of The Supreme Court - Democrat,,,,,,1
,Todd Eagen,Michael Wojcik,David Wecht,Kevin M Dougherty,Dwayne D Woodruff,Christine Donohue,Anne E Lazarus,John Henry Foradora,1
Todd Eagen,0,0,59,47,40,7,3,0,1
Michael Wojcik,,0,4,5,3,3,4,1,1
David Wecht,,,3,41,37,4,3,0,1
Kevin M Dougherty,,,,3,39,7,5,2,1
Dwayne D Woodruff,,,,,0,4,2,0,1
Christine Donohue,,,,,,1,3,1,1
Anne E Lazarus,,,,,,,0,1,1
John Henry Foradora,,,,,,,,0,1
Total,68,11,67,60,46,14,8,2,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,2
Kevin M Dougherty,26,22,20,23,18,3,23,24,2
David Wecht,,14,9,5,15,1,35,14,2
Christine Donohue,,,8,11,4,1,12,19,2
Anne E Lazarus,,,,1,5,2,8,16,2
Dwayne D Woodruff,,,,,1,2,13,10,2
John Henry Foradora,,,,,,1,1,2,2
Todd Eagen,,,,,,,1,0,2
Michael Wojcik,,,,,,,,3,2
Total,85,67,45,31,29,6,51,50,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Michael Wojcik,Todd Eagen,3
Kevin M Dougherty,34,33,33,18,17,5,52,38,3
David Wecht,,7,17,12,10,3,19,31,3
Anne E Lazarus,,,5,13,3,3,19,14,3
Christine Donohue,,,,2,2,0,13,15,3
Dwayne D Woodruff,,,,,0,1,4,11,3
John Henry Foradora,,,,,,0,3,3,3
Michael Wojcik,,,,,,,2,0,3
Todd Eagen,,,,,,,,0,3
Total,140,67,46,35,19,8,71,56,3
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,4
Kevin M Dougherty,15,29,11,20,11,2,33,15,4
David Wecht,,8,6,8,10,1,25,15,4
Christine Donohue,,,3,7,0,1,4,14,4
Anne E Lazarus,,,,1,0,0,7,9,4
Dwayne D Woodruff,,,,,1,0,10,2,4
John Henry Foradora,,,,,,1,0,2,4
Todd Eagen,,,,,,,1,0,4
Michael Wojcik,,,,,,,,0,4
Total,72,53,23,22,13,3,42,29,4
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,Anne E Lazarus,John Henry Foradora,Todd Eagen,Michael Wojcik,5
Kevin M Dougherty,16,25,11,18,11,5,29,10,5
David Wecht,,4,6,14,3,2,31,7,5
Christine Donohue,,,5,3,5,2,14,11,5
Dwayne D Woodruff,,,,1,1,0,14,3,5
Anne E Lazarus,,,,,0,2,7,5,5
John Henry Foradora,,,,,,1,3,1,5
Todd Eagen,,,,,,,1,0,5
Michael Wojcik,,,,,,,,3,5
Total,62,46,31,20,14,8,48,24,5
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,6
Kevin M Dougherty,13,24,14,24,25,2,37,20,6
David Wecht,,4,12,10,13,0,41,7,6
Christine Donohue,,,3,9,6,2,25,14,6
Anne E Lazarus,,,,1,6,0,14,11,6
Dwayne D Woodruff,,,,,0,0,20,6,6
John Henry Foradora,,,,,,0,1,1,6
Todd Eagen,,,,,,,0,0,6
Michael Wojcik,,,,,,,,2,6
Total,77,55,43,30,29,2,65,37,6
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,7
,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,Anne E Lazarus,John Henry Foradora,Todd Eagen,Michael Wojcik,7
Kevin M Dougherty,30,50,9,22,13,2,40,16,7
David Wecht,,7,12,20,11,0,54,17,7
Christine Donohue,,,6,3,7,1,12,9,7
Dwayne D Woodruff,,,,1,4,0,16,6,7
Anne E Lazarus,,,,,2,0,9,5,7
John Henry Foradora,,,,,,1,1,0,7
Todd Eagen,,,,,,,0,0,7
Michael Wojcik,,,,,,,,1,7
Total,102,88,29,29,21,3,60,32,7
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,8
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,8
Kevin M Dougherty,17,21,20,22,18,5,23,23,8
David Wecht,,8,15,8,11,2,37,11,8
Christine Donohue,,,7,13,6,1,19,19,8
Anne E Lazarus,,,,4,6,3,8,14,8
Dwayne D Woodruff,,,,,3,0,13,5,8
John Henry Foradora,,,,,,0,1,2,8
Todd Eagen,,,,,,,0,0,8
Michael Wojcik,,,,,,,,0,8
Total,74,59,49,32,26,8,52,35,8
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,9
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,9
Kevin M Dougherty,19,51,36,35,30,5,44,38,9
Anne E Lazarus,,3,26,29,22,9,30,32,9
David Wecht,,,3,18,15,8,34,25,9
Christine Donohue,,,,6,12,4,26,27,9
Dwayne D Woodruff,,,,,0,1,20,18,9
John Henry Foradora,,,,,,0,7,3,9
Todd Eagen,,,,,,,0,0,9
Michael Wojcik,,,,,,,,0,9
Total,116,80,72,69,44,14,67,63,9
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,10
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,10
Kevin M Dougherty,18,23,18,28,12,5,31,19,10
David Wecht,,3,8,12,10,2,38,8,10
Christine Donohue,,,5,11,6,2,15,25,10
Anne E Lazarus,,,,2,2,3,19,10,10
Dwayne D Woodruff,,,,,6,1,12,6,10
John Henry Foradora,,,,,,0,4,2,10
Todd Eagen,,,,,,,1,0,10
Michael Wojcik,,,,,,,,2,10
Total,77,50,47,36,25,8,57,43,10
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,11
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Michael Wojcik,Todd Eagen,11
Anne E Lazarus,10,67,41,46,3,5,46,31,11
Kevin M Dougherty,,8,35,32,8,4,33,35,11
Christine Donohue,,,1,26,8,2,26,24,11
David Wecht,,,,0,6,4,25,19,11
Dwayne D Woodruff,,,,,0,1,7,4,11
John Henry Foradora,,,,,,0,3,3,11
Michael Wojcik,,,,,,,0,0,11
Todd Eagen,,,,,,,,0,11
Total,118,106,64,62,14,8,57,48,11
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,12
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Todd Eagen,Michael Wojcik,12
Kevin M Dougherty,8,47,22,16,13,5,26,26,12
Anne E Lazarus,,5,21,17,12,3,26,19,12
Christine Donohue,,,0,7,2,2,12,14,12
David Wecht,,,,1,4,3,11,9,12
John Henry Foradora,,,,,0,2,11,6,12
Dwayne D Woodruff,,,,,,0,3,4,12
Todd Eagen,,,,,,,1,0,12
Michael Wojcik,,,,,,,,0,12
Total,74,62,30,25,18,8,35,30,12
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,13
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Todd Eagen,Michael Wojcik,13
Anne E Lazarus,22,80,38,38,10,3,52,26,13
Kevin M Dougherty,,10,41,41,10,7,49,29,13
David Wecht,,,1,20,3,7,26,18,13
Christine Donohue,,,,3,3,1,29,15,13
John Henry Foradora,,,,,0,2,11,3,13
Dwayne D Woodruff,,,,,,1,7,1,13
Todd Eagen,,,,,,,0,0,13
Michael Wojcik,,,,,,,,0,13
Total,137,123,62,60,16,12,68,43,13
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,14
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,14
Kevin M Dougherty,15,46,22,14,7,4,32,16,14
Anne E Lazarus,,2,27,15,5,7,32,17,14
Christine Donohue,,,0,9,2,4,20,12,14
David Wecht,,,,1,4,1,16,6,14
