col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Justice Of The Supreme Court - Democrat,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,All
Kevin M Dougherty,"4,034","1,436",881,645,254,113,All
Anne E Lazarus,,186,742,501,165,103,All
Christine Donohue,,,163,310,102,88,All
David Wecht,,,,129,67,40,All
John Henry Foradora,,,,,43,20,All
Dwayne D Woodruff,,,,,,9,All
Total,"6,067","1,913","1,331",994,400,200,All
,Justice Of The Supreme Court - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,1
Kevin M Dougherty,51,26,17,16,9,3,1
Anne E Lazarus,,4,7,13,4,2,1
David Wecht,,,1,5,4,1,1
Christine Donohue,,,,2,0,2,1
John Henry Foradora,,,,,0,0,1
Dwayne D Woodruff,,,,,,1,1
Total,96,34,24,21,10,5,1
,Justice Of The Supreme Court - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,2
Kevin M Dougherty,116,11,7,6,2,0,2
Anne E Lazarus,,2,9,7,2,0,2
Christine Donohue,,,0,6,0,0,2
David Wecht,,,,1,0,0,2
Dwayne D Woodruff,,,,,1,0,2
John Henry Foradora,,,,,,0,2
Total,130,17,11,11,3,0,2
,Justice Of The Supreme Court - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,3
Kevin M Dougherty,202,33,20,17,6,0,3
Anne E Lazarus,,1,10,10,5,1,3
Christine Donohue,,,0,6,0,0,3
David Wecht,,,,0,3,0,3
John Henry Foradora,,,,,1,1,3
Dwayne D Woodruff,,,,,,0,3
Total,252,37,21,20,10,1,3
,Justice Of The Supreme Court - Democrat,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,4
Kevin M Dougherty,51,17,13,10,1,1,4
Anne E Lazarus,,1,11,5,1,0,4
