col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Sherrie Cohen,,,,,,,,,5,32,50,66,57,47,41,18,135,141,121,131,129,106,97,80,105,93,90,132,49,64,48,65,77,36,81,37,67,61,63,55,38,45,35,52,33,53,40,29,43,28,52,32,47,21,25,22,25,27,20,All
Wilson Alexander,,,,,,,,,,10,62,12,47,20,17,17,155,162,132,63,46,146,74,153,36,52,49,34,129,43,52,21,24,58,42,119,23,39,33,40,42,26,50,28,27,34,22,19,28,24,16,11,15,18,26,15,17,14,11,All
Thomas Wyatt,,,,,,,,,,,1,24,70,52,18,16,98,86,68,105,40,74,106,78,37,64,55,38,71,51,73,23,28,90,43,53,27,43,32,52,74,32,78,34,40,27,28,19,35,30,23,16,23,25,24,20,33,21,19,All
Helen Gym,,,,,,,,,,,,6,33,41,19,17,74,77,58,75,85,45,56,35,73,52,68,72,27,36,43,27,36,30,62,16,31,47,45,30,21,42,26,33,22,31,25,29,25,29,45,26,32,25,14,20,16,20,13,All
Carla M Cain,,,,,,,,,,,,,2,14,11,21,71,80,50,92,41,44,113,70,41,63,64,48,46,49,66,15,27,65,47,30,8,48,57,43,60,45,65,33,44,39,15,30,29,35,39,31,26,12,22,16,18,18,9,All
Paul Steinke,,,,,,,,,,,,,,2,19,10,73,64,47,54,55,38,48,40,37,49,45,33,27,30,36,26,22,27,29,25,28,41,20,33,21,33,30,18,26,19,29,11,28,20,21,8,19,16,14,14,26,10,13,All
Frank Rizzo,,,,,,,,,,,,,,,2,6,45,45,36,46,37,28,46,43,36,26,39,47,24,30,11,18,13,19,41,19,23,33,33,28,22,24,17,24,22,19,18,18,20,19,22,13,24,12,21,15,10,11,17,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,33,41,24,26,23,26,31,26,26,25,19,20,16,16,10,8,15,20,17,17,12,14,17,27,15,15,18,17,23,20,11,18,17,20,21,15,13,10,15,10,12,8,8,All
Ken Powell,,,,,,,,,,,,,,,,,16,523,379,287,326,260,220,247,311,295,210,209,208,187,171,253,205,186,85,174,168,93,70,90,71,57,78,56,69,53,51,63,74,46,38,35,44,40,47,26,48,24,28,All
Tracy B Roman,,,,,,,,,,,,,,,,,,17,397,295,330,295,251,224,292,303,215,235,181,173,182,250,192,172,102,185,161,81,105,79,71,61,70,80,58,60,45,58,54,56,54,38,53,38,43,27,38,30,33,All
Lyris Younge,,,,,,,,,,,,,,,,,,,5,284,248,251,196,188,213,217,98,226,164,56,73,159,102,64,83,160,165,64,71,51,55,55,56,45,54,39,33,51,41,32,38,26,37,40,21,25,32,26,24,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,4,253,163,222,131,206,270,112,247,89,82,118,154,121,102,95,75,158,100,94,85,93,69,100,68,61,70,47,55,52,52,50,43,53,43,31,26,43,32,36,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,6,108,167,82,327,267,215,252,44,150,126,257,200,119,123,38,175,80,83,56,51,73,25,74,60,47,37,68,47,43,45,31,44,44,27,22,24,30,29,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,16,102,181,101,120,59,96,189,48,61,82,91,87,51,169,76,46,50,56,49,27,76,31,52,39,42,24,39,34,33,16,31,23,32,21,38,17,25,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,12,139,143,196,101,166,88,77,109,105,53,114,87,74,109,74,96,71,88,62,109,61,55,52,46,43,58,50,65,41,49,32,34,21,36,28,33,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,4,63,56,107,69,198,81,68,27,34,65,76,164,21,83,71,88,65,54,68,63,59,42,43,39,59,50,37,25,32,26,42,22,31,17,11,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,0,248,182,220,30,137,123,246,193,113,94,21,166,63,60,46,28,58,34,47,56,38,31,41,45,43,43,38,42,40,28,20,19,27,26,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,1,138,171,47,124,175,227,160,161,53,34,148,44,47,33,68,38,77,25,37,32,35,33,21,25,43,21,30,23,14,18,19,12,23,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,2,109,44,170,130,133,141,129,127,42,41,93,95,55,72,73,38,80,55,65,40,58,74,63,51,42,57,45,50,22,27,29,28,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,65,36,155,106,22,129,21,163,86,84,66,36,72,24,69,33,56,28,61,47,40,45,46,58,43,30,26,13,39,30,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,77,87,19,54,75,34,157,19,52,47,59,50,59,59,38,39,32,70,16,31,25,20,42,13,13,26,42,28,19,13,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,152,111,151,133,81,36,32,62,68,65,51,74,36,58,45,42,54,34,62,38,25,62,29,24,37,42,26,22,18,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103,123,192,39,46,27,33,35,30,69,54,90,22,32,25,63,12,19,20,27,46,16,10,6,40,18,12,10,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,175,100,43,11,157,18,21,12,18,20,14,20,17,11,16,26,14,20,19,18,10,23,15,10,9,5,16,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,49,16,91,42,31,51,29,55,22,23,24,39,43,21,36,18,13,45,16,26,29,34,13,15,18,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,33,53,19,34,24,53,80,18,103,23,32,40,30,23,25,20,20,10,18,20,26,10,21,7,14,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,31,40,75,88,46,34,68,27,80,45,50,26,57,52,40,57,41,54,41,36,30,14,41,16,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,38,26,28,37,18,50,21,25,18,23,14,28,18,16,8,13,11,16,8,24,12,9,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,32,24,19,20,23,22,21,17,21,22,22,13,16,13,19,27,18,10,15,16,15,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,76,39,57,37,52,54,55,41,34,53,39,36,26,35,30,30,16,30,21,17,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,45,58,27,74,47,49,30,38,54,37,45,37,45,24,29,29,22,28,21,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,41,36,44,53,67,36,30,38,44,31,17,22,15,54,17,37,10,19,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,61,35,29,31,29,21,35,25,19,13,22,24,26,18,17,13,19,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,42,36,42,53,30,28,38,48,65,30,25,26,49,17,27,13,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,40,31,30,13,19,19,25,17,15,13,11,13,30,14,10,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,51,26,36,50,33,38,31,39,25,23,21,16,30,14,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,30,20,43,43,31,13,26,31,29,14,25,13,10,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,32,28,29,39,23,34,19,31,26,13,20,16,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,23,26,28,44,18,20,17,45,31,14,17,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,24,17,11,19,10,18,13,10,16,15,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,26,25,31,26,27,19,22,17,13,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,20,21,26,29,13,19,11,13,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,41,19,7,18,17,21,9,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,15,9,35,11,13,6,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,12,18,12,18,8,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,13,16,15,13,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,5,15,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,10,7,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,10,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,040","1,031",709,685,668,573,527,406,361,318,257,229,226,185,151,92,839,836,607,573,552,527,507,463,460,459,459,416,367,357,335,328,323,321,301,278,245,234,234,224,217,209,195,194,182,174,165,158,156,151,137,134,131,116,116,111,105,83,81,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,William K Greenlee,Sherrie Cohen,Allan Domb,Carla M Cain,Wilson Alexander,Thomas Wyatt,Ed Neilson,Paul Steinke,Frank Rizzo,Helen Gym,Marnie Aument Loughrey,Tracy B Roman,Ken Powell,Daine Grey Jr,Kai Scott,Frances Fattah,Lyris Younge,Jennifer Schultz,Stephanie M Sawyer,Abbe Fletman,Leon Goodman,Thomas Martin,Scott Diclaudio,Jon Marshall,Michael Fanning,Rainy Papademetriou,Deborah Watson Stokes,Mia Roberts Perez,Brian T Ortelere,Joshua Hill,Vincent Furlong,Chris Mallios,Edward William Louden Jr,James F Berardinelli,Shanese Johnson,Vincent N Melchiorre,Lucretia Clemons,Lynne M Summers,Stella Tsai,Leon A King Ii,Rania Major,Sherman Toppin,Tangie M Boston,Vince Giusini,Wayne M D Bennett,Anthony Kyriakakis,Franklin A Bennett Iii,Marissa Brumbach,William J Ciancaglini,Betsy Wahl,Jodi Lobel,Sandjai Weaver,Chris Mccabe,Starr Marshall Cash,1
Derek S Green,3,5,4,6,5,3,2,3,3,4,4,1,2,2,2,0,10,8,4,3,7,2,7,3,4,5,5,4,4,1,6,3,0,2,3,2,1,3,2,1,1,1,2,2,2,3,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Blondell Reynolds Brown,,0,11,7,7,9,10,4,4,3,1,6,3,3,4,0,9,10,13,12,8,11,7,9,9,1,5,5,1,7,2,5,7,2,3,3,5,1,1,2,4,2,3,1,1,1,2,1,2,2,2,1,0,1,1,0,1,0,0,1
W Wilson Goode Jr,,,1,9,3,8,6,3,2,2,2,4,1,4,4,0,8,8,8,11,9,8,1,8,7,3,5,5,1,6,3,3,6,1,2,2,3,0,1,0,5,1,0,0,1,1,2,2,0,1,0,1,0,1,0,1,0,0,0,1
Isaiah Thomas,,,,0,3,7,3,4,3,3,4,3,2,2,3,1,8,5,4,8,10,5,5,5,1,6,7,1,1,4,4,4,3,1,6,2,1,2,2,4,1,3,3,2,2,2,2,3,1,2,0,2,2,2,1,1,0,0,0,1
Jenne Ayers,,,,,0,2,4,1,3,4,1,0,0,2,2,1,8,8,9,4,2,6,7,5,5,5,2,6,5,2,3,2,2,3,1,0,1,4,4,2,0,1,1,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
William K Greenlee,,,,,,0,4,3,2,1,1,4,2,1,1,0,5,3,6,8,8,5,3,4,4,3,4,2,1,5,2,2,5,1,2,2,2,1,1,2,4,2,1,0,0,0,2,1,1,1,1,2,0,1,1,0,0,0,0,1
Sherrie Cohen,,,,,,,0,1,2,2,1,4,3,2,1,1,7,7,9,7,3,6,3,8,5,2,3,4,0,5,1,4,4,0,2,3,4,0,1,2,4,3,3,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
Allan Domb,,,,,,,,0,3,0,4,0,3,0,1,0,2,3,5,4,4,2,3,0,2,3,4,1,2,1,3,1,1,2,2,2,0,2,1,1,1,2,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1
Carla M Cain,,,,,,,,,0,1,3,0,1,1,0,1,4,3,6,0,1,2,4,1,3,3,1,1,3,1,3,2,1,3,1,4,0,2,3,2,0,1,2,2,1,0,1,1,2,1,1,1,1,0,1,0,1,0,0,1
Wilson Alexander,,,,,,,,,,0,0,1,0,1,1,0,5,5,1,2,2,1,3,3,1,4,3,2,3,1,3,3,0,2,2,1,2,1,2,1,0,0,1,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1
Thomas Wyatt,,,,,,,,,,,0,0,3,2,0,0,4,3,4,0,3,2,4,1,2,4,4,1,2,0,2,0,0,2,2,3,0,2,1,1,0,1,0,1,2,1,2,0,1,2,1,1,0,1,0,0,0,0,0,1
Ed Neilson,,,,,,,,,,,,0,0,0,1,0,4,3,3,5,4,3,2,4,3,0,2,2,0,4,0,2,3,0,1,1,3,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Paul Steinke,,,,,,,,,,,,,0,0,0,0,3,3,4,2,2,3,2,2,1,2,3,1,1,1,1,0,1,2,2,2,1,1,0,1,1,2,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,0,0,0,2,2,3,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,0,0,2,3,3,4,2,2,1,3,3,0,1,2,0,2,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,1,12,10,5,6,8,8,7,8,9,5,9,5,5,5,3,4,4,3,2,4,4,5,3,3,2,3,2,1,2,1,1,0,2,0,1,1,2,0,0,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,0,10,8,4,10,7,7,7,6,6,9,6,5,3,3,5,3,4,2,3,3,2,1,3,2,1,1,3,1,2,2,1,2,1,0,0,1,0,1,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,8,4,9,8,8,10,4,3,7,3,6,3,2,6,3,2,3,3,4,3,3,4,2,1,2,1,1,1,1,2,1,2,1,1,0,1,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,1,8,7,3,9,5,1,5,4,1,6,2,3,6,0,2,1,3,0,0,0,5,2,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,5,5,6,3,4,8,1,0,4,4,4,4,1,5,2,2,2,1,2,3,2,1,1,2,3,2,2,1,1,0,2,0,1,1,1,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,0,3,7,5,4,3,7,3,5,1,1,6,2,3,2,2,3,1,1,3,2,0,0,2,0,2,1,2,1,1,1,0,0,1,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,3,5,4,5,2,3,2,4,2,1,3,4,2,2,4,3,3,0,1,2,2,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,4,4,0,5,2,4,5,1,2,2,4,0,2,1,4,2,1,1,2,2,0,2,0,0,0,0,1,0,0,1,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,1,5,2,2,5,2,0,2,4,1,2,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,0,4,2,1,3,3,2,0,4,4,2,0,3,1,2,1,1,2,2,0,1,0,1,1,1,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,4,5,2,2,5,3,3,1,1,2,2,2,1,2,3,3,3,2,1,3,1,1,0,2,0,1,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,0,4,2,0,0,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,4,0,2,0,3,3,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,0,2,1,4,1,0,2,5,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,2,2,1,3,4,1,1,0,1,2,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,2,3,0,2,2,1,2,3,2,1,2,1,3,0,1,0,0,1,1,0,1,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3,1,0,1,4,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,4,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,3,0,2,1,1,2,2,1,2,1,1,0,1,0,1,1,1,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,0,1,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,23,21,18,17,13,13,12,8,8,8,7,6,6,5,5,1,21,19,18,17,15,14,13,12,11,11,11,10,8,8,8,7,7,6,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
