col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,1
Kevin M Dougherty,20,28,18,16,7,1,32,17,14,8,9,8,1
Anne E Lazarus,,1,17,9,6,2,14,16,12,8,7,4,1
Christine Donohue,,,0,3,3,1,21,9,9,6,4,2,1
David Wecht,,,,2,4,0,10,7,4,3,6,2,1
Dwayne D Woodruff,,,,,0,0,2,2,6,2,3,3,1
John Henry Foradora,,,,,,1,3,1,0,0,1,0,1
Anthony Clark,,,,,,,3,5,6,4,3,1,1
Carol A Jenkins,,,,,,,,0,4,4,4,2,1
Tracey L Gordon,,,,,,,,,1,2,2,1,1
Lisa M Deeley,,,,,,,,,,0,0,2,1
Will Mega,,,,,,,,,,,0,1,1
Omar Sabir,,,,,,,,,,,,0,1
Total,78,35,30,24,10,4,47,20,17,12,12,11,1
,City Commissioners - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,2
,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,2
Anthony Clark,3,17,1,4,7,1,23,25,29,11,5,4,2
Omar Sabir,,0,4,2,3,4,20,11,11,14,11,4,2
Tracey L Gordon,,,1,0,5,1,13,7,2,6,2,3,2
Will Mega,,,,1,0,2,7,9,6,2,1,0,2
Carol A Jenkins,,,,,0,0,12,8,3,5,3,4,2
Lisa M Deeley,,,,,,0,5,6,2,5,2,2,2
Kevin M Dougherty,,,,,,,7,19,8,16,10,5,2
Christine Donohue,,,,,,,,3,5,10,8,2,2
David Wecht,,,,,,,,,6,9,1,1,2
Anne E Lazarus,,,,,,,,,,2,3,4,2
Dwayne D Woodruff,,,,,,,,,,,1,2,2
John Henry Foradora,,,,,,,,,,,,0,2
Total,67,33,19,17,16,9,59,46,46,28,14,9,2
,City Commissioners - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,3
,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,3
Anthony Clark,6,16,4,11,3,2,36,39,25,21,4,2,3
Omar Sabir,,1,5,0,1,1,9,7,4,13,0,2,3
Tracey L Gordon,,,3,1,3,0,11,2,6,8,1,1,3
Will Mega,,,,1,1,0,11,9,11,4,2,1,3
Carol A Jenkins,,,,,0,2,9,2,5,5,2,1,3
Lisa M Deeley,,,,,,1,4,2,3,2,0,1,3
Kevin M Dougherty,,,,,,,8,15,23,21,4,2,3
David Wecht,,,,,,,,6,13,14,1,1,3
Christine Donohue,,,,,,,,,2,15,2,0,3
Anne E Lazarus,,,,,,,,,,3,1,3,3
John Henry Foradora,,,,,,,,,,,1,0,3
Dwayne D Woodruff,,,,,,,,,,,,1,3
Total,83,26,19,19,10,7,62,51,44,34,6,5,3
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,4
Kevin M Dougherty,11,30,15,21,7,5,35,16,21,12,7,8,4
Anne E Lazarus,,1,16,17,8,3,20,15,15,9,7,6,4
David Wecht,,,5,6,2,3,24,11,5,4,4,4,4
Christine Donohue,,,,0,2,5,15,10,8,7,5,5,4
Dwayne D Woodruff,,,,,0,2,7,4,4,4,1,2,4
John Henry Foradora,,,,,,0,5,3,4,6,1,1,4
Anthony Clark,,,,,,,2,13,7,6,4,2,4
Omar Sabir,,,,,,,,0,5,1,4,1,4
Tracey L Gordon,,,,,,,,,2,4,1,1,4
Carol A Jenkins,,,,,,,,,,0,0,4,4
Will Mega,,,,,,,,,,,0,1,4
Lisa M Deeley,,,,,,,,,,,,0,4
Total,80,46,42,31,13,11,60,29,26,17,12,10,4
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,5
Kevin M Dougherty,9,22,20,8,7,1,22,15,11,9,10,4,5
Anne E Lazarus,,3,15,10,1,0,14,6,8,7,7,1,5
Christine Donohue,,,2,6,4,0,18,6,8,6,5,3,5
David Wecht,,,,6,3,1,15,3,2,5,4,5,5
Dwayne D Woodruff,,,,,1,1,5,3,2,1,1,2,5
John Henry Foradora,,,,,,2,1,1,0,0,0,1,5
Anthony Clark,,,,,,,3,4,2,7,3,2,5
Lisa M Deeley,,,,,,,,0,3,2,1,1,5
Tracey L Gordon,,,,,,,,,0,0,4,1,5
Omar Sabir,,,,,,,,,,1,1,0,5
Carol A Jenkins,,,,,,,,,,,0,2,5
Will Mega,,,,,,,,,,,,1,5
Total,61,34,33,30,10,4,43,16,15,14,11,9,5
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,6
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Will Mega,Omar Sabir,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,6
Kevin M Dougherty,8,31,20,18,6,6,31,12,14,11,9,8,6
Anne E Lazarus,,3,12,11,2,3,11,8,7,6,4,7,6
David Wecht,,,4,4,3,1,17,9,7,3,4,3,6
Christine Donohue,,,,5,2,0,12,5,3,3,4,4,6
Dwayne D Woodruff,,,,,0,0,4,2,6,1,0,1,6
John Henry Foradora,,,,,,0,1,2,0,2,2,0,6
Anthony Clark,,,,,,,1,7,8,3,3,0,6
Will Mega,,,,,,,,1,6,0,1,0,6
Omar Sabir,,,,,,,,,1,0,0,2,6
Carol A Jenkins,,,,,,,,,,0,2,3,6
Tracey L Gordon,,,,,,,,,,,2,2,6
Lisa M Deeley,,,,,,,,,,,,0,6
Total,72,37,33,27,8,7,42,21,20,12,12,9,6
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,7
Kevin M Dougherty,19,19,14,14,7,6,27,17,10,10,6,6,7
Christine Donohue,,3,10,5,3,3,22,7,6,4,2,6,7
David Wecht,,,2,4,1,2,11,3,3,3,3,2,7
Anne E Lazarus,,,,3,5,0,11,7,3,2,3,1,7
Dwayne D Woodruff,,,,,0,0,3,1,3,1,2,3,7
John Henry Foradora,,,,,,1,3,1,1,2,0,1,7
Anthony Clark,,,,,,,1,7,5,3,1,3,7
Carol A Jenkins,,,,,,,,1,3,1,2,0,7
Tracey L Gordon,,,,,,,,,0,0,1,1,7
Omar Sabir,,,,,,,,,,0,0,2,7
Lisa M Deeley,,,,,,,,,,,1,1,7
Will Mega,,,,,,,,,,,,1,7
Total,76,35,25,20,9,8,41,19,12,11,9,9,7
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,8
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,8
Kevin M Dougherty,22,25,24,34,12,3,46,16,14,18,13,7,8
David Wecht,,6,11,15,1,1,30,8,11,6,3,5,8
Christine Donohue,,,3,15,7,3,30,8,12,11,9,5,8
Anne E Lazarus,,,,0,7,3,22,13,10,12,9,4,8
Dwayne D Woodruff,,,,,2,0,9,5,5,2,3,3,8
John Henry Foradora,,,,,,1,2,4,2,2,1,0,8
Anthony Clark,,,,,,,1,10,11,9,6,4,8
Omar Sabir,,,,,,,,1,4,1,0,2,8
Lisa M Deeley,,,,,,,,,0,2,2,1,8
Tracey L Gordon,,,,,,,,,,0,4,1,8
Carol A Jenkins,,,,,,,,,,,1,0,8
Will Mega,,,,,,,,,,,,0,8
Total,102,52,50,44,16,9,72,25,23,23,19,12,8
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,9
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,9
Kevin M Dougherty,13,18,19,5,4,3,22,15,9,5,5,3,9
Anne E Lazarus,,3,15,5,3,2,15,10,6,7,3,1,9
Christine Donohue,,,0,1,5,1,18,7,6,5,6,4,9
David Wecht,,,,4,2,0,15,5,1,1,1,0,9
Dwayne D Woodruff,,,,,0,0,4,4,1,2,2,1,9
John Henry Foradora,,,,,,0,1,2,0,0,2,1,9
Anthony Clark,,,,,,,4,12,4,3,2,2,9
Omar Sabir,,,,,,,,1,2,1,0,1,9
Tracey L Gordon,,,,,,,,,0,1,1,0,9
Carol A Jenkins,,,,,,,,,,0,1,0,9
Will Mega,,,,,,,,,,,0,1,9
Lisa M Deeley,,,,,,,,,,,,0,9
Total,54,29,28,22,7,4,48,23,9,8,7,4,9
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,10
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,10
Kevin M Dougherty,19,16,8,8,5,3,16,12,13,9,6,5,10
Anne E Lazarus,,1,3,3,3,3,8,6,3,3,4,2,10
Christine Donohue,,,3,4,1,0,11,4,3,3,2,3,10
David Wecht,,,,2,1,0,10,3,2,2,2,3,10
John Henry Foradora,,,,,2,0,3,1,2,2,1,1,10
Dwayne D Woodruff,,,,,,0,2,0,1,1,0,1,10
Anthony Clark,,,,,,,0,3,2,4,2,5,10
Tracey L Gordon,,,,,,,,0,1,6,1,0,10
Lisa M Deeley,,,,,,,,,0,1,2,3,10
Carol A Jenkins,,,,,,,,,,0,0,0,10
Omar Sabir,,,,,,,,,,,0,0,10
Will Mega,,,,,,,,,,,,0,10
Total,61,20,19,15,8,3,27,16,15,12,8,8,10
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,11
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Will Mega,11
Kevin M Dougherty,5,4,2,1,2,1,10,9,4,2,1,2,11
Anne E Lazarus,,1,3,0,2,1,2,5,2,4,2,1,11
Christine Donohue,,,2,1,0,1,2,2,1,3,1,0,11
David Wecht,,,,2,0,0,4,0,0,0,1,0,11
Dwayne D Woodruff,,,,,0,0,0,0,2,0,1,1,11
John Henry Foradora,,,,,,0,0,1,0,2,1,0,11
Anthony Clark,,,,,,,0,2,1,1,0,2,11
Tracey L Gordon,,,,,,,,0,1,3,0,0,11
Omar Sabir,,,,,,,,,1,0,1,1,11
Carol A Jenkins,,,,,,,,,,0,1,0,11
Lisa M Deeley,,,,,,,,,,,0,0,11
Will Mega,,,,,,,,,,,,0,11
Total,24,10,9,8,2,2,15,13,6,5,3,3,11
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,12
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Carol A Jenkins,12
Kevin M Dougherty,16,14,26,13,5,4,26,13,12,11,7,10,12
David Wecht,,7,12,8,1,1,19,9,6,3,3,4,12
Anne E Lazarus,,,4,11,2,2,15,11,8,6,5,9,12
Christine Donohue,,,,3,3,3,11,7,6,3,7,4,12
Dwayne D Woodruff,,,,,0,1,3,3,1,0,1,2,12
John Henry Foradora,,,,,,0,2,0,2,2,2,1,12
Anthony Clark,,,,,,,1,6,5,4,3,2,12
Lisa M Deeley,,,,,,,,0,2,2,2,4,12
Tracey L Gordon,,,,,,,,,1,3,3,2,12
Omar Sabir,,,,,,,,,,0,0,1,12
Will Mega,,,,,,,,,,,0,0,12
Carol A Jenkins,,,,,,,,,,,,0,12
Total,68,39,38,30,7,6,43,20,18,14,13,11,12
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,13
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,13
Kevin M Dougherty,22,26,20,17,4,1,19,19,17,15,9,4,13
Anne E Lazarus,,0,16,11,2,1,7,10,13,17,8,3,13
Christine Donohue,,,3,9,3,0,10,9,10,11,4,4,13
David Wecht,,,,4,3,0,12,6,12,3,3,4,13
John Henry Foradora,,,,,0,0,3,2,2,1,0,1,13
Dwayne D Woodruff,,,,,,0,0,0,0,0,1,1,13
Anthony Clark,,,,,,,2,5,8,2,1,2,13
Carol A Jenkins,,,,,,,,1,3,8,1,0,13
Tracey L Gordon,,,,,,,,,0,4,1,1,13
Lisa M Deeley,,,,,,,,,,0,3,0,13
Omar Sabir,,,,,,,,,,,0,1,13
Will Mega,,,,,,,,,,,,0,13
Total,73,34,33,29,7,1,28,24,19,18,11,8,13
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,14
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,14
Kevin M Dougherty,20,23,13,9,7,4,17,15,8,6,5,2,14
Anne E Lazarus,,2,7,9,5,2,13,10,6,5,4,1,14
Christine Donohue,,,0,3,1,2,7,5,3,2,1,1,14
David Wecht,,,,2,0,0,5,3,3,1,2,0,14
John Henry Foradora,,,,,0,0,3,5,2,1,1,1,14
Dwayne D Woodruff,,,,,,0,3,3,0,2,0,0,14
Anthony Clark,,,,,,,1,5,1,2,3,1,14
Carol A Jenkins,,,,,,,,0,5,3,0,0,14
Lisa M Deeley,,,,,,,,,0,0,1,0,14
Tracey L Gordon,,,,,,,,,,0,0,0,14
Will Mega,,,,,,,,,,,0,0,14
Omar Sabir,,,,,,,,,,,,0,14
Total,59,31,18,13,9,4,21,16,10,8,5,3,14
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,15
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,15
Kevin M Dougherty,13,25,27,18,5,4,40,20,17,16,14,6,15
David Wecht,,2,10,12,1,0,31,5,10,5,3,8,15
Anne E Lazarus,,,1,10,3,3,14,11,10,6,8,2,15
Christine Donohue,,,,1,2,1,17,8,3,7,2,4,15
John Henry Foradora,,,,,0,0,2,2,1,2,0,0,15
Dwayne D Woodruff,,,,,,0,2,2,1,1,2,1,15
Anthony Clark,,,,,,,3,5,13,6,2,4,15
Tracey L Gordon,,,,,,,,1,2,2,4,3,15
Lisa M Deeley,,,,,,,,,1,4,0,0,15
Carol A Jenkins,,,,,,,,,,1,2,1,15
Omar Sabir,,,,,,,,,,,2,0,15
Will Mega,,,,,,,,,,,,0,15
Total,89,45,32,31,8,5,63,25,21,18,16,9,15
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,16
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,16
Kevin M Dougherty,6,25,18,13,6,5,20,15,12,13,8,9,16
Anne E Lazarus,,1,15,12,3,5,10,14,10,9,5,5,16
David Wecht,,,1,7,4,2,13,8,10,5,6,4,16
Christine Donohue,,,,2,4,3,8,9,3,5,5,4,16
Dwayne D Woodruff,,,,,1,0,5,3,1,0,2,2,16
John Henry Foradora,,,,,,0,1,5,1,2,1,2,16
Anthony Clark,,,,,,,1,2,7,3,3,3,16
Tracey L Gordon,,,,,,,,0,1,5,4,3,16
Lisa M Deeley,,,,,,,,,0,5,0,1,16
Carol A Jenkins,,,,,,,,,,0,0,1,16
Will Mega,,,,,,,,,,,1,0,16
Omar Sabir,,,,,,,,,,,,0,16
Total,59,34,32,26,10,8,30,21,16,15,15,11,16
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,17
