col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Allan Domb,Ed Neilson,Frank Rizzo,Sherrie Cohen,William K Greenlee,Paul Steinke,Derek S Green,Helen Gym,Thomas Wyatt,Blondell Reynolds Brown,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,All
Allan Domb,161,705,589,594,512,619,299,414,419,271,204,236,134,177,130,137,662,595,All
Ed Neilson,,134,427,438,626,386,266,311,238,316,329,85,219,66,51,85,499,450,All
Frank Rizzo,,,74,332,334,292,198,234,199,138,119,140,136,111,80,98,424,445,All
Sherrie Cohen,,,,30,393,332,187,358,178,242,124,189,105,167,63,91,450,371,All
William K Greenlee,,,,,16,263,290,240,147,345,170,85,229,69,42,62,455,340,All
Paul Steinke,,,,,,15,255,331,402,103,232,125,92,86,61,87,369,412,All
Derek S Green,,,,,,,45,133,270,213,199,198,160,96,179,77,428,307,All
Helen Gym,,,,,,,,34,186,157,144,143,152,117,41,103,359,281,All
Thomas Wyatt,,,,,,,,,18,66,168,133,61,92,100,70,295,294,All
Blondell Reynolds Brown,,,,,,,,,,18,106,77,211,64,51,61,311,199,All
Isaiah Thomas,,,,,,,,,,,14,44,146,21,20,23,222,175,All
Jenne Ayers,,,,,,,,,,,,12,40,195,141,101,244,254,All
W Wilson Goode Jr,,,,,,,,,,,,,3,26,22,12,206,151,All
Carla M Cain,,,,,,,,,,,,,,12,65,82,146,190,All
Wilson Alexander,,,,,,,,,,,,,,,11,34,148,152,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,2,114,154,All
Todd Eagen,,,,,,,,,,,,,,,,,64,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,71,All
Total,"1,920","1,614","1,212","1,143","1,121","1,080",978,925,800,690,659,591,484,428,350,314,"1,422","1,320",All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
