col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,William K Greenlee,Jenne Ayers,Ed Neilson,Wilson Alexander,Sherrie Cohen,Carla M Cain,Thomas Wyatt,Helen Gym,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,All
Sharon Williams Losier,22,275,255,145,74,63,42,26,291,246,167,162,126,164,206,134,157,151,91,86,81,67,47,33,All
Christine Hope,,17,179,68,95,62,49,43,174,229,164,174,143,154,110,131,71,148,105,93,83,64,50,31,All
Joffie C Pittman,,,12,114,34,29,22,26,193,175,131,104,78,137,130,113,110,115,53,51,35,41,24,20,All
Matthew Perks,,,,9,18,23,24,14,166,79,58,58,64,51,112,42,103,28,38,36,23,23,23,11,All
Christian Dicicco,,,,,6,24,19,17,69,87,44,54,81,50,45,34,26,48,37,24,45,39,33,19,All
Gary S Silver,,,,,,4,29,14,56,63,42,42,68,39,39,22,38,36,47,54,23,24,22,20,All
Franklin A Bennett Iii,,,,,,,3,5,52,47,44,42,34,35,27,28,29,23,18,30,24,19,16,17,All
Daniel R Sulman,,,,,,,,1,37,37,28,31,28,37,15,20,12,23,15,11,20,18,17,11,All
Derek S Green,,,,,,,,,48,173,91,110,117,117,144,85,159,52,53,83,46,53,36,50,All
Blondell Reynolds Brown,,,,,,,,,,20,223,177,112,234,72,178,41,154,55,36,75,46,54,58,All
W Wilson Goode Jr,,,,,,,,,,,12,157,70,152,38,112,27,107,31,23,52,32,56,11,All
Isaiah Thomas,,,,,,,,,,,,31,76,103,42,71,34,75,26,43,61,47,40,12,All
Allan Domb,,,,,,,,,,,,,36,61,67,44,53,41,55,72,51,59,28,22,All
William K Greenlee,,,,,,,,,,,,,,6,28,174,23,113,32,19,33,27,30,46,All
Jenne Ayers,,,,,,,,,,,,,,,12,13,122,49,60,50,42,24,19,20,All
Ed Neilson,,,,,,,,,,,,,,,,38,25,95,22,18,19,17,14,47,All
Wilson Alexander,,,,,,,,,,,,,,,,,18,23,35,47,18,14,15,10,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,6,48,24,48,21,27,13,All
Carla M Cain,,,,,,,,,,,,,,,,,,,6,46,29,20,19,17,All
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,4,20,32,10,13,All
Helen Gym,,,,,,,,,,,,,,,,,,,,,14,31,18,12,All
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,2,16,7,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,7,8,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,664,497,447,276,194,170,121,88,602,521,374,371,353,339,332,304,267,240,179,176,169,136,132,92,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Blondell Reynolds Brown,Isaiah Thomas,Derek S Green,Allan Domb,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Helen Gym,Paul Steinke,Thomas Wyatt,Wilson Alexander,Carla M Cain,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Blondell Reynolds Brown,2,10,4,5,5,8,9,6,6,5,1,1,2,4,1,0,9,6,4,4,6,3,1,1,1
Isaiah Thomas,,2,5,4,1,5,4,4,5,4,3,1,0,3,0,0,9,5,5,4,4,4,0,2,1
Derek S Green,,,1,4,4,3,4,2,2,3,5,3,2,1,1,0,6,6,5,4,2,4,2,1,1
Allan Domb,,,,2,3,1,4,3,3,2,2,1,3,0,2,0,6,6,3,4,4,2,1,0,1
Jenne Ayers,,,,,1,1,1,3,2,2,2,2,3,0,1,0,8,5,2,4,4,1,0,0,1
W Wilson Goode Jr,,,,,,1,7,3,4,0,0,1,2,2,1,0,5,4,4,1,2,1,2,1,1
William K Greenlee,,,,,,,0,4,2,2,0,1,1,2,1,0,4,4,3,3,2,1,2,0,1
Sherrie Cohen,,,,,,,,0,5,2,1,0,2,0,1,0,7,6,1,0,5,2,0,0,1
Helen Gym,,,,,,,,,0,1,1,0,1,0,2,0,7,4,1,1,5,2,0,0,1
Paul Steinke,,,,,,,,,,0,2,1,1,3,1,0,2,2,0,1,2,1,0,1,1
Thomas Wyatt,,,,,,,,,,,0,2,2,0,0,0,3,3,3,1,0,4,0,0,1
Wilson Alexander,,,,,,,,,,,,3,2,1,0,0,3,3,2,2,1,1,1,0,1
Carla M Cain,,,,,,,,,,,,,0,0,1,0,3,5,0,1,2,2,1,0,1
Ed Neilson,,,,,,,,,,,,,,0,0,0,2,1,1,2,1,1,0,1,1
Frank Rizzo,,,,,,,,,,,,,,,0,0,2,3,0,1,2,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,11,6,4,9,3,0,0,1
Christine Hope,,,,,,,,,,,,,,,,,,0,2,1,7,3,2,0,1
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,3,0,1,0,0,1
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,21,19,18,15,15,14,11,10,9,9,9,9,7,5,3,0,21,15,12,12,11,7,3,3,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Sharon Williams Losier,Christine Hope,Matthew Perks,Joffie C Pittman,Franklin A Bennett Iii,Gary S Silver,Christian Dicicco,Daniel R Sulman,Blondell Reynolds Brown,Derek S Green,Wilson Alexander,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,Allan Domb,Ed Neilson,Helen Gym,William K Greenlee,Carla M Cain,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,2
Sharon Williams Losier,4,19,16,10,5,3,3,0,14,19,13,14,13,8,7,6,6,8,6,2,7,4,5,0,2
Christine Hope,,1,11,5,3,3,4,2,17,17,9,16,4,11,7,7,7,9,6,4,4,2,6,0,2
Matthew Perks,,,0,10,4,2,3,2,13,20,11,9,9,3,7,9,4,6,4,2,6,3,3,1,2
Joffie C Pittman,,,,1,1,2,2,3,12,12,9,7,9,6,4,3,3,6,1,3,2,4,1,3,2
Franklin A Bennett Iii,,,,,1,2,3,0,6,5,3,4,1,5,2,3,3,2,0,2,4,3,2,0,2
Gary S Silver,,,,,,0,0,2,6,3,4,2,2,4,4,1,1,1,4,3,4,2,1,1,2
Christian Dicicco,,,,,,,0,1,7,3,1,2,3,5,5,0,5,1,1,3,0,2,3,0,2
Daniel R Sulman,,,,,,,,0,5,3,3,2,1,2,2,4,1,2,1,3,1,1,1,2,2
Blondell Reynolds Brown,,,,,,,,,2,21,6,15,7,13,10,12,9,15,2,6,4,6,2,6,2
Derek S Green,,,,,,,,,,2,11,11,7,8,7,11,4,12,4,1,4,3,2,5,2
Wilson Alexander,,,,,,,,,,,3,3,11,4,2,4,2,2,5,3,5,1,0,0,2
Isaiah Thomas,,,,,,,,,,,,1,2,11,7,7,5,8,2,3,3,2,5,1,2
Jenne Ayers,,,,,,,,,,,,,1,2,2,1,5,2,3,5,3,1,1,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,0,5,0,8,4,2,5,2,5,3,1,2
Allan Domb,,,,,,,,,,,,,,,0,1,4,1,4,4,4,2,4,0,2
Ed Neilson,,,,,,,,,,,,,,,,2,1,10,1,2,3,0,1,5,2
Helen Gym,,,,,,,,,,,,,,,,,2,2,2,4,1,1,4,2,2
William K Greenlee,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,2
Carla M Cain,,,,,,,,,,,,,,,,,,,0,2,3,1,3,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,43,29,28,27,10,10,9,7,42,39,27,26,23,21,20,19,18,18,11,11,11,9,8,7,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Ed Neilson,Jenne Ayers,Frank Rizzo,Wilson Alexander,Marnie Aument Loughrey,Sherrie Cohen,Helen Gym,Thomas Wyatt,Paul Steinke,Carla M Cain,Sharon Williams Losier,Christine Hope,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Joffie C Pittman,Gary S Silver,Daniel R Sulman,3
Derek S Green,1,4,10,5,7,8,3,4,1,3,3,3,2,3,2,0,13,8,3,8,2,5,0,2,3
Allan Domb,,2,4,3,5,2,2,1,2,2,1,2,1,2,1,1,4,5,6,2,2,2,2,1,3
Blondell Reynolds Brown,,,0,6,7,6,3,2,2,2,5,4,2,2,2,0,8,7,4,5,4,1,2,0,3
W Wilson Goode Jr,,,,3,7,7,3,2,2,1,1,1,3,0,0,0,4,6,3,5,2,2,3,3,3
Isaiah Thomas,,,,,1,6,4,1,2,1,1,3,3,0,0,0,6,10,5,6,3,2,2,2,3
William K Greenlee,,,,,,0,5,2,3,1,2,3,1,1,1,0,6,5,5,4,2,3,2,4,3
Ed Neilson,,,,,,,2,1,0,1,2,2,2,0,0,1,3,6,3,2,2,1,2,2,3
Jenne Ayers,,,,,,,,1,2,2,1,0,1,1,1,1,8,3,1,2,0,2,1,2,3
Frank Rizzo,,,,,,,,,1,1,1,1,0,0,0,0,4,2,4,1,0,1,3,2,3
Wilson Alexander,,,,,,,,,,0,2,0,0,1,0,0,3,1,1,3,1,2,2,0,3
Marnie Aument Loughrey,,,,,,,,,,,0,1,1,1,1,1,3,3,3,0,3,1,1,1,3
Sherrie Cohen,,,,,,,,,,,,0,1,1,0,0,2,3,2,0,2,1,0,0,3
Helen Gym,,,,,,,,,,,,,0,0,0,1,3,4,1,2,1,1,0,1,3
Thomas Wyatt,,,,,,,,,,,,,,0,1,1,2,3,0,0,1,2,1,0,3
Paul Steinke,,,,,,,,,,,,,,,1,0,1,1,1,0,1,1,0,0,3
Carla M Cain,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,1,1,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,9,2,5,2,2,2,2,3
Christine Hope,,,,,,,,,,,,,,,,,,0,3,4,4,2,3,2,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,1,2,1,3,3,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,0,1,1,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,23,18,18,16,15,15,11,10,8,8,6,6,5,5,4,3,23,18,12,11,7,7,6,5,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Derek S Green,Isaiah Thomas,Allan Domb,Jenne Ayers,Ed Neilson,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Wilson Alexander,Helen Gym,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,Sherrie Cohen,Carla M Cain,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Daniel R Sulman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,4
Derek S Green,2,4,4,10,4,2,3,4,6,0,4,1,2,1,1,2,10,7,4,2,3,2,3,1,4
Isaiah Thomas,,4,6,4,5,3,10,5,0,2,2,2,2,1,2,0,6,0,3,4,3,2,1,2,4
Allan Domb,,,0,7,2,6,6,4,3,5,4,2,2,2,2,2,4,3,8,6,2,2,2,0,4
Jenne Ayers,,,,0,2,3,4,1,6,2,3,0,1,2,3,3,8,6,6,4,1,1,4,2,4
Ed Neilson,,,,,4,3,2,4,1,0,0,1,3,1,0,0,3,1,3,0,3,0,1,0,4
Blondell Reynolds Brown,,,,,,1,4,6,0,1,2,1,2,1,2,1,2,2,5,3,3,2,0,0,4
W Wilson Goode Jr,,,,,,,0,4,0,3,1,2,0,1,2,0,3,1,3,3,3,1,0,2,4
William K Greenlee,,,,,,,,0,0,0,0,2,1,0,1,0,2,2,3,2,4,1,0,0,4
Wilson Alexander,,,,,,,,,0,1,2,0,1,2,0,2,5,4,3,1,2,1,3,0,4
Helen Gym,,,,,,,,,,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,4
Thomas Wyatt,,,,,,,,,,,0,0,1,1,1,2,3,0,3,3,0,2,0,0,4
Frank Rizzo,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,1,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,0,1,0,0,2,0,2,1,1,2,1,0,4
Paul Steinke,,,,,,,,,,,,,,0,2,0,3,0,3,2,2,1,0,1,4
Sherrie Cohen,,,,,,,,,,,,,,,0,0,3,1,3,3,0,0,0,2,4
Carla M Cain,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,0,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,2,3,5,4,3,2,4,2,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,1,2,1,1,0,3,0,4
Christine Hope,,,,,,,,,,,,,,,,,,,0,4,4,2,1,1,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,2,0,0,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,23,20,19,17,14,12,12,9,8,6,6,5,5,4,4,3,16,12,11,9,6,6,6,2,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,Ed Neilson,William K Greenlee,Wilson Alexander,Marnie Aument Loughrey,Thomas Wyatt,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Paul Steinke,Sherrie Cohen,Helen Gym,Frank Rizzo,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,Daniel R Sulman,5
Derek S Green,3,13,10,5,7,8,7,8,5,2,5,2,3,2,1,1,16,7,7,10,4,4,3,1,5
Blondell Reynolds Brown,,0,7,3,13,12,1,8,3,6,1,1,2,2,2,1,7,6,4,2,5,7,2,2,5
Allan Domb,,,3,4,1,5,3,3,3,3,0,2,3,1,1,1,6,5,1,5,4,3,3,0,5
Isaiah Thomas,,,,3,2,3,4,1,3,3,0,1,2,2,1,0,7,8,3,3,3,2,0,0,5
Ed Neilson,,,,,0,11,1,7,2,4,0,1,0,1,2,0,4,4,3,1,3,5,1,0,5
William K Greenlee,,,,,,0,0,8,1,4,0,0,2,1,1,0,4,4,3,3,4,2,2,0,5
Wilson Alexander,,,,,,,1,1,6,0,3,3,0,2,0,0,9,5,4,6,1,1,2,1,5
Marnie Aument Loughrey,,,,,,,,0,0,0,0,1,1,1,0,0,3,3,2,1,3,3,1,0,5
Thomas Wyatt,,,,,,,,,0,0,2,2,2,2,1,0,4,6,2,4,3,1,2,2,5
W Wilson Goode Jr,,,,,,,,,,1,0,1,0,1,2,0,6,2,2,2,1,1,2,0,5
Jenne Ayers,,,,,,,,,,,0,0,2,1,1,0,7,2,4,3,1,0,0,1,5
Carla M Cain,,,,,,,,,,,,1,0,1,1,0,3,1,1,1,2,0,2,0,5
Paul Steinke,,,,,,,,,,,,,0,1,2,0,2,3,1,1,3,1,1,1,5
Sherrie Cohen,,,,,,,,,,,,,,0,1,1,4,4,2,1,1,0,0,0,5
