col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Mayor - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Allan Domb,Jenne Ayers,Ed Neilson,Helen Gym,Thomas Wyatt,Wilson Alexander,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Anthony Hardy Williams,155,0,0,0,0,0,176,184,138,101,114,80,63,103,65,23,42,69,25,22,24,17,All
Jim Kenney,,103,0,0,0,0,186,122,144,158,130,120,130,69,71,103,77,42,77,56,43,24,All
Doug Oliver,,,22,0,0,0,23,22,18,22,12,14,13,13,9,17,14,7,11,9,6,2,All
Lynne M Abraham,,,,20,0,0,27,20,14,15,16,11,13,15,2,7,11,7,10,5,5,4,All
Nelson Diaz,,,,,19,0,10,6,2,8,7,6,5,4,2,5,6,5,5,1,4,0,All
T Milton Street Sr,,,,,,12,9,12,10,6,6,1,9,13,1,1,3,5,3,5,5,1,All
Blondell Reynolds Brown,,,,,,,1,105,223,146,221,147,87,74,118,63,46,29,50,35,42,17,All
Derek S Green,,,,,,,,5,73,101,73,51,76,100,34,32,75,85,42,33,26,20,All
W Wilson Goode Jr,,,,,,,,,0,131,153,127,66,36,91,48,35,22,32,22,40,6,All
Isaiah Thomas,,,,,,,,,,2,93,67,88,40,49,61,49,22,49,23,30,19,All
William K Greenlee,,,,,,,,,,,0,113,65,35,115,34,24,17,30,17,22,10,All
Sherrie Cohen,,,,,,,,,,,,0,40,40,79,69,36,17,38,27,26,11,All
Allan Domb,,,,,,,,,,,,,0,35,25,32,42,22,39,28,22,18,All
Jenne Ayers,,,,,,,,,,,,,,8,9,31,37,58,13,37,16,12,All
