col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Manny Morales,455,0,350,361,202,152,157,94,76,80,All
Maria Quinones Sanchez,,162,201,185,122,119,95,52,57,45,All
Christine Hope,,,25,263,188,89,103,59,77,65,All
Sharon Williams Losier,,,,11,135,103,111,53,55,38,All
Christian Dicicco,,,,,10,64,41,39,34,44,All
Matthew Perks,,,,,,6,78,46,24,24,All
Joffie C Pittman,,,,,,,9,29,29,20,All
Gary S Silver,,,,,,,,4,15,30,All
Daniel R Sulman,,,,,,,,,3,13,All
Franklin A Bennett Iii,,,,,,,,,,1,All
Total,"1,180",581,612,590,352,290,275,166,147,131,All
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,1
Manny Morales,26,0,19,15,12,5,8,5,3,3,1
Maria Quinones Sanchez,,5,6,7,3,5,1,3,2,1,1
Sharon Williams Losier,,,0,14,6,4,5,3,2,3,1
Christine Hope,,,,1,10,3,4,3,2,1,1
Christian Dicicco,,,,,0,2,2,2,1,0,1
Joffie C Pittman,,,,,,0,2,3,1,1,1
Matthew Perks,,,,,,,0,1,2,1,1
Daniel R Sulman,,,,,,,,0,1,1,1
Franklin A Bennett Iii,,,,,,,,,0,1,1
Gary S Silver,,,,,,,,,,1,1
Total,58,17,26,24,16,10,9,8,5,5,1
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,2
Manny Morales,17,0,19,15,5,3,5,3,3,3,2
Maria Quinones Sanchez,,4,12,8,6,8,4,3,2,2,2
Christine Hope,,,1,14,5,3,5,4,3,2,2
Sharon Williams Losier,,,,0,6,6,4,2,2,2,2
Joffie C Pittman,,,,,0,4,0,2,0,0,2
Matthew Perks,,,,,,0,2,2,1,0,2
Christian Dicicco,,,,,,,0,2,4,1,2
Daniel R Sulman,,,,,,,,0,1,1,2
Franklin A Bennett Iii,,,,,,,,,0,1,2
Gary S Silver,,,,,,,,,,0,2
Total,46,26,33,24,11,11,10,7,6,6,2
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,3
Manny Morales,9,0,12,11,8,6,5,1,0,1,3
Maria Quinones Sanchez,,7,3,2,4,6,2,5,4,3,3
Sharon Williams Losier,,,1,5,4,3,3,3,2,1,3
Christine Hope,,,,1,4,7,3,2,1,0,3
Matthew Perks,,,,,0,4,4,0,2,0,3
Christian Dicicco,,,,,,1,2,2,1,1,3
Joffie C Pittman,,,,,,,1,1,1,0,3
Daniel R Sulman,,,,,,,,1,3,1,3
Gary S Silver,,,,,,,,,0,0,3
Franklin A Bennett Iii,,,,,,,,,,0,3
Total,33,19,17,15,14,13,9,7,5,4,3
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Maria Quinones Sanchez,Manny Morales,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,4
Maria Quinones Sanchez,4,0,20,27,7,15,13,9,7,5,4
Manny Morales,,6,24,12,14,5,7,3,1,4,4
Sharon Williams Losier,,,1,17,10,9,7,3,3,3,4
Christine Hope,,,,2,11,15,8,8,4,2,4
Joffie C Pittman,,,,,2,1,8,2,2,2,4
Christian Dicicco,,,,,,0,2,4,0,0,4
Matthew Perks,,,,,,,0,2,3,4,4
Franklin A Bennett Iii,,,,,,,,0,1,2,4
Daniel R Sulman,,,,,,,,,1,3,4
Gary S Silver,,,,,,,,,,0,4
Total,54,42,48,43,24,22,20,12,9,9,4
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Christian Dicicco,Matthew Perks,Sharon Williams Losier,Franklin A Bennett Iii,Joffie C Pittman,Gary S Silver,Daniel R Sulman,5
Manny Morales,20,0,18,9,5,9,6,2,3,2,5
Maria Quinones Sanchez,,4,9,3,7,3,2,3,1,1,5
Christine Hope,,,2,7,3,4,6,1,1,3,5
Christian Dicicco,,,,0,4,3,3,0,2,0,5
Matthew Perks,,,,,0,2,1,2,1,0,5
Sharon Williams Losier,,,,,,0,1,1,1,2,5
Franklin A Bennett Iii,,,,,,,0,1,1,0,5
Joffie C Pittman,,,,,,,,1,1,0,5
Gary S Silver,,,,,,,,,0,0,5
Daniel R Sulman,,,,,,,,,,0,5
Total,49,22,29,12,12,12,8,6,4,3,5
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Maria Quinones Sanchez,Manny Morales,Christine Hope,Sharon Williams Losier,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Joffie C Pittman,Gary S Silver,Daniel R Sulman,6
Maria Quinones Sanchez,14,0,10,12,5,2,5,2,3,1,6
Manny Morales,,10,14,7,6,5,2,5,2,1,6
Christine Hope,,,0,9,3,4,6,3,3,2,6
Sharon Williams Losier,,,,3,5,2,5,1,2,3,6
Matthew Perks,,,,,1,3,1,2,2,0,6
Franklin A Bennett Iii,,,,,,1,1,1,1,0,6
Christian Dicicco,,,,,,,0,0,1,0,6
Joffie C Pittman,,,,,,,,0,0,0,6
Gary S Silver,,,,,,,,,0,0,6
Daniel R Sulman,,,,,,,,,,0,6
Total,34,33,25,23,12,8,7,7,6,3,6
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,7
Manny Morales,25,0,18,18,10,9,7,2,1,1,7
Maria Quinones Sanchez,,6,8,11,6,6,5,4,4,2,7
Christine Hope,,,2,16,7,5,7,5,3,2,7
Sharon Williams Losier,,,,0,7,6,6,1,2,1,7
Matthew Perks,,,,,0,3,4,0,0,0,7
Joffie C Pittman,,,,,,0,2,3,1,2,7
Christian Dicicco,,,,,,,1,1,3,1,7
Gary S Silver,,,,,,,,0,2,1,7
Franklin A Bennett Iii,,,,,,,,,0,1,7
Daniel R Sulman,,,,,,,,,,0,7
Total,59,27,33,30,16,15,14,9,6,4,7
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,8
Manny Morales,32,0,35,28,14,10,9,9,6,5,8
Maria Quinones Sanchez,,8,10,7,3,7,5,4,3,1,8
Sharon Williams Losier,,,0,22,7,6,4,7,2,3,8
Christine Hope,,,,1,10,8,5,8,3,2,8
Christian Dicicco,,,,,0,0,3,1,1,1,8
Joffie C Pittman,,,,,,0,6,4,4,1,8
Matthew Perks,,,,,,,1,2,1,1,8
Daniel R Sulman,,,,,,,,0,1,0,8
Franklin A Bennett Iii,,,,,,,,,0,4,8
Gary S Silver,,,,,,,,,,1,8
Total,85,29,45,37,17,17,15,13,9,8,8
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Maria Quinones Sanchez,Manny Morales,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,9
Maria Quinones Sanchez,8,0,7,10,8,7,4,2,2,3,9
Manny Morales,,9,9,4,3,1,2,4,3,2,9
Sharon Williams Losier,,,1,5,7,2,3,3,3,1,9
Christine Hope,,,,2,2,5,3,1,1,3,9
Matthew Perks,,,,,0,3,3,4,1,0,9
Christian Dicicco,,,,,,0,1,1,0,2,9
Gary S Silver,,,,,,,0,0,0,2,9
Joffie C Pittman,,,,,,,,0,1,0,9
Daniel R Sulman,,,,,,,,,0,0,9
Franklin A Bennett Iii,,,,,,,,,,0,9
Total,28,23,19,17,13,8,7,7,5,5,9
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Matthew Perks,Joffie C Pittman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,10
Manny Morales,30,0,19,16,13,9,6,4,4,2,10
Maria Quinones Sanchez,,5,7,5,2,3,6,3,2,0,10
Sharon Williams Losier,,,0,14,6,10,7,1,3,0,10
Christine Hope,,,,1,3,4,5,3,4,0,10
Matthew Perks,,,,,0,4,2,4,1,0,10
Joffie C Pittman,,,,,,0,4,1,0,0,10
Christian Dicicco,,,,,,,0,3,2,0,10
Gary S Silver,,,,,,,,0,2,0,10
Franklin A Bennett Iii,,,,,,,,,0,0,10
Daniel R Sulman,,,,,,,,,,0,10
Total,65,18,29,25,15,13,12,8,7,2,10
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,11
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,11
Manny Morales,55,0,22,25,22,19,17,14,10,3,11
Maria Quinones Sanchez,,9,10,6,6,7,7,2,1,0,11
Christine Hope,,,1,12,14,5,10,4,7,0,11
Sharon Williams Losier,,,,0,9,7,9,8,3,0,11
Christian Dicicco,,,,,0,7,2,3,5,1,11
Matthew Perks,,,,,,0,10,8,1,3,11
Joffie C Pittman,,,,,,,0,3,2,1,11
Gary S Silver,,,,,,,,0,2,1,11
Franklin A Bennett Iii,,,,,,,,,0,0,11
Daniel R Sulman,,,,,,,,,,0,11
Total,115,29,33,32,28,27,25,16,11,3,11
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,12
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,12
Manny Morales,29,0,17,14,10,10,6,8,6,1,12
Maria Quinones Sanchez,,6,5,5,2,1,2,0,1,3,12
Sharon Williams Losier,,,1,4,4,4,3,5,0,1,12
Christine Hope,,,,0,5,4,4,3,6,2,12
Christian Dicicco,,,,,0,2,2,3,2,2,12
Joffie C Pittman,,,,,,0,3,2,2,1,12
Matthew Perks,,,,,,,0,2,1,1,12
Gary S Silver,,,,,,,,0,1,0,12
Franklin A Bennett Iii,,,,,,,,,0,1,12
Daniel R Sulman,,,,,,,,,,1,12
Total,64,17,23,20,13,13,9,8,7,5,12
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,13
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,13
Manny Morales,46,0,28,23,11,17,10,8,3,4,13
Maria Quinones Sanchez,,7,7,11,7,2,2,5,1,0,13
Christine Hope,,,1,15,8,13,9,4,2,1,13
Sharon Williams Losier,,,,1,9,9,2,5,0,2,13
Matthew Perks,,,,,2,1,4,5,2,2,13
Christian Dicicco,,,,,,0,2,1,1,1,13
Gary S Silver,,,,,,,0,2,0,2,13
Joffie C Pittman,,,,,,,,0,1,0,13
Daniel R Sulman,,,,,,,,,0,0,13
Franklin A Bennett Iii,,,,,,,,,,0,13
Total,99,26,38,36,22,19,14,14,4,4,13
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,14
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Christian Dicicco,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,14
Manny Morales,45,0,34,36,19,11,10,5,7,5,14
Maria Quinones Sanchez,,13,17,10,11,5,4,5,3,4,14
Christine Hope,,,1,35,17,15,9,7,5,2,14
Sharon Williams Losier,,,,0,15,12,7,2,4,3,14
Christian Dicicco,,,,,2,4,2,4,6,6,14
Daniel R Sulman,,,,,,0,2,1,2,0,14
Joffie C Pittman,,,,,,,1,1,0,2,14
Matthew Perks,,,,,,,,0,1,1,14
Franklin A Bennett Iii,,,,,,,,,0,2,14
Gary S Silver,,,,,,,,,,0,14
Total,101,41,57,53,34,21,16,11,10,9,14
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,15
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,15
Manny Morales,17,0,24,16,15,10,9,7,7,4,15
Maria Quinones Sanchez,,15,16,13,6,7,8,3,3,1,15
Sharon Williams Losier,,,1,20,11,6,11,6,3,3,15
Christine Hope,,,,1,6,9,6,4,5,2,15
Matthew Perks,,,,,0,4,7,4,2,1,15
Christian Dicicco,,,,,,0,4,2,4,1,15
Joffie C Pittman,,,,,,,1,1,2,1,15
Gary S Silver,,,,,,,,2,0,2,15
Daniel R Sulman,,,,,,,,,0,1,15
Franklin A Bennett Iii,,,,,,,,,,0,15
Total,63,40,46,34,21,19,19,13,11,6,15
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,16
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,16
Manny Morales,10,0,21,17,12,11,6,4,3,2,16
Maria Quinones Sanchez,,10,9,6,6,3,6,3,1,0,16
Sharon Williams Losier,,,1,11,9,9,5,3,2,2,16
Christine Hope,,,,1,11,6,3,4,1,1,16
Christian Dicicco,,,,,1,3,3,2,2,0,16
Joffie C Pittman,,,,,,2,5,1,0,1,16
Matthew Perks,,,,,,,0,4,0,0,16
Daniel R Sulman,,,,,,,,0,0,0,16
Gary S Silver,,,,,,,,,0,0,16
Franklin A Bennett Iii,,,,,,,,,,0,16
Total,48,26,33,26,20,16,13,8,5,2,16
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,18
,Manny Morales,Maria Quinones Sanchez,Sharon Williams Losier,Christine Hope,Christian Dicicco,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,18
Manny Morales,21,0,19,19,13,9,8,7,8,4,18
Maria Quinones Sanchez,,7,11,8,7,9,7,3,2,2,18
Sharon Williams Losier,,,0,10,9,8,5,3,3,2,18
Christine Hope,,,,1,7,3,3,8,1,3,18
Christian Dicicco,,,,,0,6,2,2,3,0,18
Matthew Perks,,,,,,1,2,1,1,2,18
Joffie C Pittman,,,,,,,0,2,4,2,18
Daniel R Sulman,,,,,,,,0,2,0,18
Gary S Silver,,,,,,,,,0,1,18
Franklin A Bennett Iii,,,,,,,,,,0,18
Total,66,34,31,29,21,21,15,10,10,6,18
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,19
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Matthew Perks,19
Manny Morales,17,0,14,15,8,7,3,5,5,4,19
Maria Quinones Sanchez,,9,14,11,10,5,6,3,2,3,19
Christine Hope,,,2,14,10,5,3,4,3,3,19
Christian Dicicco,,,,1,7,5,6,3,4,4,19
Sharon Williams Losier,,,,,0,2,1,0,1,0,19
Joffie C Pittman,,,,,,0,2,1,0,1,19
Daniel R Sulman,,,,,,,0,2,2,1,19
Gary S Silver,,,,,,,,0,1,3,19
Franklin A Bennett Iii,,,,,,,,,0,1,19
Matthew Perks,,,,,,,,,,0,19
Total,49,33,30,29,19,13,10,8,7,7,19
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,20
,Manny Morales,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,20
Manny Morales,24,0,23,15,12,6,2,3,6,3,20
Maria Quinones Sanchez,,11,18,16,6,7,11,6,4,2,20
Christine Hope,,,4,20,13,8,5,6,7,1,20
Sharon Williams Losier,,,,0,12,6,4,3,3,2,20
Christian Dicicco,,,,,1,3,1,3,4,2,20
Joffie C Pittman,,,,,,1,3,2,2,2,20
Matthew Perks,,,,,,,1,5,0,3,20
Gary S Silver,,,,,,,,0,0,2,20
Daniel R Sulman,,,,,,,,,0,0,20
Franklin A Bennett Iii,,,,,,,,,,0,20
Total,59,40,48,33,22,16,15,11,10,6,20
,District Council 7th District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,23
