col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,1
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,1
Kenyatta Johnson,29,0,35,11,13,8,9,8,1
Ori C Feibush,,7,8,7,3,3,3,2,1
Anthony Clark,,,3,5,6,4,3,1,1
Carol A Jenkins,,,,1,4,4,4,2,1
Tracey L Gordon,,,,,1,2,2,1,1
Lisa M Deeley,,,,,,0,0,2,1
Will Mega,,,,,,,0,1,1
Omar Sabir,,,,,,,,0,1
Total,84,23,47,20,17,12,12,11,1
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,2
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,2
Kenyatta Johnson,37,0,54,28,16,12,15,5,2
Ori C Feibush,,9,9,4,1,4,0,4,2
Anthony Clark,,,3,17,1,4,7,1,2
Omar Sabir,,,,0,4,2,3,4,2
Tracey L Gordon,,,,,1,0,5,1,2
Will Mega,,,,,,1,0,2,2
Carol A Jenkins,,,,,,,0,0,2
Lisa M Deeley,,,,,,,,0,2
Total,126,23,67,33,19,17,16,9,2
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,3
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,3
Kenyatta Johnson,77,0,66,20,14,13,5,5,3
Ori C Feibush,,7,7,1,2,1,2,2,3
Anthony Clark,,,3,16,4,11,3,2,3
Omar Sabir,,,,0,5,0,1,1,3
Tracey L Gordon,,,,,0,1,3,0,3
Will Mega,,,,,,1,1,0,3
Carol A Jenkins,,,,,,,0,2,3
Lisa M Deeley,,,,,,,,0,3
Total,166,17,83,26,19,19,10,7,3
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,4
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,4
Kenyatta Johnson,35,0,49,22,21,13,9,9,4
Ori C Feibush,,3,6,3,1,2,0,0,4
Anthony Clark,,,1,13,7,6,4,2,4
Omar Sabir,,,,1,5,1,4,1,4
Tracey L Gordon,,,,,2,4,1,1,4
Carol A Jenkins,,,,,,0,0,4,4
Will Mega,,,,,,,1,1,4
Lisa M Deeley,,,,,,,,0,4
Total,116,10,60,29,26,17,12,10,4
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,5
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,5
Kenyatta Johnson,32,0,32,11,7,11,5,8,5
Ori C Feibush,,7,8,3,6,1,5,0,5
Anthony Clark,,,1,4,2,7,3,2,5
Lisa M Deeley,,,,2,3,2,1,1,5
Tracey L Gordon,,,,,1,0,4,1,5
Omar Sabir,,,,,,0,1,0,5
Carol A Jenkins,,,,,,,0,2,5
Will Mega,,,,,,,,1,5
Total,83,23,43,16,15,14,11,9,5
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,6
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Will Mega,Omar Sabir,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,6
Kenyatta Johnson,46,0,36,20,18,9,11,8,6
Ori C Feibush,,7,5,1,1,2,0,1,6
Anthony Clark,,,1,7,8,3,3,0,6
Will Mega,,,,0,6,0,1,0,6
Omar Sabir,,,,,1,0,0,2,6
Carol A Jenkins,,,,,,0,2,3,6
Tracey L Gordon,,,,,,,0,2,6
Lisa M Deeley,,,,,,,,0,6
Total,115,14,42,21,20,12,12,9,6
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,7
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,7
Kenyatta Johnson,21,0,30,11,7,9,4,3,7
Ori C Feibush,,11,10,4,4,2,4,4,7
Anthony Clark,,,0,7,5,3,1,3,7
Carol A Jenkins,,,,2,3,1,2,0,7
Tracey L Gordon,,,,,0,0,1,1,7
Omar Sabir,,,,,,0,0,2,7
Lisa M Deeley,,,,,,,1,1,7
Will Mega,,,,,,,,2,7
Total,65,31,41,19,12,11,9,9,7
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,8
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,8
Kenyatta Johnson,45,0,56,21,17,18,15,8,8
Ori C Feibush,,11,12,1,3,4,2,4,8
Anthony Clark,,,2,10,11,9,6,4,8
Omar Sabir,,,,1,4,1,0,2,8
Lisa M Deeley,,,,,0,2,2,1,8
Tracey L Gordon,,,,,,0,4,1,8
Carol A Jenkins,,,,,,,2,0,8
Will Mega,,,,,,,,0,8
Total,136,28,72,25,23,23,19,12,8
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,9
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,9
Kenyatta Johnson,38,0,41,18,9,8,7,4,9
Ori C Feibush,,6,6,5,0,0,0,0,9
Anthony Clark,,,1,12,4,3,2,2,9
Omar Sabir,,,,0,2,1,0,1,9
Tracey L Gordon,,,,,0,1,1,0,9
Carol A Jenkins,,,,,,0,1,0,9
Will Mega,,,,,,,0,1,9
Lisa M Deeley,,,,,,,,0,9
Total,96,15,48,23,9,8,7,4,9
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,10
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,10
Kenyatta Johnson,15,0,20,7,5,6,3,6,10
Ori C Feibush,,20,6,6,10,3,5,2,10
Anthony Clark,,,1,3,2,4,2,5,10
Tracey L Gordon,,,,0,1,6,1,0,10
Lisa M Deeley,,,,,0,1,2,3,10
Carol A Jenkins,,,,,,0,0,0,10
Omar Sabir,,,,,,,0,0,10
Will Mega,,,,,,,,0,10
Total,45,42,27,16,15,12,8,8,10
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,11
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Will Mega,11
Kenyatta Johnson,15,0,9,8,4,2,3,2,11
Ori C Feibush,,0,5,4,0,3,0,1,11
Anthony Clark,,,0,2,1,1,0,2,11
Tracey L Gordon,,,,0,1,3,0,0,11
Omar Sabir,,,,,0,0,1,1,11
Carol A Jenkins,,,,,,0,1,0,11
Lisa M Deeley,,,,,,,0,0,11
Will Mega,,,,,,,,0,11
