col_1,col_2,col_3,division
,Judge Of The Superior Court - Republican,Sheriff - Republican,1
,Emil Giordano,Christopher Sawyer,1
Emil Giordano,4,15,1
Christopher Sawyer,,0,1
Total,19,15,1
,Judge Of The Superior Court - Republican,Sheriff - Republican,2
,Emil Giordano,Christopher Sawyer,2
Emil Giordano,3,11,2
Christopher Sawyer,,1,2
Total,14,12,2
,Judge Of The Superior Court - Republican,Sheriff - Republican,3
,Emil Giordano,Christopher Sawyer,3
Emil Giordano,2,12,3
Christopher Sawyer,,1,3
Total,14,13,3
,Sheriff - Republican,Judge Of The Superior Court - Republican,4
,Christopher Sawyer,Emil Giordano,4
Christopher Sawyer,1,8,4
Emil Giordano,,0,4
Total,9,8,4
,Judge Of The Superior Court - Republican,Sheriff - Republican,5
,Emil Giordano,Christopher Sawyer,5
Emil Giordano,2,7,5
Christopher Sawyer,,1,5
Total,9,8,5
,Sheriff - Republican,Judge Of The Superior Court - Republican,6
,Christopher Sawyer,Emil Giordano,6
Christopher Sawyer,2,20,6
Emil Giordano,,1,6
Total,22,21,6
,Judge Of The Superior Court - Republican,Sheriff - Republican,7
,Emil Giordano,Christopher Sawyer,7
Emil Giordano,5,11,7
Christopher Sawyer,,2,7
Total,16,13,7
,Judge Of The Superior Court - Republican,Sheriff - Republican,8
,Emil Giordano,Christopher Sawyer,8
Emil Giordano,3,21,8
Christopher Sawyer,,2,8
Total,24,23,8
,Judge Of The Superior Court - Republican,Sheriff - Republican,9
,Emil Giordano,Christopher Sawyer,9
Emil Giordano,2,12,9
Christopher Sawyer,,1,9
Total,14,13,9
,Judge Of The Superior Court - Republican,Sheriff - Republican,10
,Emil Giordano,Christopher Sawyer,10
Emil Giordano,1,6,10
Christopher Sawyer,,0,10
Total,7,6,10
,Judge Of The Superior Court - Republican,Sheriff - Republican,11
,Emil Giordano,Christopher Sawyer,11
Emil Giordano,7,22,11
Christopher Sawyer,,1,11
Total,29,23,11
,Judge Of The Superior Court - Republican,Sheriff - Republican,12
,Emil Giordano,Christopher Sawyer,12
Emil Giordano,2,25,12
Christopher Sawyer,,1,12
Total,27,26,12
,Sheriff - Republican,Judge Of The Superior Court - Republican,13
,Christopher Sawyer,Emil Giordano,13
Christopher Sawyer,4,15,13
Emil Giordano,,3,13
Total,19,18,13
,Judge Of The Superior Court - Republican,Sheriff - Republican,14
,Emil Giordano,Christopher Sawyer,14
Emil Giordano,2,8,14
Christopher Sawyer,,1,14
Total,10,9,14
,Judge Of The Superior Court - Republican,Sheriff - Republican,15
,Emil Giordano,Christopher Sawyer,15
Emil Giordano,3,13,15
Christopher Sawyer,,2,15
Total,16,15,15
,Judge Of The Superior Court - Republican,Sheriff - Republican,16
,Emil Giordano,Christopher Sawyer,16
Emil Giordano,2,12,16
Christopher Sawyer,,0,16
Total,14,12,16
,Sheriff - Republican,Judge Of The Superior Court - Republican,17
,Christopher Sawyer,Emil Giordano,17
Christopher Sawyer,5,21,17
Emil Giordano,,2,17
Total,26,23,17
,Sheriff - Republican,Judge Of The Superior Court - Republican,18
,Christopher Sawyer,Emil Giordano,18
Christopher Sawyer,2,23,18
Emil Giordano,,0,18
Total,25,23,18
,Sheriff - Republican,Judge Of The Superior Court - Republican,19
,Christopher Sawyer,Emil Giordano,19
Christopher Sawyer,6,18,19
Emil Giordano,,2,19
Total,24,20,19
,Sheriff - Republican,Judge Of The Superior Court - Republican,20
,Christopher Sawyer,Emil Giordano,20
Christopher Sawyer,4,15,20
Emil Giordano,,2,20
Total,19,17,20
,Sheriff - Republican,Judge Of The Superior Court - Republican,21
,Christopher Sawyer,Emil Giordano,21
Christopher Sawyer,2,20,21
Emil Giordano,,1,21
Total,22,21,21
,Sheriff - Republican,Judge Of The Superior Court - Republican,22
,Christopher Sawyer,Emil Giordano,22
Christopher Sawyer,4,14,22
Emil Giordano,,1,22
Total,18,15,22
,Sheriff - Republican,Judge Of The Superior Court - Republican,23
,Christopher Sawyer,Emil Giordano,23
Christopher Sawyer,1,10,23
Emil Giordano,,1,23
Total,11,11,23
,Sheriff - Republican,Judge Of The Superior Court - Republican,24
,Christopher Sawyer,Emil Giordano,24
Christopher Sawyer,8,25,24
Emil Giordano,,3,24
Total,33,28,24
,Sheriff - Republican,Judge Of The Superior Court - Republican,25
,Christopher Sawyer,Emil Giordano,25
Christopher Sawyer,5,13,25
Emil Giordano,,1,25
Total,18,14,25
,Judge Of The Superior Court - Republican,Sheriff - Republican,26
,Emil Giordano,Christopher Sawyer,26
Emil Giordano,3,10,26
Christopher Sawyer,,1,26
Total,13,11,26
,Sheriff - Republican,Judge Of The Superior Court - Republican,27
,Christopher Sawyer,Emil Giordano,27
Christopher Sawyer,3,10,27
Emil Giordano,,0,27
Total,13,10,27
,Judge Of The Superior Court - Republican,Sheriff - Republican,28
,Emil Giordano,Christopher Sawyer,28
Emil Giordano,4,8,28
Christopher Sawyer,,1,28
Total,12,9,28
,Sheriff - Republican,Judge Of The Superior Court - Republican,29
,Christopher Sawyer,Emil Giordano,29
Christopher Sawyer,4,13,29
Emil Giordano,,1,29
Total,17,14,29
,Sheriff - Republican,Judge Of The Superior Court - Republican,All
,Christopher Sawyer,Emil Giordano,All
Christopher Sawyer,66,418,All
Emil Giordano,,63,All
Total,484,481,All
