col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 3rd District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Jannie L Blackwell,Wilson Alexander,Derek S Green,Blondell Reynolds Brown,Jenne Ayers,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Thomas Wyatt,Ed Neilson,Frank Rizzo,Helen Gym,Carla M Cain,Marnie Aument Loughrey,Paul Steinke,All
Jannie L Blackwell,31,106,96,79,69,56,51,43,34,32,32,22,30,29,19,16,13,All
Wilson Alexander,,43,39,10,22,9,14,7,7,5,14,6,6,3,6,4,7,All
Derek S Green,,,6,25,38,21,23,17,17,6,21,6,7,7,10,5,8,All
Blondell Reynolds Brown,,,,2,19,48,19,30,37,27,8,22,15,16,8,5,5,All
Jenne Ayers,,,,,2,10,20,7,6,12,16,4,7,9,7,3,3,All
W Wilson Goode Jr,,,,,,3,13,28,20,22,7,16,12,9,9,2,2,All
Allan Domb,,,,,,,6,12,13,10,17,11,10,10,8,9,9,All
Isaiah Thomas,,,,,,,,1,12,9,3,11,8,12,2,1,5,All
William K Greenlee,,,,,,,,,0,16,3,17,9,2,2,5,4,All
Sherrie Cohen,,,,,,,,,,0,6,17,9,10,6,5,3,All
Thomas Wyatt,,,,,,,,,,,1,2,2,2,10,3,4,All
Ed Neilson,,,,,,,,,,,,1,4,8,0,6,2,All
Frank Rizzo,,,,,,,,,,,,,0,5,1,4,3,All
Helen Gym,,,,,,,,,,,,,,1,2,5,3,All
Carla M Cain,,,,,,,,,,,,,,,0,1,2,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,All
Paul Steinke,,,,,,,,,,,,,,,,,0,All
Total,307,156,115,96,75,72,68,53,46,44,42,39,35,35,22,18,18,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,District Council 3rd District - Democrat,4
,Wilson Alexander,Derek S Green,Jenne Ayers,Allan Domb,Thomas Wyatt,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Ed Neilson,William K Greenlee,Isaiah Thomas,Carla M Cain,Frank Rizzo,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Jannie L Blackwell,4
Wilson Alexander,41,8,8,3,5,1,1,2,1,0,1,1,0,0,0,1,64,4
Derek S Green,,1,12,7,7,0,1,1,0,2,2,1,0,0,2,0,18,4
Jenne Ayers,,,1,5,8,0,2,1,1,0,0,1,0,1,1,0,17,4
Allan Domb,,,,2,8,2,2,1,1,3,3,3,0,1,2,0,10,4
Thomas Wyatt,,,,,0,0,3,1,1,0,0,4,0,1,1,1,11,4
Blondell Reynolds Brown,,,,,,0,5,6,5,5,3,1,2,1,0,0,10,4
Sherrie Cohen,,,,,,,0,5,5,4,1,1,1,1,0,1,6,4
W Wilson Goode Jr,,,,,,,,0,2,3,2,1,2,1,0,1,5,4
Ed Neilson,,,,,,,,,0,4,1,0,0,1,0,0,5,4
William K Greenlee,,,,,,,,,,0,3,0,0,0,1,0,4,4
Isaiah Thomas,,,,,,,,,,,1,0,0,1,1,0,3,4
Carla M Cain,,,,,,,,,,,,0,1,0,0,0,2,4
Frank Rizzo,,,,,,,,,,,,,0,0,0,0,1,4
Helen Gym,,,,,,,,,,,,,,0,0,0,2,4
Paul Steinke,,,,,,,,,,,,,,,0,0,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,4
Jannie L Blackwell,,,,,,,,,,,,,,,,,9,4
Total,105,20,18,16,14,13,9,8,7,7,6,5,2,2,2,1,101,4
,District Council 3rd District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,14
,Jannie L Blackwell,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,William K Greenlee,Isaiah Thomas,Wilson Alexander,Jenne Ayers,Frank Rizzo,Ed Neilson,Helen Gym,Thomas Wyatt,Sherrie Cohen,Marnie Aument Loughrey,Paul Steinke,Carla M Cain,14
Jannie L Blackwell,5,38,31,21,19,18,19,19,18,17,5,10,10,8,9,6,6,14
Derek S Green,,1,9,9,8,9,10,15,9,6,4,4,5,1,3,4,3,14
Blondell Reynolds Brown,,,1,20,9,20,15,4,5,8,6,7,4,9,3,2,1,14
W Wilson Goode Jr,,,,3,5,10,14,3,3,6,6,4,3,7,0,0,2,14
Allan Domb,,,,,2,7,3,6,6,5,5,4,4,3,8,3,3,14
William K Greenlee,,,,,,0,8,5,3,7,7,1,3,6,5,3,1,14
Isaiah Thomas,,,,,,,0,3,2,4,6,5,2,4,0,1,1,14
Wilson Alexander,,,,,,,,0,4,5,2,3,5,1,3,4,2,14
Jenne Ayers,,,,,,,,,1,3,1,2,1,2,1,1,0,14
Frank Rizzo,,,,,,,,,,0,2,1,0,4,4,2,0,14
Ed Neilson,,,,,,,,,,,1,4,0,5,4,0,0,14
Helen Gym,,,,,,,,,,,,1,0,2,1,2,0,14
Thomas Wyatt,,,,,,,,,,,,,1,0,1,2,3,14
Sherrie Cohen,,,,,,,,,,,,,,0,2,2,0,14
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,3,1,14
Paul Steinke,,,,,,,,,,,,,,,,0,2,14
Carla M Cain,,,,,,,,,,,,,,,,,0,14
Total,86,43,39,29,26,25,23,23,22,19,15,14,14,12,11,8,6,14
,District Council 3rd District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,28
