col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,William K Greenlee,Sherrie Cohen,Ed Neilson,Helen Gym,Blondell Reynolds Brown,Allan Domb,Paul Steinke,Derek S Green,W Wilson Goode Jr,Frank Rizzo,Thomas Wyatt,Jenne Ayers,Isaiah Thomas,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,All
William K Greenlee,11,312,455,140,292,107,81,93,191,96,44,31,52,20,53,15,440,282,88,56,28,32,All
Sherrie Cohen,,9,248,225,277,78,108,55,175,61,63,88,58,62,52,18,289,242,116,77,37,29,All
Ed Neilson,,,8,81,222,60,55,55,153,63,32,22,32,19,39,9,379,235,42,38,17,23,All
Helen Gym,,,,43,131,97,176,64,78,47,98,80,97,58,60,35,173,115,149,109,41,30,All
Blondell Reynolds Brown,,,,,7,59,65,58,170,54,39,36,40,26,44,11,236,239,70,58,25,21,All
Allan Domb,,,,,,28,92,64,30,90,77,44,41,49,38,29,92,130,98,81,30,14,All
Paul Steinke,,,,,,,7,72,46,53,105,41,76,28,30,39,118,113,115,84,24,13,All
Derek S Green,,,,,,,,7,30,46,65,67,48,40,29,48,80,128,77,60,45,21,All
W Wilson Goode Jr,,,,,,,,,2,46,27,11,48,6,12,12,161,175,45,28,12,11,All
Frank Rizzo,,,,,,,,,,17,34,26,15,25,24,18,88,111,58,47,19,11,All
Thomas Wyatt,,,,,,,,,,,7,43,49,39,28,28,61,85,84,67,26,13,All
Jenne Ayers,,,,,,,,,,,,2,28,62,36,32,69,94,70,64,42,17,All
Isaiah Thomas,,,,,,,,,,,,,1,9,17,17,69,48,49,40,25,25,All
Carla M Cain,,,,,,,,,,,,,,3,40,14,56,53,68,64,9,7,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,1,11,76,56,50,29,10,18,All
