col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 4th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Curtis J Jones Jr,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Allan Domb,William K Greenlee,Isaiah Thomas,Helen Gym,Sherrie Cohen,Jenne Ayers,Paul Steinke,Ed Neilson,Thomas Wyatt,Frank Rizzo,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,All
Curtis J Jones Jr,"1,478","7,966","6,776","6,563","4,604","5,043","4,688","4,018","4,128","3,848","2,901","2,984","2,467","2,195","2,192","1,625",862,All
Blondell Reynolds Brown,,221,"3,091","5,426","2,113","3,802","3,136","2,030","2,752","1,289","1,127","2,388",826,"1,035",686,693,340,All
Derek S Green,,,230,"2,437","2,124","1,945","2,337","1,221","1,136","1,726","1,321","1,052","1,541",675,"1,376",666,334,All
W Wilson Goode Jr,,,,135,"1,644","3,167","2,972","1,752","2,173",950,957,"2,069",699,"1,059",505,403,156,All
Allan Domb,,,,,404,"1,649","1,720","1,607","1,223","1,151","1,887",711,"1,330","1,118",592,659,328,All
William K Greenlee,,,,,,97,"1,674","1,526","2,251",626,"1,060","2,926",580,852,280,268,233,All
Isaiah Thomas,,,,,,,168,"1,443","1,077",816,"1,252",951,"1,017",592,394,388,169,All
Helen Gym,,,,,,,,218,"1,965","1,060","1,767",734,974,661,273,594,374,All
Sherrie Cohen,,,,,,,,,33,970,"1,159","1,408",704,730,331,686,325,All
Jenne Ayers,,,,,,,,,,153,664,266,715,551,957,812,382,All
Paul Steinke,,,,,,,,,,,72,424,"1,398",678,287,283,223,All
Ed Neilson,,,,,,,,,,,,30,246,314,142,112,141,All
Thomas Wyatt,,,,,,,,,,,,,78,458,588,434,195,All
Frank Rizzo,,,,,,,,,,,,,,158,218,260,179,All
Wilson Alexander,,,,,,,,,,,,,,,120,316,111,All
Carla M Cain,,,,,,,,,,,,,,,,54,327,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,5,All
Total,"19,022","9,560","8,181","7,930","6,640","6,572","6,056","5,608","5,253","4,561","4,274","3,850","3,451","3,010","2,585","2,039","1,048",All
