col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,City Commissioners - Democrat,,,,,,Mayor - Democrat,,,,,,All
,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,All
Anthony Clark,28,321,185,203,178,162,946,652,110,82,40,38,All
Lisa M Deeley,,10,138,51,36,82,270,317,45,39,29,8,All
Omar Sabir,,,4,64,35,36,198,258,68,28,22,15,All
Tracey L Gordon,,,,1,105,40,163,286,53,41,20,10,All
Carol A Jenkins,,,,,2,18,132,209,32,45,17,9,All
Will Mega,,,,,,9,192,131,38,19,23,19,All
Anthony Hardy Williams,,,,,,,505,0,0,0,0,0,All
Jim Kenney,,,,,,,,543,0,0,0,0,All
Doug Oliver,,,,,,,,,71,0,0,0,All
Lynne M Abraham,,,,,,,,,,51,0,0,All
Nelson Diaz,,,,,,,,,,,67,0,All
T Milton Street Sr,,,,,,,,,,,,18,All
Total,"1,911",730,601,581,448,437,"1,763","1,712",285,216,161,93,All
,City Commissioners - Democrat,,,,,,Mayor - Democrat,,,,,,1
,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,T Milton Street Sr,Doug Oliver,1
Anthony Clark,2,21,6,7,5,4,39,13,4,5,2,0,1
Lisa M Deeley,,1,4,2,1,1,16,8,3,2,1,0,1
Will Mega,,,1,1,2,0,5,7,3,1,2,0,1
Carol A Jenkins,,,,0,0,1,5,4,1,4,0,0,1
Tracey L Gordon,,,,,0,1,4,3,3,0,0,0,1
Omar Sabir,,,,,,0,1,4,2,2,0,0,1
Anthony Hardy Williams,,,,,,,8,0,0,0,0,0,1
Jim Kenney,,,,,,,,8,0,0,0,0,1
Nelson Diaz,,,,,,,,,16,0,0,0,1
Lynne M Abraham,,,,,,,,,,1,0,0,1
T Milton Street Sr,,,,,,,,,,,0,0,1
Doug Oliver,,,,,,,,,,,,0,1
Total,66,32,19,14,10,9,50,32,26,11,3,0,1
,City Commissioners - Democrat,,,,,,Mayor - Democrat,,,,,,2
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,2
Anthony Clark,2,11,10,9,7,5,35,52,5,2,0,3,2
Omar Sabir,,0,12,3,5,4,22,15,5,2,1,1,2
Lisa M Deeley,,,0,1,0,2,17,10,4,1,1,0,2
