col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,All
Jim Kenney,268,0,0,0,0,0,"2,292",927,567,505,152,70,All
Lynne M Abraham,,26,0,0,0,0,130,128,95,45,25,14,All
Anthony Hardy Williams,,,25,0,0,0,80,61,67,54,9,20,All
Nelson Diaz,,,,17,0,0,25,35,16,18,5,7,All
Doug Oliver,,,,,10,0,33,39,25,6,6,9,All
T Milton Street Sr,,,,,,3,3,4,6,7,2,2,All
Kevin M Dougherty,,,,,,,36,779,469,362,114,66,All
Anne E Lazarus,,,,,,,,0,481,383,112,63,All
Christine Donohue,,,,,,,,,3,238,64,50,All
David Wecht,,,,,,,,,,8,38,29,All
John Henry Foradora,,,,,,,,,,,0,18,All
Dwayne D Woodruff,,,,,,,,,,,,1,All
Total,"2,969",238,176,71,66,17,"2,614","1,211",785,655,202,125,All
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,1
,Jim Kenney,Lynne M Abraham,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,1
Jim Kenney,15,0,0,0,0,0,94,51,23,19,5,3,1
Lynne M Abraham,,2,0,0,0,0,6,4,5,1,0,0,1
Nelson Diaz,,,0,0,0,0,2,2,1,4,1,1,1
Anthony Hardy Williams,,,,0,0,0,0,0,2,1,0,0,1
Doug Oliver,,,,,0,0,1,0,0,0,1,0,1
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,1
Kevin M Dougherty,,,,,,,3,40,16,12,6,2,1
Anne E Lazarus,,,,,,,,0,20,16,5,2,1
Christine Donohue,,,,,,,,,1,10,0,0,1
David Wecht,,,,,,,,,,0,1,2,1
Dwayne D Woodruff,,,,,,,,,,,0,1,1
John Henry Foradora,,,,,,,,,,,,0,1
Total,128,11,5,2,1,0,107,58,32,26,7,4,1
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,2
,Jim Kenney,Lynne M Abraham,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,2
Jim Kenney,19,0,0,0,0,0,109,66,40,31,6,5,2
Lynne M Abraham,,1,0,0,0,0,5,3,4,2,0,0,2
Nelson Diaz,,,0,0,0,0,3,3,3,1,0,0,2
Anthony Hardy Williams,,,,1,0,0,1,0,4,2,1,1,2
Doug Oliver,,,,,0,0,2,3,1,0,0,0,2
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,2
Kevin M Dougherty,,,,,,,1,51,35,20,3,4,2
Anne E Lazarus,,,,,,,,0,30,19,5,3,2
Christine Donohue,,,,,,,,,0,14,3,1,2
David Wecht,,,,,,,,,,0,2,1,2
Dwayne D Woodruff,,,,,,,,,,,0,0,2
John Henry Foradora,,,,,,,,,,,,0,2
Total,157,8,6,5,3,0,121,75,52,36,7,6,2
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,3
,Jim Kenney,Lynne M Abraham,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,3
Jim Kenney,15,0,0,0,0,0,154,57,32,28,7,1,3
Lynne M Abraham,,2,0,0,0,0,7,3,1,1,0,0,3
Nelson Diaz,,,0,0,0,0,3,5,1,3,0,1,3
Anthony Hardy Williams,,,,1,0,0,3,0,3,3,0,1,3
Doug Oliver,,,,,1,0,2,4,4,1,1,1,3
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,3
Kevin M Dougherty,,,,,,,4,46,26,20,3,0,3
Anne E Lazarus,,,,,,,,0,27,25,5,1,3
Christine Donohue,,,,,,,,,0,14,3,3,3
David Wecht,,,,,,,,,,0,0,3,3
John Henry Foradora,,,,,,,,,,,0,1,3
Dwayne D Woodruff,,,,,,,,,,,,0,3
Total,195,10,7,6,6,0,175,72,42,37,8,4,3
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,4
