col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Christian Dicicco,Joffie C Pittman,Matthew Perks,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,All
Carol A Jenkins,99,230,436,252,57,65,410,597,509,479,484,372,144,62,All
Anthony Clark,,100,163,174,115,106,481,360,322,385,180,393,159,84,All
Lisa M Deeley,,,29,146,53,19,358,392,270,407,302,316,98,53,All
Tracey L Gordon,,,,27,33,47,275,265,224,343,190,272,113,33,All
Omar Sabir,,,,,19,17,127,137,88,141,71,115,53,22,All
Will Mega,,,,,,11,93,158,131,74,97,89,45,19,All
Christian Dicicco,,,,,,,275,184,195,452,130,298,144,68,All
Joffie C Pittman,,,,,,,,36,657,280,651,312,67,23,All
Matthew Perks,,,,,,,,,47,171,546,144,88,27,All
Christine Hope,,,,,,,,,,37,113,545,132,60,All
Daniel R Sulman,,,,,,,,,,,35,57,66,26,All
Sharon Williams Losier,,,,,,,,,,,,20,93,38,All
Gary S Silver,,,,,,,,,,,,,20,32,All
Franklin A Bennett Iii,,,,,,,,,,,,,,1,All
Total,"1,405","1,154",958,749,347,316,"1,342","1,275","1,098","1,085",925,917,377,152,All
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,1
Christian Dicicco,22,19,8,9,16,2,3,4,22,20,16,10,3,3,1
Christine Hope,,1,14,6,25,5,13,5,27,17,24,18,1,4,1
Joffie C Pittman,,,1,26,13,27,5,3,22,20,18,16,4,5,1
Matthew Perks,,,,1,4,27,9,1,15,18,15,12,5,3,1
Sharon Williams Losier,,,,,0,3,7,2,20,19,18,14,1,4,1
Daniel R Sulman,,,,,,0,4,0,20,6,19,9,6,2,1
Gary S Silver,,,,,,,1,3,9,11,11,5,4,4,1
Franklin A Bennett Iii,,,,,,,,0,6,7,3,0,1,1,1
Lisa M Deeley,,,,,,,,,2,11,23,8,6,2,1
Anthony Clark,,,,,,,,,,4,7,14,3,4,1
Carol A Jenkins,,,,,,,,,,,2,8,1,2,1
Tracey L Gordon,,,,,,,,,,,,1,0,2,1
Omar Sabir,,,,,,,,,,,,,2,0,1
Will Mega,,,,,,,,,,,,,,1,1
Total,70,55,55,45,42,40,24,10,60,59,55,35,12,11,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,2
Christine Hope,1,23,15,10,12,5,5,2,17,18,15,12,3,5,2
Sharon Williams Losier,,3,15,13,8,3,6,3,17,12,13,14,5,5,2
Christian Dicicco,,,6,6,8,4,5,2,17,12,15,10,3,3,2
Joffie C Pittman,,,,1,19,9,3,1,11,9,13,10,9,9,2
Matthew Perks,,,,,0,9,3,2,12,12,10,12,9,5,2
Daniel R Sulman,,,,,,0,2,0,4,5,6,8,2,1,2
Gary S Silver,,,,,,,0,0,5,6,4,3,3,1,2
Franklin A Bennett Iii,,,,,,,,0,2,1,2,3,1,0,2
Anthony Clark,,,,,,,,,3,3,5,9,5,4,2
Carol A Jenkins,,,,,,,,,,4,12,4,4,1,2
Lisa M Deeley,,,,,,,,,,,0,7,0,3,2
Tracey L Gordon,,,,,,,,,,,,1,2,2,2
Will Mega,,,,,,,,,,,,,0,0,2
Omar Sabir,,,,,,,,,,,,,,1,2
Total,41,41,38,36,35,16,13,5,39,32,29,27,14,12,2
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,3
,Christian Dicicco,Joffie C Pittman,Sharon Williams Losier,Daniel R Sulman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,3
Christian Dicicco,15,7,6,4,8,3,1,3,15,10,5,5,4,1,3
Joffie C Pittman,,0,10,11,5,13,1,0,12,12,9,4,2,3,3
Sharon Williams Losier,,,1,6,10,1,1,0,14,10,8,3,3,1,3
Daniel R Sulman,,,,1,2,8,3,1,7,10,8,4,1,0,3
Christine Hope,,,,,0,2,0,2,8,9,4,2,6,3,3
Matthew Perks,,,,,,0,1,0,4,8,6,3,0,2,3
Gary S Silver,,,,,,,1,0,1,2,2,0,0,1,3
Franklin A Bennett Iii,,,,,,,,0,3,0,0,1,1,1,3
Anthony Clark,,,,,,,,,2,10,4,5,1,1,3
Carol A Jenkins,,,,,,,,,,0,8,0,4,1,3
Lisa M Deeley,,,,,,,,,,,2,2,0,1,3
Will Mega,,,,,,,,,,,,0,0,1,3
Tracey L Gordon,,,,,,,,,,,,,0,0,3
Omar Sabir,,,,,,,,,,,,,,0,3
Total,39,26,23,19,17,16,5,3,30,25,20,9,7,5,3
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,4
,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,4
Christian Dicicco,8,25,11,13,12,4,3,1,30,10,23,15,4,1,4
Christine Hope,,3,12,3,16,4,7,1,19,9,14,17,4,4,4
Joffie C Pittman,,,0,19,14,16,3,1,15,18,10,12,4,4,4
Matthew Perks,,,,0,5,15,1,0,9,13,10,9,1,0,4
Sharon Williams Losier,,,,,0,3,3,0,10,9,15,11,4,4,4
Daniel R Sulman,,,,,,1,1,0,9,10,3,9,1,0,4
Gary S Silver,,,,,,,0,0,1,6,4,6,1,0,4
Franklin A Bennett Iii,,,,,,,,0,0,0,1,1,2,0,4
Lisa M Deeley,,,,,,,,,2,8,5,8,1,2,4
Carol A Jenkins,,,,,,,,,,4,6,11,1,0,4
Anthony Clark,,,,,,,,,,,4,8,3,0,4
Tracey L Gordon,,,,,,,,,,,,0,1,1,4
Will Mega,,,,,,,,,,,,,0,0,4
Omar Sabir,,,,,,,,,,,,,,1,4
Total,66,43,41,31,29,24,10,3,44,38,37,32,8,6,4
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,5
,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,5
Christian Dicicco,22,7,7,7,14,8,5,3,18,25,15,14,4,2,5
Joffie C Pittman,,2,23,18,4,4,0,0,18,10,10,4,8,2,5
Daniel R Sulman,,,1,19,3,1,3,1,16,9,8,8,7,2,5
Matthew Perks,,,,0,5,3,1,1,17,11,9,2,8,2,5
Christine Hope,,,,,1,15,3,2,19,8,12,8,1,2,5
Sharon Williams Losier,,,,,,0,2,1,14,5,10,4,0,2,5
Gary S Silver,,,,,,,1,0,4,3,2,3,1,2,5
Franklin A Bennett Iii,,,,,,,,0,1,4,1,2,0,0,5
Carol A Jenkins,,,,,,,,,3,8,13,10,6,1,5
Anthony Clark,,,,,,,,,,4,10,8,3,1,5
