col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,William K Greenlee,Helen Gym,Allan Domb,Jenne Ayers,Sherrie Cohen,Ed Neilson,Carla M Cain,Frank Rizzo,Thomas Wyatt,Wilson Alexander,Paul Steinke,Marnie Aument Loughrey,1
Kevin M Dougherty,5,52,32,29,4,8,60,53,41,42,40,25,33,23,23,16,11,10,12,10,7,3,1
Anne E Lazarus,,1,36,25,14,5,49,44,23,33,32,33,20,18,25,7,12,9,9,7,8,2,1
David Wecht,,,1,11,11,1,32,28,19,21,21,19,14,12,17,5,4,6,4,5,4,1,1
Christine Donohue,,,,3,4,9,26,22,23,17,16,11,9,18,11,6,11,4,5,6,6,4,1
John Henry Foradora,,,,,0,1,15,12,4,5,10,10,3,3,10,0,0,1,1,0,2,0,1
Dwayne D Woodruff,,,,,,0,9,8,9,7,6,3,2,4,5,1,3,3,1,4,2,0,1
Blondell Reynolds Brown,,,,,,,1,54,25,35,41,29,24,13,27,11,7,8,4,5,8,1,1
W Wilson Goode Jr,,,,,,,,1,20,30,31,27,15,14,21,11,5,10,4,4,4,0,1
Derek S Green,,,,,,,,,1,20,19,9,20,15,8,10,8,5,6,9,5,3,1
Isaiah Thomas,,,,,,,,,,1,24,12,16,14,11,10,4,8,5,2,6,0,1
William K Greenlee,,,,,,,,,,,0,17,15,4,23,10,5,7,3,2,4,2,1
Helen Gym,,,,,,,,,,,,0,8,10,17,3,6,1,3,3,4,1,1
Allan Domb,,,,,,,,,,,,,1,5,7,7,1,4,3,4,3,2,1
Jenne Ayers,,,,,,,,,,,,,,1,5,1,6,2,5,6,2,1,1
Sherrie Cohen,,,,,,,,,,,,,,,0,3,3,4,1,2,3,1,1
Ed Neilson,,,,,,,,,,,,,,,,0,0,3,2,0,1,1,1
Carla M Cain,,,,,,,,,,,,,,,,,0,0,3,4,1,1,1
Frank Rizzo,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,3,4,1,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,1,0,0,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,109,77,58,49,18,14,87,71,62,58,54,40,38,36,35,19,14,14,14,14,13,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,Allan Domb,W Wilson Goode Jr,Isaiah Thomas,Wilson Alexander,Helen Gym,Jenne Ayers,William K Greenlee,Ed Neilson,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,2
Kevin M Dougherty,7,41,27,21,10,7,46,41,30,28,26,16,16,13,16,14,9,11,10,10,8,3,2
Anne E Lazarus,,0,19,12,6,5,25,26,11,17,17,9,12,11,13,6,10,9,8,6,5,2,2
Christine Donohue,,,1,10,1,4,22,16,8,11,13,12,12,13,7,3,10,6,5,6,5,0,2
David Wecht,,,,2,2,3,20,15,12,6,7,14,5,12,7,3,5,3,4,4,1,1,2
John Henry Foradora,,,,,0,1,10,7,4,8,3,3,0,2,4,6,1,1,1,1,0,1,2
Dwayne D Woodruff,,,,,,0,5,5,5,4,5,2,2,3,1,2,2,3,3,4,0,0,2
Derek S Green,,,,,,,0,33,17,16,13,18,8,11,8,13,6,7,5,5,2,1,2
Blondell Reynolds Brown,,,,,,,,2,24,18,16,10,7,8,11,13,6,7,8,7,5,2,2
Allan Domb,,,,,,,,,1,14,11,6,7,5,7,9,2,2,2,4,3,0,2
W Wilson Goode Jr,,,,,,,,,,0,13,3,7,3,7,10,5,4,4,4,2,0,2
Isaiah Thomas,,,,,,,,,,,1,4,8,3,3,4,5,6,4,6,5,2,2
Wilson Alexander,,,,,,,,,,,,0,2,9,3,0,2,3,0,1,3,0,2
Helen Gym,,,,,,,,,,,,,0,2,2,2,6,2,4,5,3,0,2
Jenne Ayers,,,,,,,,,,,,,,0,6,1,5,2,3,2,1,0,2
William K Greenlee,,,,,,,,,,,,,,,0,2,6,3,5,2,2,0,2
Ed Neilson,,,,,,,,,,,,,,,,0,2,1,2,2,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,4,2,1,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,0,1,3,2,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,0,1,1,1,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,0,1,1,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,95,50,42,35,14,11,59,53,38,37,32,25,24,23,19,18,16,14,12,12,9,3,2
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Blondell Reynolds Brown,Derek S Green,Allan Domb,W Wilson Goode Jr,Jenne Ayers,Helen Gym,Isaiah Thomas,Sherrie Cohen,Wilson Alexander,Ed Neilson,Thomas Wyatt,William K Greenlee,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,3
Kevin M Dougherty,3,32,26,29,10,6,40,38,38,32,34,22,27,15,16,14,10,7,8,6,6,6,3
Anne E Lazarus,,0,22,24,8,4,34,18,22,26,17,27,22,20,7,7,4,5,7,4,4,2,3
David Wecht,,,1,20,10,3,18,24,23,15,19,16,14,9,12,7,11,5,3,6,4,3,3
Christine Donohue,,,,0,4,2,20,25,17,15,23,13,15,12,15,5,10,3,5,5,5,2,3
John Henry Foradora,,,,,0,0,6,5,7,8,7,9,6,7,3,1,5,5,3,1,4,2,3
Dwayne D Woodruff,,,,,,0,1,3,3,3,5,2,3,2,1,1,2,0,1,2,1,2,3
Blondell Reynolds Brown,,,,,,,1,23,24,30,11,21,21,17,3,13,2,9,5,2,1,3,3
Derek S Green,,,,,,,,3,21,16,23,8,15,7,16,8,11,1,6,4,1,3,3
Allan Domb,,,,,,,,,0,18,12,12,11,9,6,12,10,3,3,5,4,4,3
W Wilson Goode Jr,,,,,,,,,,1,11,20,17,13,3,10,2,7,1,4,4,1,3
Jenne Ayers,,,,,,,,,,,0,9,15,5,14,3,8,2,5,5,4,5,3
Helen Gym,,,,,,,,,,,,2,14,16,1,1,2,6,4,6,3,2,3
Isaiah Thomas,,,,,,,,,,,,,0,8,4,5,2,3,3,5,3,2,3
Sherrie Cohen,,,,,,,,,,,,,,0,2,2,2,6,3,2,4,0,3
Wilson Alexander,,,,,,,,,,,,,,,0,2,5,0,2,1,1,0,3
Ed Neilson,,,,,,,,,,,,,,,,0,1,4,1,0,2,0,3
Thomas Wyatt,,,,,,,,,,,,,,,,,0,1,3,4,2,3,3
William K Greenlee,,,,,,,,,,,,,,,,,,0,1,0,2,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,0,0,0,1,3
Paul Steinke,,,,,,,,,,,,,,,,,,,,0,0,2,3
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,0,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,3
Total,87,54,51,48,19,8,54,51,48,47,45,42,39,27,19,17,16,13,11,11,8,7,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Justice Of The Supreme Court - Democrat,,,,,,4
,Helen Gym,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Derek S Green,William K Greenlee,Isaiah Thomas,Allan Domb,Jenne Ayers,Thomas Wyatt,Carla M Cain,Paul Steinke,Frank Rizzo,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Anne E Lazarus,Kevin M Dougherty,David Wecht,John Henry Foradora,Christine Donohue,Dwayne D Woodruff,4
Helen Gym,2,58,54,43,22,38,26,14,12,7,6,9,4,3,1,2,92,57,74,47,22,9,4
Blondell Reynolds Brown,,0,55,35,27,40,16,14,9,3,3,3,6,5,4,2,52,45,40,15,16,8,4
W Wilson Goode Jr,,,0,36,25,34,20,11,10,6,2,4,7,4,2,0,48,46,34,12,21,6,4
Sherrie Cohen,,,,0,10,27,11,6,6,3,9,6,0,3,1,1,37,29,25,15,18,5,4
Derek S Green,,,,,1,14,12,16,8,8,1,3,1,5,9,1,24,38,23,6,15,6,4
William K Greenlee,,,,,,0,7,10,3,2,1,3,3,4,1,1,34,28,29,10,8,5,4
Isaiah Thomas,,,,,,,0,6,7,4,3,5,3,0,1,0,27,27,10,4,12,7,4
Allan Domb,,,,,,,,0,8,6,4,5,3,4,6,1,15,29,14,6,10,5,4
Jenne Ayers,,,,,,,,,1,4,6,1,1,1,4,1,17,17,8,1,10,4,4
Thomas Wyatt,,,,,,,,,,0,2,5,3,1,3,0,10,11,9,5,6,0,4
Carla M Cain,,,,,,,,,,,0,2,0,1,0,2,10,8,1,2,8,1,4
Paul Steinke,,,,,,,,,,,,0,0,2,0,0,9,7,7,4,3,1,4
Frank Rizzo,,,,,,,,,,,,,0,1,0,0,8,5,6,3,5,2,4
Ed Neilson,,,,,,,,,,,,,,0,0,0,6,6,6,3,1,1,4
Wilson Alexander,,,,,,,,,,,,,,,0,0,4,9,6,0,5,2,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,2,0,0,1,0,4
Anne E Lazarus,,,,,,,,,,,,,,,,,0,48,74,49,22,7,4
Kevin M Dougherty,,,,,,,,,,,,,,,,,,2,27,5,26,11,4
David Wecht,,,,,,,,,,,,,,,,,,,1,48,12,2,4
John Henry Foradora,,,,,,,,,,,,,,,,,,,,0,3,0,4
Christine Donohue,,,,,,,,,,,,,,,,,,,,,0,5,4
Dwayne D Woodruff,,,,,,,,,,,,,,,,,,,,,,0,4
Total,133,81,78,56,53,50,40,33,27,18,14,13,11,9,9,4,119,97,95,56,41,14,4
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Blondell Reynolds Brown,Helen Gym,W Wilson Goode Jr,Sherrie Cohen,Isaiah Thomas,William K Greenlee,Derek S Green,Jenne Ayers,Allan Domb,Carla M Cain,Frank Rizzo,Paul Steinke,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,Ed Neilson,5
Anne E Lazarus,0,56,48,21,31,11,59,59,46,46,32,31,22,27,19,7,9,10,4,7,7,4,5
Kevin M Dougherty,,4,28,32,9,8,53,42,43,36,36,25,27,18,29,8,12,6,8,5,7,5,5
David Wecht,,,0,10,26,3,37,41,33,37,19,29,16,10,15,1,1,6,5,6,1,2,5
Christine Donohue,,,,2,4,4,22,20,21,16,22,11,15,23,11,12,6,4,6,1,3,2,5
John Henry Foradora,,,,,0,1,17,21,16,17,10,14,6,9,7,5,4,1,2,3,3,3,5
Dwayne D Woodruff,,,,,,0,9,4,9,6,6,5,4,2,4,1,3,4,1,1,1,0,5
Blondell Reynolds Brown,,,,,,,3,54,59,47,33,38,19,15,18,3,6,8,4,4,4,3,5
Helen Gym,,,,,,,,1,39,51,21,36,8,15,11,7,6,5,2,1,4,1,5
W Wilson Goode Jr,,,,,,,,,0,35,26,40,17,9,19,1,9,6,5,3,2,4,5
Sherrie Cohen,,,,,,,,,,0,15,35,11,12,9,8,2,6,3,3,3,4,5
Isaiah Thomas,,,,,,,,,,,1,13,15,15,14,5,6,3,5,1,2,4,5
William K Greenlee,,,,,,,,,,,,0,9,4,8,1,3,6,2,0,1,3,5
Derek S Green,,,,,,,,,,,,,0,7,11,3,2,3,8,5,1,4,5
Jenne Ayers,,,,,,,,,,,,,,0,6,10,5,4,1,3,4,1,5
Allan Domb,,,,,,,,,,,,,,,0,2,5,3,5,4,2,0,5
Carla M Cain,,,,,,,,,,,,,,,,0,2,1,0,0,2,1,5
Frank Rizzo,,,,,,,,,,,,,,,,,0,0,0,0,3,0,5
Paul Steinke,,,,,,,,,,,,,,,,,,0,1,1,1,0,5
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,2,0,1,5
Wilson Alexander,,,,,,,,,,,,,,,,,,,,0,1,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,0,5
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,0,5
Total,103,93,69,47,39,15,98,83,76,72,55,53,40,36,33,14,14,14,10,9,8,7,5
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,Jenne Ayers,William K Greenlee,Ed Neilson,Helen Gym,Sherrie Cohen,Wilson Alexander,Carla M Cain,Paul Steinke,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,6
Kevin M Dougherty,5,25,9,11,7,4,43,29,24,24,15,11,15,15,10,10,10,7,5,7,4,1,6
Anne E Lazarus,,1,10,9,7,6,15,21,17,8,11,10,10,6,8,8,5,5,7,6,2,1,6
Christine Donohue,,,4,3,1,3,13,9,9,2,9,8,3,2,6,5,2,3,1,5,1,1,6
David Wecht,,,,1,4,0,12,7,5,7,3,10,5,2,1,2,3,1,3,1,2,1,6
John Henry Foradora,,,,,1,0,5,5,6,4,2,2,2,2,1,3,1,1,3,0,1,1,6
Dwayne D Woodruff,,,,,,0,5,5,4,3,2,2,1,2,4,2,2,1,1,1,1,1,6
Derek S Green,,,,,,,8,20,18,14,8,12,12,12,5,3,8,4,3,4,2,1,6
Blondell Reynolds Brown,,,,,,,,1,22,11,10,7,10,11,3,7,5,2,4,2,3,0,6
W Wilson Goode Jr,,,,,,,,,3,9,6,6,7,8,4,5,3,2,3,3,3,0,6
Allan Domb,,,,,,,,,,2,5,4,6,11,6,2,1,0,2,1,3,0,6
Isaiah Thomas,,,,,,,,,,,3,4,4,4,5,5,3,3,3,4,0,0,6
Jenne Ayers,,,,,,,,,,,,0,3,2,4,6,5,4,0,2,1,0,6
William K Greenlee,,,,,,,,,,,,,0,6,4,4,1,1,2,1,1,0,6
Ed Neilson,,,,,,,,,,,,,,0,3,2,0,0,1,0,0,0,6
Helen Gym,,,,,,,,,,,,,,,0,7,1,4,2,3,1,1,6
Sherrie Cohen,,,,,,,,,,,,,,,,0,1,4,2,2,1,1,6
Wilson Alexander,,,,,,,,,,,,,,,,,0,1,1,2,1,0,6
Carla M Cain,,,,,,,,,,,,,,,,,,0,1,2,0,1,6
Paul Steinke,,,,,,,,,,,,,,,,,,,0,2,1,1,6
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,0,0,0,6
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,0,1,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,6
Total,81,37,30,29,12,8,65,38,33,32,25,24,17,16,14,13,13,9,9,9,6,2,6
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Allan Domb,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Thomas Wyatt,Wilson Alexander,Sherrie Cohen,Ed Neilson,Jenne Ayers,Frank Rizzo,William K Greenlee,Carla M Cain,Helen Gym,Paul Steinke,Marnie Aument Loughrey,7
Kevin M Dougherty,7,13,17,9,7,5,25,22,19,13,13,13,6,9,10,6,7,6,5,3,4,2,7
Christine Donohue,,3,8,8,1,2,17,7,8,7,5,6,8,3,1,8,1,2,2,1,2,1,7
Anne E Lazarus,,,0,5,5,4,15,9,12,8,6,7,5,7,4,3,4,3,2,3,2,2,7
David Wecht,,,,4,0,0,13,5,5,7,3,5,5,4,1,6,3,0,1,0,1,0,7
John Henry Foradora,,,,,0,1,5,3,3,2,3,3,1,2,1,0,0,1,1,2,1,0,7
Dwayne D Woodruff,,,,,,0,5,3,2,2,1,2,1,2,2,0,1,1,0,2,0,1,7
Derek S Green,,,,,,,1,13,13,10,7,8,11,5,10,8,4,4,3,1,2,1,7
Allan Domb,,,,,,,,1,8,7,6,4,2,2,8,4,1,5,3,3,1,2,7
Blondell Reynolds Brown,,,,,,,,,1,10,11,4,2,8,5,3,2,3,1,3,1,2,7
Isaiah Thomas,,,,,,,,,,2,9,5,3,7,4,1,3,1,1,1,2,0,7
W Wilson Goode Jr,,,,,,,,,,,0,4,2,5,3,0,3,2,0,2,1,2,7
Thomas Wyatt,,,,,,,,,,,,0,5,3,0,3,2,1,4,0,4,0,7
Wilson Alexander,,,,,,,,,,,,,0,1,1,5,3,0,1,0,1,0,7
Sherrie Cohen,,,,,,,,,,,,,,0,2,0,4,1,1,3,1,1,7
Ed Neilson,,,,,,,,,,,,,,,0,0,1,3,0,0,0,1,7
Jenne Ayers,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,7
Frank Rizzo,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
William K Greenlee,,,,,,,,,,,,,,,,,,0,0,1,0,2,7
Carla M Cain,,,,,,,,,,,,,,,,,,,0,0,2,0,7
Helen Gym,,,,,,,,,,,,,,,,,,,,0,0,1,7
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,7
Total,61,27,25,25,9,6,44,28,27,22,18,16,13,12,11,10,7,7,6,5,4,3,7
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Allan Domb,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Ed Neilson,Sherrie Cohen,William K Greenlee,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Carla M Cain,Paul Steinke,Helen Gym,Marnie Aument Loughrey,8
Kevin M Dougherty,1,22,15,15,9,7,38,35,29,31,29,18,11,14,8,10,8,8,5,5,0,1,8
