col_1,col_2,division
,District Council 9th District - Republican,1
,Kevin Strickland,1
Kevin Strickland,2,1
Total,2,1
,District Council 9th District - Republican,2
,Kevin Strickland,2
Kevin Strickland,3,2
Total,3,2
,District Council 9th District - Republican,3
,Kevin Strickland,3
Kevin Strickland,4,3
Total,4,3
,District Council 9th District - Republican,4
,Kevin Strickland,4
Kevin Strickland,3,4
Total,3,4
,District Council 9th District - Republican,5
,Kevin Strickland,5
Kevin Strickland,1,5
Total,1,5
,District Council 9th District - Republican,6
,Kevin Strickland,6
Kevin Strickland,5,6
Total,5,6
,District Council 9th District - Republican,7
,Kevin Strickland,7
Kevin Strickland,4,7
Total,4,7
,District Council 9th District - Republican,11
,Kevin Strickland,11
Kevin Strickland,1,11
Total,1,11
,District Council 9th District - Republican,13
,Kevin Strickland,13
Kevin Strickland,1,13
Total,1,13
,District Council 9th District - Republican,15
,Kevin Strickland,15
Kevin Strickland,5,15
Total,5,15
,District Council 9th District - Republican,16
,Kevin Strickland,16
Kevin Strickland,1,16
Total,1,16
,District Council 9th District - Republican,17
,Kevin Strickland,17
Kevin Strickland,3,17
Total,3,17
,District Council 9th District - Republican,22
,Kevin Strickland,22
Kevin Strickland,2,22
Total,2,22
,District Council 9th District - Republican,23
,Kevin Strickland,23
Kevin Strickland,6,23
Total,6,23
,District Council 9th District - Republican,24
,Kevin Strickland,24
Kevin Strickland,4,24
Total,4,24
,District Council 9th District - Republican,25
,Kevin Strickland,25
Kevin Strickland,3,25
Total,3,25
,District Council 9th District - Republican,26
,Kevin Strickland,26
Kevin Strickland,1,26
Total,1,26
,District Council 9th District - Republican,28
,Kevin Strickland,28
Kevin Strickland,2,28
Total,2,28
,District Council 9th District - Republican,All
,Kevin Strickland,All
Kevin Strickland,51,All
Total,51,All
