col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Jenne Ayers,William K Greenlee,Sherrie Cohen,Wilson Alexander,Thomas Wyatt,Ed Neilson,Helen Gym,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,All
Kevin M Dougherty,59,270,206,308,79,52,312,355,298,283,227,153,204,189,102,134,129,82,91,80,65,33,All
David Wecht,,41,150,146,31,26,264,184,132,144,102,148,111,117,116,69,85,42,34,56,26,17,All
Christine Donohue,,,27,128,28,21,221,138,110,105,95,162,69,90,114,57,36,52,52,36,29,23,All
Anne E Lazarus,,,,12,42,39,160,212,211,158,146,108,98,120,51,58,51,64,58,62,39,29,All
Dwayne D Woodruff,,,,,0,9,57,60,47,49,34,30,27,31,15,27,12,20,22,20,10,6,All
John Henry Foradora,,,,,,1,37,34,22,31,37,28,14,18,12,27,10,9,33,10,10,7,All
Derek S Green,,,,,,,26,142,149,118,127,160,86,68,135,83,47,37,54,51,30,20,All
Blondell Reynolds Brown,,,,,,,,20,191,246,128,98,176,171,41,48,106,60,42,51,47,26,All
Isaiah Thomas,,,,,,,,,39,170,123,61,101,95,27,52,62,44,25,43,24,18,All
W Wilson Goode Jr,,,,,,,,,,12,99,54,156,138,31,35,100,46,24,43,48,11,All
Allan Domb,,,,,,,,,,,9,60,70,43,37,62,40,43,48,46,28,18,All
Jenne Ayers,,,,,,,,,,,,7,21,53,109,48,6,32,48,31,13,17,All
William K Greenlee,,,,,,,,,,,,,1,114,13,20,123,20,11,28,23,9,All
Sherrie Cohen,,,,,,,,,,,,,,0,29,32,91,34,33,34,19,17,All
Wilson Alexander,,,,,,,,,,,,,,,5,33,9,5,29,9,8,2,All
Thomas Wyatt,,,,,,,,,,,,,,,,3,12,24,39,28,13,14,All
Ed Neilson,,,,,,,,,,,,,,,,,2,14,8,13,3,11,All
Helen Gym,,,,,,,,,,,,,,,,,,5,19,15,13,9,All
Carla M Cain,,,,,,,,,,,,,,,,,,,0,15,7,14,All
Paul Steinke,,,,,,,,,,,,,,,,,,,,2,10,9,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,2,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,13,All
Total,894,578,454,443,117,90,599,521,471,410,343,312,267,265,213,186,175,131,127,122,90,74,All
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Sherrie Cohen,William K Greenlee,Allan Domb,Isaiah Thomas,Ed Neilson,Jenne Ayers,Helen Gym,Wilson Alexander,Thomas Wyatt,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Frank Rizzo,1
Kevin M Dougherty,4,22,14,9,5,5,26,17,20,15,13,13,11,10,7,7,6,4,5,2,2,1,1
David Wecht,,2,12,4,3,3,23,18,17,15,14,9,5,13,6,6,6,2,3,0,0,2,1
Christine Donohue,,,1,4,1,1,11,15,8,6,4,9,4,4,6,6,6,6,1,2,2,0,1
Anne E Lazarus,,,,0,3,4,10,6,8,6,4,6,5,4,3,3,1,2,1,1,3,1,1
Dwayne D Woodruff,,,,,0,1,7,4,4,2,3,3,3,1,3,1,1,0,1,1,0,1,1
John Henry Foradora,,,,,,0,6,3,5,4,3,3,4,1,2,0,1,1,0,1,0,1,1
Blondell Reynolds Brown,,,,,,,0,11,24,20,18,12,10,14,5,5,3,4,3,1,1,2,1
