col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Jenne Ayers,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,William K Greenlee,Wilson Alexander,Carla M Cain,Sherrie Cohen,Thomas Wyatt,Ed Neilson,Frank Rizzo,Paul Steinke,Helen Gym,Marnie Aument Loughrey,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,1
Derek S Green,4,10,10,7,3,5,6,7,4,3,6,4,3,2,0,2,8,7,6,7,6,4,3,1,1
Blondell Reynolds Brown,,1,7,5,6,2,4,2,3,4,4,3,3,2,2,2,7,5,3,5,3,3,3,1,1
Jenne Ayers,,,0,2,0,3,3,4,1,1,2,2,1,1,1,0,7,4,5,3,2,1,1,1,1
Isaiah Thomas,,,,0,8,2,2,2,2,3,2,2,2,0,0,0,1,6,3,1,1,4,0,0,1
W Wilson Goode Jr,,,,,1,1,3,1,1,3,2,2,2,1,1,1,3,4,4,1,2,4,0,0,1
Allan Domb,,,,,,3,4,2,1,1,1,3,0,0,1,2,4,3,1,3,1,1,1,0,1
William K Greenlee,,,,,,,0,1,0,0,0,5,1,2,0,2,4,1,3,3,1,2,1,0,1
Wilson Alexander,,,,,,,,0,1,3,3,0,0,1,0,0,5,3,3,3,4,2,1,0,1
Carla M Cain,,,,,,,,,1,2,2,0,2,2,1,0,1,2,1,3,2,2,2,0,1
Sherrie Cohen,,,,,,,,,,1,1,0,1,1,1,0,3,3,1,2,1,2,1,0,1
Thomas Wyatt,,,,,,,,,,,0,1,0,0,1,1,3,2,1,4,2,0,1,1,1
Ed Neilson,,,,,,,,,,,,0,0,1,0,1,2,2,3,2,0,1,0,1,1
Frank Rizzo,,,,,,,,,,,,,0,1,0,0,1,2,2,0,1,3,0,0,1
Paul Steinke,,,,,,,,,,,,,,0,1,0,2,1,2,0,2,2,0,0,1
Helen Gym,,,,,,,,,,,,,,,0,1,2,0,0,1,1,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,0,1,3,1,0,1,0,1
