col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 6th District - Democrat,City Commissioners - Democrat,,,,,,All
,Bobby Henon,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Bobby Henon,"2,153","4,666","3,494","1,879","1,900",905,811,All
Lisa M Deeley,,586,"1,075",717,598,515,167,All
Anthony Clark,,,311,538,546,183,357,All
Carol A Jenkins,,,,177,550,59,75,All
Tracey L Gordon,,,,,181,78,108,All
Omar Sabir,,,,,,67,56,All
Will Mega,,,,,,,47,All
Total,"10,911","5,597","4,093","2,380","2,363","1,075",966,All
