col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Al Schmidt,Anne Covey,Mike George,Correale Stevens,Judy Olson,Cheryl Allen,Rebecca Warren,1
Al Schmidt,2,16,11,9,6,3,2,1
Anne Covey,,2,10,6,6,3,3,1
Mike George,,,0,4,4,2,0,1
Correale Stevens,,,,1,0,0,1,1
Judy Olson,,,,,1,1,1,1
Cheryl Allen,,,,,,0,0,1
Rebecca Warren,,,,,,,0,1
Total,23,20,12,11,7,3,3,1
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,2
,Al Schmidt,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,2
Al Schmidt,2,11,9,6,6,5,5,2
Anne Covey,,2,5,4,4,2,2,2
Correale Stevens,,,0,3,3,3,1,2
Mike George,,,,0,1,1,2,2
Rebecca Warren,,,,,0,3,2,2
Cheryl Allen,,,,,,0,1,2
Judy Olson,,,,,,,0,2
Total,21,15,10,7,7,5,5,2
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Al Schmidt,Anne Covey,Correale Stevens,Cheryl Allen,Judy Olson,Mike George,Rebecca Warren,3
Al Schmidt,0,18,12,8,10,7,5,3
Anne Covey,,0,7,6,4,7,3,3
Correale Stevens,,,1,6,6,2,3,3
Cheryl Allen,,,,0,5,2,3,3
Judy Olson,,,,,0,3,2,3
Mike George,,,,,,0,1,3
Rebecca Warren,,,,,,,1,3
Total,27,20,16,11,11,8,8,3
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Al Schmidt,Anne Covey,Rebecca Warren,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,4
Al Schmidt,1,9,6,5,5,4,2,4
Anne Covey,,1,3,2,3,3,1,4
Rebecca Warren,,,0,4,2,2,1,4
Correale Stevens,,,,0,1,0,1,4
Judy Olson,,,,,0,2,0,4
Mike George,,,,,,0,1,4
Cheryl Allen,,,,,,,0,4
Total,15,10,8,6,5,5,2,4
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Al Schmidt,Rebecca Warren,Anne Covey,Judy Olson,Correale Stevens,Mike George,Cheryl Allen,5
Al Schmidt,1,4,5,3,2,3,0,5
Rebecca Warren,,1,5,3,3,2,1,5
Anne Covey,,,0,2,1,2,0,5
Judy Olson,,,,0,2,1,1,5
Correale Stevens,,,,,0,1,1,5
Mike George,,,,,,0,0,5
Cheryl Allen,,,,,,,0,5
Total,8,8,6,5,4,4,2,5
,Justice Of The Supreme Court - Republican,,,,,,City Commissioners - Republican,6
,Mike George,Anne Covey,Cheryl Allen,Correale Stevens,Judy Olson,Rebecca Warren,Al Schmidt,6
Mike George,0,3,1,1,1,1,3,6
Anne Covey,,0,1,0,0,1,2,6
Cheryl Allen,,,0,0,0,0,1,6
Correale Stevens,,,,0,1,0,1,6
Judy Olson,,,,,0,0,1,6
Rebecca Warren,,,,,,0,1,6
Al Schmidt,,,,,,,0,6
Total,4,3,1,1,1,1,3,6
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,7
,Al Schmidt,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,7
Al Schmidt,0,4,3,1,1,2,0,7
Anne Covey,,0,2,1,0,0,0,7
Correale Stevens,,,0,2,2,1,0,7
Rebecca Warren,,,,1,1,0,0,7
Judy Olson,,,,,0,1,0,7
Mike George,,,,,,0,0,7
Cheryl Allen,,,,,,,0,7
Total,6,4,4,3,2,2,0,7
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,8
,Al Schmidt,Anne Covey,Rebecca Warren,Cheryl Allen,Correale Stevens,Judy Olson,Mike George,8
Al Schmidt,0,12,6,5,4,4,4,8
Anne Covey,,0,4,3,1,4,3,8
