col_1,col_2,col_3,col_4,col_5,division
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,1
,Maria Quinones Sanchez,Manny Morales,Todd Eagen,Michael Wojcik,1
Maria Quinones Sanchez,36,0,9,9,1
Manny Morales,,31,5,1,1
Todd Eagen,,,1,0,1
Michael Wojcik,,,,3,1
Total,54,37,15,13,1
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,2
,Maria Quinones Sanchez,Manny Morales,Michael Wojcik,Todd Eagen,2
Maria Quinones Sanchez,18,0,5,3,2
Manny Morales,,16,1,2,2
Michael Wojcik,,,0,0,2
Todd Eagen,,,,0,2
Total,26,19,6,5,2
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,3
,Manny Morales,Maria Quinones Sanchez,Todd Eagen,Michael Wojcik,3
Manny Morales,16,0,3,3,3
Maria Quinones Sanchez,,7,4,1,3
Todd Eagen,,,0,0,3
Michael Wojcik,,,,0,3
Total,22,12,7,4,3
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,4
,Maria Quinones Sanchez,Manny Morales,Michael Wojcik,Todd Eagen,4
Maria Quinones Sanchez,38,0,6,3,4
Manny Morales,,39,3,4,4
Michael Wojcik,,,0,0,4
Todd Eagen,,,,1,4
Total,47,46,9,8,4
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,5
,Maria Quinones Sanchez,Manny Morales,Michael Wojcik,Todd Eagen,5
Maria Quinones Sanchez,70,0,12,7,5
Manny Morales,,45,6,8,5
Michael Wojcik,,,0,0,5
Todd Eagen,,,,1,5
Total,89,59,18,16,5
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,6
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,6
Manny Morales,40,0,13,9,6
Maria Quinones Sanchez,,30,6,11,6
Michael Wojcik,,,3,0,6
Todd Eagen,,,,0,6
Total,62,47,22,20,6
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,7
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,7
Manny Morales,30,0,6,3,7
Maria Quinones Sanchez,,22,5,6,7
Michael Wojcik,,,0,0,7
Todd Eagen,,,,0,7
Total,39,33,11,9,7
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,8
,Maria Quinones Sanchez,Manny Morales,Todd Eagen,Michael Wojcik,8
Maria Quinones Sanchez,28,0,13,9,8
Manny Morales,,32,7,10,8
Todd Eagen,,,0,0,8
Michael Wojcik,,,,0,8
Total,50,49,20,19,8
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,9
,Maria Quinones Sanchez,Manny Morales,Michael Wojcik,Todd Eagen,9
Maria Quinones Sanchez,20,0,14,9,9
Manny Morales,,2,4,1,9
Michael Wojcik,,,1,0,9
Todd Eagen,,,,0,9
Total,43,7,19,10,9
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,10
,Manny Morales,Maria Quinones Sanchez,Todd Eagen,Michael Wojcik,10
Manny Morales,13,0,5,8,10
Maria Quinones Sanchez,,16,6,2,10
Todd Eagen,,,0,0,10
Michael Wojcik,,,,0,10
Total,26,24,11,10,10
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,11
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,11
Manny Morales,48,0,6,5,11
Maria Quinones Sanchez,,14,8,1,11
Michael Wojcik,,,2,0,11
Todd Eagen,,,,1,11
Total,59,23,16,7,11
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,12
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,12
Manny Morales,25,0,7,4,12
Maria Quinones Sanchez,,24,6,2,12
Michael Wojcik,,,0,0,12
Todd Eagen,,,,3,12
Total,36,32,13,9,12
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,13
,Manny Morales,Maria Quinones Sanchez,Todd Eagen,Michael Wojcik,13
Manny Morales,11,0,5,4,13
Maria Quinones Sanchez,,18,0,1,13
Todd Eagen,,,1,0,13
Michael Wojcik,,,,0,13
Total,20,19,6,5,13
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,14
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,14
Manny Morales,30,0,5,8,14
Maria Quinones Sanchez,,25,8,3,14
Michael Wojcik,,,1,0,14
Todd Eagen,,,,0,14
Total,43,36,14,11,14
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,15
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,15
Manny Morales,26,0,6,0,15
Maria Quinones Sanchez,,22,3,6,15
Michael Wojcik,,,0,0,15
Todd Eagen,,,,1,15
Total,32,31,9,7,15
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,16
,Manny Morales,Maria Quinones Sanchez,Todd Eagen,Michael Wojcik,16
Manny Morales,17,0,6,8,16
Maria Quinones Sanchez,,10,7,3,16
Todd Eagen,,,1,0,16
Michael Wojcik,,,,0,16
Total,31,20,14,11,16
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,17
,Maria Quinones Sanchez,Manny Morales,Michael Wojcik,Todd Eagen,17
Maria Quinones Sanchez,37,0,6,4,17
Manny Morales,,38,4,0,17
Michael Wojcik,,,2,0,17
Todd Eagen,,,,0,17
Total,47,42,12,4,17
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,18
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,18
Manny Morales,35,0,6,8,18
Maria Quinones Sanchez,,23,8,4,18
Michael Wojcik,,,1,0,18
Todd Eagen,,,,1,18
Total,49,35,15,13,18
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,19
,Maria Quinones Sanchez,Manny Morales,Michael Wojcik,Todd Eagen,19
Maria Quinones Sanchez,31,0,4,3,19
Manny Morales,,21,3,1,19
Michael Wojcik,,,0,0,19
Todd Eagen,,,,2,19
Total,38,25,7,6,19
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,20
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,20
Manny Morales,34,0,6,2,20
Maria Quinones Sanchez,,12,2,4,20
Michael Wojcik,,,1,0,20
Todd Eagen,,,,1,20
Total,42,18,9,7,20
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,21
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,21
Manny Morales,38,0,4,7,21
Maria Quinones Sanchez,,24,13,5,21
Michael Wojcik,,,0,0,21
Todd Eagen,,,,1,21
Total,49,42,17,13,21
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,22
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,22
Manny Morales,19,0,4,5,22
Maria Quinones Sanchez,,12,9,1,22
Michael Wojcik,,,0,0,22
Todd Eagen,,,,1,22
Total,28,22,13,7,22
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,23
,Manny Morales,Maria Quinones Sanchez,Todd Eagen,Michael Wojcik,23
Manny Morales,17,0,2,2,23
Maria Quinones Sanchez,,13,3,1,23
Todd Eagen,,,0,0,23
Michael Wojcik,,,,0,23
Total,21,17,5,3,23
,District Council 7th District - Democrat,,Judge Of The Commonwealth Court - Democrat,,All
,Manny Morales,Maria Quinones Sanchez,Michael Wojcik,Todd Eagen,All
Manny Morales,623,0,120,100,All
Maria Quinones Sanchez,,550,141,114,All
Michael Wojcik,,,14,0,All
Todd Eagen,,,,16,All
Total,843,805,275,230,All
