col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,1
Anthony Clark,3,21,6,7,5,4,34,32,31,12,10,9,6,1,1
Lisa M Deeley,,0,4,2,1,1,21,22,22,5,2,3,3,2,1
Will Mega,,,1,1,2,0,4,8,1,5,6,2,2,1,1
Carol A Jenkins,,,,1,0,1,6,5,6,5,3,2,3,1,1
Tracey L Gordon,,,,,0,1,6,2,6,5,2,5,1,1,1
Omar Sabir,,,,,,1,4,1,2,5,0,4,0,1,1
Sharon Williams Losier,,,,,,,0,28,23,9,4,4,0,1,1
Joffie C Pittman,,,,,,,,0,21,6,3,1,3,1,1
Gary S Silver,,,,,,,,,0,3,4,7,4,1,1
Christine Hope,,,,,,,,,,0,3,5,2,2,1
Matthew Perks,,,,,,,,,,,1,2,2,0,1
Christian Dicicco,,,,,,,,,,,,0,2,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,0,1,1
Daniel R Sulman,,,,,,,,,,,,,,0,1
Total,66,32,19,14,10,9,46,42,37,22,15,13,8,4,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Anthony Clark,21,11,10,9,7,5,42,28,26,19,9,9,8,4,2
Omar Sabir,,3,12,3,5,4,23,22,11,4,15,12,9,3,2
Lisa M Deeley,,,3,1,0,2,18,13,16,4,10,8,2,1,2
Tracey L Gordon,,,,2,5,1,11,16,6,4,2,4,9,1,2
Carol A Jenkins,,,,,2,0,7,14,9,8,2,5,8,2,2
Will Mega,,,,,,2,6,7,6,4,5,1,2,1,2
Sharon Williams Losier,,,,,,,3,28,15,6,16,12,8,3,2
Christine Hope,,,,,,,,0,25,8,10,9,12,2,2
Joffie C Pittman,,,,,,,,,2,15,5,11,3,0,2
Matthew Perks,,,,,,,,,,2,1,6,5,3,2
Christian Dicicco,,,,,,,,,,,0,9,2,0,2
Daniel R Sulman,,,,,,,,,,,,0,1,1,2
Gary S Silver,,,,,,,,,,,,,1,4,2
Franklin A Bennett Iii,,,,,,,,,,,,,,2,2
Total,100,47,34,30,22,19,77,59,48,31,27,27,23,10,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,3
Anthony Clark,19,20,13,10,11,9,72,42,51,21,10,7,12,7,3
Lisa M Deeley,,0,6,11,3,4,34,32,23,4,15,11,4,5,3
Tracey L Gordon,,,3,6,10,3,29,27,11,8,9,4,6,4,3
Omar Sabir,,,,1,2,4,30,17,12,5,11,14,2,5,3
Carol A Jenkins,,,,,1,1,19,21,12,7,7,1,4,2,3
Will Mega,,,,,,6,13,8,15,11,3,1,1,2,3
Sharon Williams Losier,,,,,,,2,57,54,20,19,13,10,5,3
Christine Hope,,,,,,,,1,45,10,13,5,6,5,3
Joffie C Pittman,,,,,,,,,0,13,3,4,1,2,3
Matthew Perks,,,,,,,,,,0,4,1,4,1,3
Christian Dicicco,,,,,,,,,,,0,10,3,4,3
