col_1,col_2,division
,District Council 3rd District - Democrat,All
,Jannie L Blackwell,All
Jannie L Blackwell,"2,658",All
Total,"2,658",All
,District Council 3rd District - Democrat,1
,Jannie L Blackwell,1
Jannie L Blackwell,121,1
Total,121,1
,District Council 3rd District - Democrat,2
,Jannie L Blackwell,2
Jannie L Blackwell,124,2
Total,124,2
,District Council 3rd District - Democrat,3
,Jannie L Blackwell,3
Jannie L Blackwell,134,3
Total,134,3
,District Council 3rd District - Democrat,4
,Jannie L Blackwell,4
Jannie L Blackwell,96,4
Total,96,4
,District Council 3rd District - Democrat,5
,Jannie L Blackwell,5
Jannie L Blackwell,121,5
Total,121,5
,District Council 3rd District - Democrat,6
,Jannie L Blackwell,6
Jannie L Blackwell,149,6
Total,149,6
,District Council 3rd District - Democrat,7
,Jannie L Blackwell,7
Jannie L Blackwell,104,7
Total,104,7
,District Council 3rd District - Democrat,8
,Jannie L Blackwell,8
Jannie L Blackwell,99,8
Total,99,8
,District Council 3rd District - Democrat,9
,Jannie L Blackwell,9
Jannie L Blackwell,96,9
Total,96,9
,District Council 3rd District - Democrat,10
,Jannie L Blackwell,10
Jannie L Blackwell,108,10
Total,108,10
,District Council 3rd District - Democrat,11
,Jannie L Blackwell,11
Jannie L Blackwell,156,11
Total,156,11
,District Council 3rd District - Democrat,12
,Jannie L Blackwell,12
Jannie L Blackwell,108,12
Total,108,12
,District Council 3rd District - Democrat,13
,Jannie L Blackwell,13
Jannie L Blackwell,93,13
Total,93,13
,District Council 3rd District - Democrat,14
,Jannie L Blackwell,14
Jannie L Blackwell,90,14
Total,90,14
,District Council 3rd District - Democrat,15
,Jannie L Blackwell,15
Jannie L Blackwell,112,15
Total,112,15
,District Council 3rd District - Democrat,16
,Jannie L Blackwell,16
Jannie L Blackwell,119,16
Total,119,16
,District Council 3rd District - Democrat,17
,Jannie L Blackwell,17
Jannie L Blackwell,156,17
Total,156,17
,District Council 3rd District - Democrat,18
,Jannie L Blackwell,18
Jannie L Blackwell,108,18
Total,108,18
,District Council 3rd District - Democrat,19
,Jannie L Blackwell,19
Jannie L Blackwell,156,19
Total,156,19
,District Council 3rd District - Democrat,20
,Jannie L Blackwell,20
Jannie L Blackwell,101,20
Total,101,20
,District Council 3rd District - Democrat,21
,Jannie L Blackwell,21
Jannie L Blackwell,102,21
Total,102,21
,District Council 3rd District - Democrat,22
,Jannie L Blackwell,22
Jannie L Blackwell,111,22
Total,111,22
,District Council 3rd District - Democrat,23
,Jannie L Blackwell,23
Jannie L Blackwell,94,23
Total,94,23
