col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 4th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Curtis J Jones Jr,Blondell Reynolds Brown,Derek S Green,Jenne Ayers,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Allan Domb,Ed Neilson,Wilson Alexander,Thomas Wyatt,Helen Gym,Carla M Cain,Paul Steinke,Marnie Aument Loughrey,Frank Rizzo,All
Curtis J Jones Jr,26,121,112,105,99,87,70,72,41,45,42,37,31,21,14,12,15,All
Blondell Reynolds Brown,,6,37,43,92,63,71,57,25,52,10,21,17,8,12,8,8,All
Derek S Green,,,7,56,34,42,22,19,30,11,30,22,8,16,10,4,6,All
Jenne Ayers,,,,11,34,37,11,25,19,8,26,15,14,14,6,6,6,All
W Wilson Goode Jr,,,,,4,51,63,55,16,43,5,13,17,3,7,4,13,All
Isaiah Thomas,,,,,,15,33,21,28,19,3,20,16,7,13,5,7,All
William K Greenlee,,,,,,,1,46,18,54,3,11,11,4,8,5,6,All
Sherrie Cohen,,,,,,,,0,9,31,4,11,14,10,8,8,3,All
Allan Domb,,,,,,,,,8,12,10,13,6,11,11,3,4,All
Ed Neilson,,,,,,,,,,0,6,4,5,1,5,2,3,All
Wilson Alexander,,,,,,,,,,,1,9,3,5,2,1,0,All
Thomas Wyatt,,,,,,,,,,,,1,2,8,5,2,3,All
Helen Gym,,,,,,,,,,,,,2,4,3,5,3,All
Carla M Cain,,,,,,,,,,,,,,2,2,5,2,All
Paul Steinke,,,,,,,,,,,,,,,0,2,1,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,0,All
Frank Rizzo,,,,,,,,,,,,,,,,,0,All
Total,307,161,148,130,130,127,97,85,76,67,49,47,41,32,27,20,17,All
,District Council 4th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,9
,Curtis J Jones Jr,Isaiah Thomas,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Jenne Ayers,William K Greenlee,Allan Domb,Sherrie Cohen,Wilson Alexander,Ed Neilson,Thomas Wyatt,Helen Gym,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,9
Curtis J Jones Jr,8,38,40,41,29,30,21,15,19,19,11,15,5,6,5,6,4,9
Isaiah Thomas,,12,11,27,19,10,14,8,12,2,8,6,6,2,3,3,4,9
Derek S Green,,,5,12,11,16,7,7,8,12,3,10,2,6,1,3,0,9
Blondell Reynolds Brown,,,,1,28,10,22,9,16,5,12,8,4,1,6,4,3,9
W Wilson Goode Jr,,,,,2,9,16,6,14,2,10,2,5,2,2,6,1,9
Jenne Ayers,,,,,,0,2,4,6,10,3,5,2,4,2,3,2,9
William K Greenlee,,,,,,,1,6,12,2,13,4,3,2,3,2,1,9
Allan Domb,,,,,,,,6,2,4,5,5,2,3,5,4,1,9
Sherrie Cohen,,,,,,,,,0,1,5,6,2,5,3,2,3,9
Wilson Alexander,,,,,,,,,,0,3,6,0,2,1,0,0,9
Ed Neilson,,,,,,,,,,,0,3,1,0,3,0,0,9
Thomas Wyatt,,,,,,,,,,,,0,0,4,1,2,0,9
Helen Gym,,,,,,,,,,,,,1,0,1,1,1,9
Carla M Cain,,,,,,,,,,,,,,1,1,1,0,9
Paul Steinke,,,,,,,,,,,,,,,0,0,2,9
Frank Rizzo,,,,,,,,,,,,,,,,0,0,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,9
Total,107,57,53,51,40,35,30,29,25,20,18,17,12,10,10,8,6,9
,District Council 4th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,16
,Curtis J Jones Jr,Jenne Ayers,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Helen Gym,William K Greenlee,Allan Domb,Wilson Alexander,Carla M Cain,Thomas Wyatt,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,16
Curtis J Jones Jr,1,31,21,19,21,21,17,17,15,9,6,7,8,6,5,3,2,16
Jenne Ayers,,9,8,11,10,11,11,5,5,5,3,3,3,2,3,1,2,16
