col_1,col_2,col_3,col_4,division
,Sheriff - Democrat,District Council 7th District - Democrat,,All
,Jewell Williams,Maria Quinones Sanchez,Manny Morales,All
Jewell Williams,3,53,32,All
Maria Quinones Sanchez,,25,0,All
Manny Morales,,,23,All
Total,88,78,55,All
,Sheriff - Democrat,District Council 7th District - Democrat,,14
,Jewell Williams,Maria Quinones Sanchez,Manny Morales,14
Jewell Williams,0,10,9,14
Maria Quinones Sanchez,,8,0,14
Manny Morales,,,4,14
Total,19,18,13,14
,Sheriff - Democrat,District Council 7th District - Democrat,,15
,Jewell Williams,Manny Morales,Maria Quinones Sanchez,15
Jewell Williams,3,11,10,15
Manny Morales,,5,0,15
Maria Quinones Sanchez,,,6,15
Total,24,16,16,15
,District Council 7th District - Democrat,,Sheriff - Democrat,19
,Maria Quinones Sanchez,Manny Morales,Jewell Williams,19
Maria Quinones Sanchez,7,0,22,19
Manny Morales,,13,5,19
Jewell Williams,,,0,19
Total,29,18,27,19
,Sheriff - Democrat,District Council 7th District - Democrat,,20
,Jewell Williams,Maria Quinones Sanchez,Manny Morales,20
Jewell Williams,0,11,7,20
Maria Quinones Sanchez,,4,0,20
Manny Morales,,,1,20
Total,18,15,8,20
