col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Joffie C Pittman,Ed Neilson,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Paul Steinke,Derek S Green,Helen Gym,Sherrie Cohen,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Isaiah Thomas,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,1
Christian Dicicco,9,14,11,2,5,5,2,2,56,66,39,37,22,15,15,13,9,8,3,3,2,3,1,0,1
Christine Hope,,0,12,2,2,1,1,1,15,13,13,9,6,4,11,2,4,3,1,4,0,3,0,0,1
Sharon Williams Losier,,,0,2,0,0,0,2,11,10,13,8,5,2,10,1,2,2,1,3,0,0,0,0,1
Matthew Perks,,,,0,0,1,3,2,4,6,4,1,5,1,2,1,4,0,0,1,0,2,1,0,1
Gary S Silver,,,,,0,1,0,0,1,5,2,1,4,2,2,3,1,3,0,1,0,0,0,0,1
Franklin A Bennett Iii,,,,,,0,3,0,3,4,2,1,3,2,0,2,4,1,0,0,0,0,1,0,1
Daniel R Sulman,,,,,,,0,1,2,3,2,0,2,1,0,2,3,0,0,1,0,1,1,0,1
Joffie C Pittman,,,,,,,,0,0,3,2,1,4,1,1,2,2,1,1,0,1,0,0,0,1
Ed Neilson,,,,,,,,,2,44,44,35,11,4,9,7,6,2,1,3,0,3,0,0,1
Allan Domb,,,,,,,,,,3,26,33,19,13,12,12,9,9,3,4,1,2,1,0,1
William K Greenlee,,,,,,,,,,,0,14,15,10,13,5,5,2,4,3,2,1,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,0,5,1,9,5,3,2,1,0,1,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,5,10,2,6,8,5,1,2,0,1,3,0,1
Paul Steinke,,,,,,,,,,,,,,1,7,7,4,9,3,1,2,0,1,0,1
Derek S Green,,,,,,,,,,,,,,,0,1,1,5,1,1,1,1,0,1,1
Helen Gym,,,,,,,,,,,,,,,,0,6,4,2,0,2,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,3,1,1,1,2,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,103,20,15,8,7,6,5,5,80,79,60,41,40,25,20,20,14,14,6,5,4,4,3,1,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Christian Dicicco,Christine Hope,Gary S Silver,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Franklin A Bennett Iii,Allan Domb,Ed Neilson,Frank Rizzo,Blondell Reynolds Brown,William K Greenlee,Helen Gym,Paul Steinke,Thomas Wyatt,Sherrie Cohen,Derek S Green,Marnie Aument Loughrey,W Wilson Goode Jr,Carla M Cain,Jenne Ayers,Wilson Alexander,Isaiah Thomas,2
Christian Dicicco,21,16,16,5,3,4,6,7,106,68,54,64,21,16,14,13,10,9,8,6,2,6,3,2,2
Christine Hope,,4,7,1,4,2,2,3,15,8,12,12,4,3,4,8,5,7,2,2,3,4,2,0,2
