col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,All
Jim Kenney,"1,219",0,0,0,0,0,"1,609","1,181",596,455,188,136,All
Lynne M Abraham,,306,0,0,0,0,331,213,123,121,42,35,All
Anthony Hardy Williams,,,166,0,0,0,110,69,138,74,54,45,All
Doug Oliver,,,,74,0,0,71,45,32,37,23,23,All
Nelson Diaz,,,,,61,0,64,58,32,42,16,22,All
T Milton Street Sr,,,,,,9,6,4,7,4,4,8,All
Carol A Jenkins,,,,,,,6,"1,063",230,260,80,55,All
Lisa M Deeley,,,,,,,,1,127,175,37,54,All
Anthony Clark,,,,,,,,,8,161,95,67,All
Tracey L Gordon,,,,,,,,,,3,32,33,All
Will Mega,,,,,,,,,,,2,25,All
Omar Sabir,,,,,,,,,,,,2,All
Total,"3,665",812,466,211,197,27,"2,207","1,583",941,744,330,273,All
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,1
Jim Kenney,52,0,0,0,0,0,92,67,17,21,12,10,1
Lynne M Abraham,,36,0,0,0,0,38,22,13,9,4,4,1
Anthony Hardy Williams,,,7,0,0,0,6,3,5,7,2,3,1
Doug Oliver,,,,4,0,0,10,5,1,0,0,1,1
Nelson Diaz,,,,,3,0,1,3,1,0,2,1,1
T Milton Street Sr,,,,,,1,0,0,0,0,0,0,1
Carol A Jenkins,,,,,,,0,81,14,13,6,4,1
Lisa M Deeley,,,,,,,,1,5,3,4,2,1
Tracey L Gordon,,,,,,,,,1,7,2,3,1
Anthony Clark,,,,,,,,,,0,2,5,1
Will Mega,,,,,,,,,,,0,3,1
