col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Derek S Green,Sherrie Cohen,Isaiah Thomas,Blondell Reynolds Brown,Thomas Wyatt,Frank Rizzo,Allan Domb,Ed Neilson,Jenne Ayers,Paul Steinke,William K Greenlee,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Helen Gym,1
Derek S Green,6,10,9,6,7,3,7,5,4,5,9,3,2,2,3,1,1
Sherrie Cohen,,6,8,5,7,4,3,6,5,5,5,5,4,2,2,2,1
Isaiah Thomas,,,3,5,5,1,4,4,0,2,4,3,1,0,1,2,1
Blondell Reynolds Brown,,,,2,4,2,4,0,3,0,1,3,3,2,2,1,1
Thomas Wyatt,,,,,0,4,2,1,2,6,4,0,1,2,2,1,1
Frank Rizzo,,,,,,1,5,2,3,3,3,2,1,3,1,2,1
Allan Domb,,,,,,,0,4,1,3,5,2,0,2,0,2,1
Ed Neilson,,,,,,,,1,1,4,6,1,1,0,0,0,1
Jenne Ayers,,,,,,,,,0,1,1,2,5,3,3,1,1
Paul Steinke,,,,,,,,,,0,3,0,1,2,0,1,1
William K Greenlee,,,,,,,,,,,0,0,0,3,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,2,3,0,0,1,1
Carla M Cain,,,,,,,,,,,,,0,1,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,0,0,1
Helen Gym,,,,,,,,,,,,,,,,0,1
Total,28,27,16,13,13,12,11,11,11,11,11,10,6,6,5,4,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Derek S Green,Sherrie Cohen,Blondell Reynolds Brown,Helen Gym,Isaiah Thomas,Allan Domb,Thomas Wyatt,William K Greenlee,Jenne Ayers,Frank Rizzo,Paul Steinke,Ed Neilson,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,Marnie Aument Loughrey,2
Derek S Green,9,12,11,13,7,5,8,8,2,4,4,5,4,2,2,5,2
Sherrie Cohen,,8,8,10,4,5,6,4,3,5,5,2,3,1,1,0,2
Blondell Reynolds Brown,,,1,9,4,1,3,3,4,2,1,3,3,5,2,1,2
Helen Gym,,,,1,2,2,6,4,4,2,5,2,3,2,0,3,2
Isaiah Thomas,,,,,3,4,3,4,2,4,2,2,1,5,1,0,2
Allan Domb,,,,,,4,3,4,1,8,3,3,1,2,0,0,2
Thomas Wyatt,,,,,,,0,1,1,4,6,0,3,2,2,2,2
William K Greenlee,,,,,,,,4,1,2,2,6,2,0,0,3,2
Jenne Ayers,,,,,,,,,5,0,3,0,4,0,2,0,2
Frank Rizzo,,,,,,,,,,0,3,1,0,3,1,0,2
Paul Steinke,,,,,,,,,,,0,0,1,1,1,1,2
Ed Neilson,,,,,,,,,,,,1,0,2,0,3,2
Carla M Cain,,,,,,,,,,,,,1,0,2,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,0,1,0,2
Wilson Alexander,,,,,,,,,,,,,,,2,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2
Total,34,28,19,19,17,16,15,15,13,12,11,9,8,8,6,5,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Sherrie Cohen,Allan Domb,Blondell Reynolds Brown,Carla M Cain,Derek S Green,Isaiah Thomas,Frank Rizzo,Jenne Ayers,Ed Neilson,W Wilson Goode Jr,Helen Gym,William K Greenlee,Paul Steinke,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,3
Sherrie Cohen,5,5,5,5,3,5,6,4,5,3,4,3,2,1,0,0,3
Allan Domb,,4,3,5,2,0,3,1,0,1,1,2,2,2,0,0,3
Blondell Reynolds Brown,,,1,5,3,5,3,3,2,6,2,3,0,0,1,0,3
Carla M Cain,,,,0,4,2,4,4,2,2,2,1,1,2,1,1,3
Derek S Green,,,,,4,3,1,2,2,1,0,2,0,1,1,0,3
Isaiah Thomas,,,,,,3,2,1,3,3,0,3,0,1,0,0,3
Frank Rizzo,,,,,,,0,1,1,2,1,0,2,0,0,0,3
Jenne Ayers,,,,,,,,2,2,0,3,0,0,0,0,0,3
Ed Neilson,,,,,,,,,1,0,1,2,0,1,0,0,3
W Wilson Goode Jr,,,,,,,,,,0,1,2,0,0,1,0,3
Helen Gym,,,,,,,,,,,1,0,0,0,0,0,3
William K Greenlee,,,,,,,,,,,,0,0,0,0,0,3
Paul Steinke,,,,,,,,,,,,,1,0,0,0,3
Thomas Wyatt,,,,,,,,,,,,,,0,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3
Total,20,13,13,12,11,11,8,8,7,6,5,5,3,3,2,1,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Allan Domb,Sherrie Cohen,Helen Gym,Isaiah Thomas,Derek S Green,Ed Neilson,W Wilson Goode Jr,Blondell Reynolds Brown,Jenne Ayers,Frank Rizzo,William K Greenlee,Thomas Wyatt,Paul Steinke,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,4
Allan Domb,3,6,3,6,2,1,3,3,1,2,3,5,3,3,3,0,4
Sherrie Cohen,,1,8,4,2,6,5,5,4,4,4,3,1,0,2,0,4
Helen Gym,,,4,4,3,6,6,4,2,3,5,1,2,0,1,0,4
Isaiah Thomas,,,,5,5,2,5,5,1,1,4,3,1,1,1,0,4
Derek S Green,,,,,5,2,1,3,5,1,2,3,1,4,0,0,4
Ed Neilson,,,,,,4,5,3,2,3,5,1,2,0,1,1,4
W Wilson Goode Jr,,,,,,,0,3,0,3,8,1,0,0,1,2,4
Blondell Reynolds Brown,,,,,,,,0,2,2,3,4,1,0,1,1,4
Jenne Ayers,,,,,,,,,1,3,0,3,2,4,1,2,4
Frank Rizzo,,,,,,,,,,0,3,0,3,0,1,1,4
William K Greenlee,,,,,,,,,,,0,1,0,0,0,0,4
Thomas Wyatt,,,,,,,,,,,,0,2,1,2,1,4
Paul Steinke,,,,,,,,,,,,,1,0,0,2,4
Wilson Alexander,,,,,,,,,,,,,,1,1,0,4
Carla M Cain,,,,,,,,,,,,,,,0,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4
Total,19,18,17,17,15,15,14,11,11,10,10,9,7,7,6,4,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Derek S Green,Sherrie Cohen,Jenne Ayers,Allan Domb,William K Greenlee,W Wilson Goode Jr,Blondell Reynolds Brown,Thomas Wyatt,Ed Neilson,Frank Rizzo,Isaiah Thomas,Wilson Alexander,Paul Steinke,Helen Gym,Marnie Aument Loughrey,Carla M Cain,5
Derek S Green,8,6,6,2,5,3,4,2,3,0,3,2,2,1,2,0,5
Sherrie Cohen,,3,5,3,5,6,3,3,2,3,4,1,4,0,1,0,5
Jenne Ayers,,,2,2,2,2,0,4,1,1,1,1,3,0,1,1,5
Allan Domb,,,,2,4,0,1,3,2,3,1,2,2,0,1,0,5
William K Greenlee,,,,,0,2,5,3,4,2,2,0,1,1,3,0,5
W Wilson Goode Jr,,,,,,1,3,1,2,1,1,2,1,0,0,1,5
Blondell Reynolds Brown,,,,,,,0,2,3,0,2,2,0,2,1,0,5
Thomas Wyatt,,,,,,,,1,1,2,0,2,3,0,0,0,5
Ed Neilson,,,,,,,,,1,0,1,0,0,0,0,0,5
Frank Rizzo,,,,,,,,,,2,1,1,3,0,1,1,5
Isaiah Thomas,,,,,,,,,,,2,0,1,1,0,0,5
Wilson Alexander,,,,,,,,,,,,1,0,0,0,1,5
Paul Steinke,,,,,,,,,,,,,0,0,0,0,5
Helen Gym,,,,,,,,,,,,,,1,1,0,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,5
Carla M Cain,,,,,,,,,,,,,,,,0,5
Total,19,16,11,10,10,9,8,8,7,7,7,6,5,3,3,2,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Derek S Green,Ed Neilson,Jenne Ayers,Sherrie Cohen,W Wilson Goode Jr,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Isaiah Thomas,Frank Rizzo,Wilson Alexander,Thomas Wyatt,Carla M Cain,Helen Gym,Paul Steinke,Marnie Aument Loughrey,6
Derek S Green,11,6,6,5,3,4,2,3,5,1,8,3,1,1,0,1,6
