col_1,col_2,division
,District Council 1st District - Democrat,All
,Mark F Squilla,All
Mark F Squilla,776,All
Total,776,All
,District Council 1st District - Democrat,1
,Mark F Squilla,1
Mark F Squilla,57,1
Total,57,1
,District Council 1st District - Democrat,2
,Mark F Squilla,2
Mark F Squilla,27,2
Total,27,2
,District Council 1st District - Democrat,3
,Mark F Squilla,3
Mark F Squilla,74,3
Total,74,3
,District Council 1st District - Democrat,4
,Mark F Squilla,4
Mark F Squilla,42,4
Total,42,4
,District Council 1st District - Democrat,5
,Mark F Squilla,5
Mark F Squilla,64,5
Total,64,5
,District Council 1st District - Democrat,6
,Mark F Squilla,6
Mark F Squilla,42,6
Total,42,6
,District Council 1st District - Democrat,7
,Mark F Squilla,7
Mark F Squilla,51,7
Total,51,7
,District Council 1st District - Democrat,8
,Mark F Squilla,8
Mark F Squilla,57,8
Total,57,8
,District Council 1st District - Democrat,9
,Mark F Squilla,9
Mark F Squilla,22,9
Total,22,9
,District Council 1st District - Democrat,10
,Mark F Squilla,10
Mark F Squilla,37,10
Total,37,10
,District Council 1st District - Democrat,11
,Mark F Squilla,11
Mark F Squilla,35,11
Total,35,11
,District Council 1st District - Democrat,12
,Mark F Squilla,12
Mark F Squilla,49,12
Total,49,12
,District Council 1st District - Democrat,13
,Mark F Squilla,13
Mark F Squilla,34,13
Total,34,13
,District Council 1st District - Democrat,16
,Mark F Squilla,16
Mark F Squilla,16,16
Total,16,16
,District Council 1st District - Democrat,17
,Mark F Squilla,17
Mark F Squilla,19,17
Total,19,17
,District Council 1st District - Democrat,18
,Mark F Squilla,18
Mark F Squilla,21,18
Total,21,18
,District Council 1st District - Democrat,21
,Mark F Squilla,21
Mark F Squilla,19,21
Total,19,21
,District Council 1st District - Democrat,22
,Mark F Squilla,22
Mark F Squilla,40,22
Total,40,22
,District Council 1st District - Democrat,23
,Mark F Squilla,23
Mark F Squilla,39,23
Total,39,23
,District Council 1st District - Democrat,24
,Mark F Squilla,24
Mark F Squilla,31,24
Total,31,24
