col_1,col_2,col_3,col_4,division
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,1
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,1
Curtis J Jones Jr,48,69,16,1
Todd Eagen,,6,0,1
Michael Wojcik,,,3,1
Total,133,75,19,1
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,2
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,2
Curtis J Jones Jr,42,61,38,2
Todd Eagen,,6,0,2
Michael Wojcik,,,2,2
Total,141,67,40,2
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,3
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,3
Curtis J Jones Jr,46,53,37,3
Todd Eagen,,7,0,3
Michael Wojcik,,,8,3
Total,136,60,45,3
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,4
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,4
Curtis J Jones Jr,21,34,32,4
Todd Eagen,,2,0,4
Michael Wojcik,,,1,4
Total,87,36,33,4
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,5
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,5
Curtis J Jones Jr,32,58,33,5
Todd Eagen,,9,0,5
Michael Wojcik,,,9,5
Total,123,67,42,5
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,6
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,6
Curtis J Jones Jr,45,46,28,6
Todd Eagen,,7,0,6
Michael Wojcik,,,3,6
Total,119,53,31,6
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,7
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,7
Curtis J Jones Jr,47,65,34,7
Todd Eagen,,12,0,7
Michael Wojcik,,,4,7
Total,146,77,38,7
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,8
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,8
Curtis J Jones Jr,57,63,26,8
Todd Eagen,,5,0,8
Michael Wojcik,,,3,8
Total,146,68,29,8
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,9
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,9
Curtis J Jones Jr,50,48,45,9
Todd Eagen,,12,0,9
Michael Wojcik,,,8,9
Total,143,60,53,9
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,10
,Curtis J Jones Jr,Michael Wojcik,Todd Eagen,10
Curtis J Jones Jr,53,44,36,10
Michael Wojcik,,6,0,10
Todd Eagen,,,4,10
Total,133,50,40,10
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,11
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,11
Curtis J Jones Jr,38,60,39,11
Todd Eagen,,12,0,11
Michael Wojcik,,,6,11
Total,137,72,45,11
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,12
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,12
Curtis J Jones Jr,27,48,39,12
Todd Eagen,,7,0,12
Michael Wojcik,,,6,12
Total,114,55,45,12
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,13
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,13
Curtis J Jones Jr,51,54,40,13
Todd Eagen,,6,0,13
Michael Wojcik,,,5,13
Total,145,60,45,13
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,14
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,14
Curtis J Jones Jr,30,62,32,14
Todd Eagen,,7,0,14
Michael Wojcik,,,6,14
Total,124,69,38,14
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,15
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,15
Curtis J Jones Jr,36,39,31,15
Todd Eagen,,10,0,15
Michael Wojcik,,,8,15
Total,106,49,39,15
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,16
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,16
Curtis J Jones Jr,54,43,34,16
Todd Eagen,,9,0,16
Michael Wojcik,,,4,16
Total,131,52,38,16
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,17
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,17
Curtis J Jones Jr,38,48,46,17
Todd Eagen,,8,0,17
Michael Wojcik,,,6,17
Total,132,56,52,17
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,18
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,18
Curtis J Jones Jr,63,48,44,18
Todd Eagen,,7,0,18
Michael Wojcik,,,7,18
Total,155,55,51,18
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,19
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,19
Curtis J Jones Jr,32,34,21,19
Todd Eagen,,4,0,19
Michael Wojcik,,,3,19
Total,87,38,24,19
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,20
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,20
Curtis J Jones Jr,40,48,28,20
Todd Eagen,,11,0,20
Michael Wojcik,,,4,20
Total,116,59,32,20
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,21
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,21
Curtis J Jones Jr,64,57,40,21
Todd Eagen,,7,0,21
Michael Wojcik,,,5,21
Total,161,64,45,21
,District Council 4th District - Democrat,Judge Of The Commonwealth Court - Democrat,,All
,Curtis J Jones Jr,Todd Eagen,Michael Wojcik,All
Curtis J Jones Jr,914,"1,074",727,All
Todd Eagen,,158,0,All
Michael Wojcik,,,107,All
Total,"2,715","1,232",834,All
