col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Register Of Wills - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Ronald R Donatucci,Helen Gym,Sherrie Cohen,Paul Steinke,W Wilson Goode Jr,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Isaiah Thomas,Allan Domb,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Carla M Cain,Ed Neilson,Marnie Aument Loughrey,Frank Rizzo,All
Ronald R Donatucci,31,444,363,333,284,307,225,249,179,176,185,139,139,108,72,68,58,All
Helen Gym,,60,441,415,283,195,257,93,143,93,100,97,38,62,32,31,28,All
Sherrie Cohen,,,1,318,246,179,244,65,106,54,83,64,35,52,47,43,23,All
Paul Steinke,,,,9,191,121,209,79,97,107,53,101,28,26,29,20,19,All
W Wilson Goode Jr,,,,,11,187,187,83,117,68,45,33,38,28,48,28,33,All
Blondell Reynolds Brown,,,,,,11,124,107,96,68,55,45,42,50,64,43,28,All
William K Greenlee,,,,,,,2,40,56,38,20,19,11,11,34,12,14,All
Derek S Green,,,,,,,,19,73,78,77,67,73,46,27,21,17,All
Isaiah Thomas,,,,,,,,,7,52,37,50,27,18,26,9,13,All
Allan Domb,,,,,,,,,,10,50,61,35,30,23,17,20,All
Jenne Ayers,,,,,,,,,,,7,48,64,59,14,29,14,All
Thomas Wyatt,,,,,,,,,,,,5,35,24,11,14,10,All
Wilson Alexander,,,,,,,,,,,,,9,31,10,7,19,All
Carla M Cain,,,,,,,,,,,,,,0,8,26,11,All
Ed Neilson,,,,,,,,,,,,,,,0,22,4,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,7,All
Frank Rizzo,,,,,,,,,,,,,,,,,2,All
Total,883,761,561,535,477,417,339,331,273,249,228,196,167,131,105,86,77,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Register Of Wills - Democrat,1
