col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,All
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,All
Jannie L Blackwell,85,582,514,387,288,69,64,All
Kevin M Dougherty,,93,556,351,210,45,40,All
Anne E Lazarus,,,47,389,237,46,53,All
David Wecht,,,,35,124,20,30,All
Christine Donohue,,,,,18,37,26,All
Dwayne D Woodruff,,,,,,3,11,All
John Henry Foradora,,,,,,,5,All
Total,932,881,805,598,397,93,92,All
,Justice Of The Supreme Court - Democrat,,,,,,District Council 3rd District - Democrat,1
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jannie L Blackwell,1
Anne E Lazarus,1,36,33,8,2,1,27,1
Kevin M Dougherty,,3,28,4,2,0,23,1
David Wecht,,,3,3,1,1,19,1
Christine Donohue,,,,0,1,0,8,1
John Henry Foradora,,,,,0,0,3,1
Dwayne D Woodruff,,,,,,0,0,1
Jannie L Blackwell,,,,,,,2,1
Total,47,42,39,10,3,1,34,1
,Justice Of The Supreme Court - Democrat,,,,,,District Council 3rd District - Democrat,2
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jannie L Blackwell,2
Anne E Lazarus,11,63,36,27,6,4,48,2
Kevin M Dougherty,,5,32,19,3,2,48,2
David Wecht,,,2,4,2,1,23,2
Christine Donohue,,,,0,3,2,21,2
John Henry Foradora,,,,,1,0,3,2
Dwayne D Woodruff,,,,,,0,4,2
Jannie L Blackwell,,,,,,,3,2
Total,91,76,41,31,8,5,59,2
,Justice Of The Supreme Court - Democrat,,,,,,District Council 3rd District - Democrat,3
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Jannie L Blackwell,3
Anne E Lazarus,1,7,5,5,1,1,9,3
Kevin M Dougherty,,1,2,3,0,0,4,3
David Wecht,,,0,2,2,0,5,3
Christine Donohue,,,,0,0,1,5,3
Dwayne D Woodruff,,,,,0,0,1,3
John Henry Foradora,,,,,,0,1,3
Jannie L Blackwell,,,,,,,1,3
Total,13,8,7,6,2,1,11,3
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,4
