col_1,col_2,division
,Sheriff - Democrat,All
,Jewell Williams,All
Jewell Williams,900,All
Total,900,All
,Sheriff - Democrat,1
,Jewell Williams,1
Jewell Williams,97,1
Total,97,1
,Sheriff - Democrat,2
,Jewell Williams,2
Jewell Williams,126,2
Total,126,2
,Sheriff - Democrat,3
,Jewell Williams,3
Jewell Williams,108,3
Total,108,3
,Sheriff - Democrat,4
,Jewell Williams,4
Jewell Williams,120,4
Total,120,4
,Sheriff - Democrat,5
,Jewell Williams,5
Jewell Williams,65,5
Total,65,5
,Sheriff - Democrat,6
,Jewell Williams,6
Jewell Williams,55,6
Total,55,6
,Sheriff - Democrat,7
,Jewell Williams,7
Jewell Williams,52,7
Total,52,7
,Sheriff - Democrat,8
,Jewell Williams,8
Jewell Williams,18,8
Total,18,8
,Sheriff - Democrat,9
,Jewell Williams,9
Jewell Williams,64,9
Total,64,9
,Sheriff - Democrat,10
,Jewell Williams,10
Jewell Williams,108,10
Total,108,10
,Sheriff - Democrat,11
,Jewell Williams,11
Jewell Williams,87,11
Total,87,11
